fam,n_cdr,n_re,median_cdr,median_re,raw_difference,comparable,robust,delta,database,ambition_view,Region,outcome,outcome_label,direction_coded_difference,favours,pooled_effect,pooled_favours,agrees
MESSAGEix,99,27,6.778753409126794,8.297549888814839,1.5187964796880449,TRUE,TRUE,-0.49794238683127573,Full,All ambitions,R10NORTH_AM,gap_GJ_pc,DLE gap,-1.5187964796880449,High-CDR,0.6460012298622342,High-RE,FALSE
POLES,60,9,24.146250392270204,19.371638126756853,-4.774612265513351,TRUE,TRUE,0.28888888888888886,Full,All ambitions,R10NORTH_AM,gap_GJ_pc,DLE gap,4.774612265513351,High-RE,0.6460012298622342,High-RE,TRUE
REMIND,1,224,30.1479414165538,7.936625019022354,-22.211316397531444,TRUE,FALSE,0.9642857142857143,Full,All ambitions,R10NORTH_AM,gap_GJ_pc,DLE gap,22.211316397531444,High-RE,0.6460012298622342,High-RE,TRUE
WITCH,8,16,7.593462830962064,18.465034253589913,10.871571422627849,TRUE,TRUE,-0.65625,Full,All ambitions,R10NORTH_AM,gap_GJ_pc,DLE gap,-10.871571422627849,High-CDR,0.6460012298622342,High-RE,FALSE
AIM,21,14,1.106560622592299,1.4447378218600955,0.33817719926779644,TRUE,TRUE,-0.9387755102040817,Full,All ambitions,R10NORTH_AM,headcount_pct,Deprived headcount,-0.33817719926779644,High-CDR,0.07147536554697931,High-RE,FALSE
GCAM,33,5,1.313914108793462,1.678673060548586,0.36475895175512396,TRUE,TRUE,-0.5515151515151515,Full,All ambitions,R10NORTH_AM,headcount_pct,Deprived headcount,-0.36475895175512396,High-CDR,0.07147536554697931,High-RE,FALSE
IMAGE,71,2,4.57826524328697,4.101779024200132,-0.47648621908683797,TRUE,FALSE,0.19718309859154928,Full,All ambitions,R10NORTH_AM,headcount_pct,Deprived headcount,0.47648621908683797,High-RE,0.07147536554697931,High-RE,TRUE
MESSAGEix,99,27,1.7308145955848155,2.158355051892467,0.4275404563076515,TRUE,TRUE,-0.5331088664421998,Full,All ambitions,R10NORTH_AM,headcount_pct,Deprived headcount,-0.4275404563076515,High-CDR,0.07147536554697931,High-RE,FALSE
POLES,60,9,6.171790057865097,4.831110940056676,-1.3406791178084214,TRUE,TRUE,0.37407407407407406,Full,All ambitions,R10NORTH_AM,headcount_pct,Deprived headcount,1.3406791178084214,High-RE,0.07147536554697931,High-RE,TRUE
REMIND,1,224,7.487829429176843,2.053192876851984,-5.434636552324859,TRUE,FALSE,0.9642857142857143,Full,All ambitions,R10NORTH_AM,headcount_pct,Deprived headcount,5.434636552324859,High-RE,0.07147536554697931,High-RE,TRUE
WITCH,8,16,1.5252104577884062,4.426770772614698,2.9015603148262916,TRUE,TRUE,-0.671875,Full,All ambitions,R10NORTH_AM,headcount_pct,Deprived headcount,-2.9015603148262916,High-CDR,0.07147536554697931,High-RE,FALSE
AIM,21,4,11.11874,10.8186625,-0.30007750000000044,TRUE,TRUE,0.7857142857142857,Full,All ambitions,R10NORTH_AM,mort_per_1k,PM2.5 mortality,0.30007750000000044,High-RE,-2.106024999999999,High-CDR,FALSE
GCAM,3,4,14.701405,12.144855,-2.5565499999999997,TRUE,TRUE,1,Full,All ambitions,R10NORTH_AM,mort_per_1k,PM2.5 mortality,2.5565499999999997,High-RE,-2.106024999999999,High-CDR,FALSE
IMAGE,42,2,10.512155,8.651589999999999,-1.8605650000000011,TRUE,FALSE,0.6904761904761905,Full,All ambitions,R10NORTH_AM,mort_per_1k,PM2.5 mortality,1.8605650000000011,High-RE,-2.106024999999999,High-CDR,FALSE
MESSAGEix,94,23,6.79066,6.79644,0.005779999999999674,TRUE,TRUE,-0.12858464384828863,Full,All ambitions,R10NORTH_AM,mort_per_1k,PM2.5 mortality,-0.005779999999999674,High-CDR,-2.106024999999999,High-CDR,TRUE
POLES,60,0,6.516535,NA,NA,FALSE,FALSE,NA,Full,All ambitions,R10NORTH_AM,mort_per_1k,PM2.5 mortality,NA,NA,-2.106024999999999,High-CDR,NA
REMIND,0,168,NA,8.92639,NA,FALSE,FALSE,NA,Full,All ambitions,R10NORTH_AM,mort_per_1k,PM2.5 mortality,NA,NA,-2.106024999999999,High-CDR,NA
WITCH,6,3,10.61156,10.551465,-0.060095000000000454,TRUE,TRUE,0.3333333333333333,Full,All ambitions,R10NORTH_AM,mort_per_1k,PM2.5 mortality,0.060095000000000454,High-RE,-2.106024999999999,High-CDR,FALSE
AIM,21,14,136.42088405882683,161.55150011769325,25.130616058866423,TRUE,TRUE,0.5306122448979592,Full,All ambitions,R10PAC_OECD,net_re_jobs_per_1k,Employment,25.130616058866423,High-RE,23.924563538342184,High-RE,TRUE
COFFEE,0,8,NA,73.65753959181066,NA,FALSE,FALSE,NA,Full,All ambitions,R10PAC_OECD,net_re_jobs_per_1k,Employment,NA,NA,23.924563538342184,High-RE,NA
GCAM,3,5,110.99729921763257,232.69231953941375,121.69502032178117,TRUE,TRUE,1,Full,All ambitions,R10PAC_OECD,net_re_jobs_per_1k,Employment,121.69502032178117,High-RE,23.924563538342184,High-RE,TRUE
IMAGE,66,2,43.54568522881269,104.0747000126949,60.52901478388222,TRUE,FALSE,0.803030303030303,Full,All ambitions,R10PAC_OECD,net_re_jobs_per_1k,Employment,60.52901478388222,High-RE,23.924563538342184,High-RE,TRUE
MESSAGEix,99,27,54.59044575513677,78.30629479642724,23.71584904129047,TRUE,TRUE,0.6790123456790124,Full,All ambitions,R10PAC_OECD,net_re_jobs_per_1k,Employment,23.71584904129047,High-RE,23.924563538342184,High-RE,TRUE
POLES,60,9,176.8683502416265,99.39208691039684,-77.47626333122966,TRUE,TRUE,-1,Full,All ambitions,R10PAC_OECD,net_re_jobs_per_1k,Employment,-77.47626333122966,High-CDR,23.924563538342184,High-RE,FALSE
REMIND,1,220,80.886252393296445,102.4534921041515,21.56723971085505,TRUE,FALSE,0.5636363636363636,Full,All ambitions,R10PAC_OECD,net_re_jobs_per_1k,Employment,21.56723971085505,High-RE,23.924563538342184,High-RE,TRUE
TIAM,12,0,77.22736266216992,NA,NA,FALSE,FALSE,NA,Full,All ambitions,R10PAC_OECD,net_re_jobs_per_1k,Employment,NA,NA,23.924563538342184,High-RE,NA
WITCH,8,16,274.70254680969725,56.28675644544198,-218.41579036425526,TRUE,TRUE,-0.8125,Full,All ambitions,R10PAC_OECD,net_re_jobs_per_1k,Employment,-218.41579036425526,High-CDR,23.924563538342184,High-RE,FALSE
AIM,21,14,3.3611527480687564,4.791605000608346,1.4304522525395895,TRUE,TRUE,-0.9047619047619048,Full,All ambitions,R10PAC_OECD,gap_GJ_pc,DLE gap,-1.4304522525395895,High-CDR,-1.6656452753366557,High-CDR,TRUE
GCAM,33,5,3.8220113105756823,4.470562499481966,0.6485511889062838,TRUE,TRUE,-0.6727272727272727,Full,All ambitions,R10PAC_OECD,gap_GJ_pc,DLE gap,-0.6485511889062838,High-CDR,-1.6656452753366557,High-CDR,TRUE
IMAGE,68,2,7.659308417951847,8.11164631305824,0.45233789510639255,TRUE,FALSE,-0.10294117647058823,Full,All ambitions,R10PAC_OECD,gap_GJ_pc,DLE gap,-0.45233789510639255,High-CDR,-1.6656452753366557,High-CDR,TRUE
MESSAGEix,99,27,3.009493698029277,3.281659029978522,0.2721653319492452,TRUE,TRUE,-0.20014964459408904,Full,All ambitions,R10PAC_OECD,gap_GJ_pc,DLE gap,-0.2721653319492452,High-CDR,-1.6656452753366557,High-CDR,TRUE
POLES,60,9,3.8903936287178764,5.238292298530119,1.3478986698122428,TRUE,TRUE,-0.7592592592592593,Full,All ambitions,R10PAC_OECD,gap_GJ_pc,DLE gap,-1.3478986698122428,High-CDR,-1.6656452753366557,High-CDR,TRUE
REMIND,1,220,15.250002749573337,5.819035169744218,-9.430967579829119,TRUE,FALSE,0.9454545454545454,Full,All ambitions,R10PAC_OECD,gap_GJ_pc,DLE gap,9.430967579829119,High-RE,-1.6656452753366557,High-CDR,FALSE
WITCH,8,16,9.064926252722035,26.388987645300062,17.324061392578027,TRUE,TRUE,-0.609375,Full,All ambitions,R10PAC_OECD,gap_GJ_pc,DLE gap,-17.324061392578027,High-CDR,-1.6656452753366557,High-CDR,TRUE
AIM,21,14,0.8082973279799615,1.151233535264433,0.3429362072844715,TRUE,TRUE,-0.9319727891156463,Full,All ambitions,R10PAC_OECD,headcount_pct,Deprived headcount,-0.3429362072844715,High-CDR,-0.4833196151404786,High-CDR,TRUE
GCAM,33,5,0.9827983827835464,1.1764317466443623,0.19363336386081598,TRUE,TRUE,-0.6242424242424243,Full,All ambitions,R10PAC_OECD,headcount_pct,Deprived headcount,-0.19363336386081598,High-CDR,-0.4833196151404786,High-CDR,TRUE
IMAGE,68,2,2.0959081953903373,2.2567416879916706,0.16083349260133328,TRUE,FALSE,-0.1323529411764706,Full,All ambitions,R10PAC_OECD,headcount_pct,Deprived headcount,-0.16083349260133328,High-CDR,-0.4833196151404786,High-CDR,TRUE
MESSAGEix,99,27,0.8083720730005847,0.9276819072355348,0.11930983423495012,TRUE,TRUE,-0.24279835390946503,Full,All ambitions,R10PAC_OECD,headcount_pct,Deprived headcount,-0.11930983423495012,High-CDR,-0.4833196151404786,High-CDR,TRUE
POLES,60,9,1.2320903107297685,1.428335704327915,0.19624539359814652,TRUE,TRUE,-0.4740740740740741,Full,All ambitions,R10PAC_OECD,headcount_pct,Deprived headcount,-0.19624539359814652,High-CDR,-0.4833196151404786,High-CDR,TRUE
REMIND,1,220,4.585980926327331,1.6248118253484067,-2.961169100978924,TRUE,FALSE,0.9545454545454546,Full,All ambitions,R10PAC_OECD,headcount_pct,Deprived headcount,2.961169100978924,High-RE,-0.4833196151404786,High-CDR,FALSE
WITCH,8,16,2.4259797392156086,7.591860538648217,5.165880799432609,TRUE,TRUE,-0.625,Full,All ambitions,R10PAC_OECD,headcount_pct,Deprived headcount,-5.165880799432609,High-CDR,-0.4833196151404786,High-CDR,TRUE
AIM,21,4,6.363485,6.3615975,-0.0018874999999995978,TRUE,TRUE,0.11904761904761904,Full,All ambitions,R10PAC_OECD,mort_per_1k,PM2.5 mortality,0.0018874999999995978,High-RE,1.86747,High-RE,TRUE
GCAM,3,4,6.17564,5.80258,-0.3730599999999997,TRUE,TRUE,0.8333333333333334,Full,All ambitions,R10PAC_OECD,mort_per_1k,PM2.5 mortality,0.3730599999999997,High-RE,1.86747,High-RE,TRUE
IMAGE,42,2,6.05724,5.87111,-0.18613000000000035,TRUE,FALSE,0.5,Full,All ambitions,R10PAC_OECD,mort_per_1k,PM2.5 mortality,0.18613000000000035,High-RE,1.86747,High-RE,TRUE
MESSAGEix,94,23,5.498055,5.42446,-0.07359500000000008,TRUE,TRUE,0.1942645698427382,Full,All ambitions,R10PAC_OECD,mort_per_1k,PM2.5 mortality,0.07359500000000008,High-RE,1.86747,High-RE,TRUE
POLES,60,0,4.3842375,NA,NA,FALSE,FALSE,NA,Full,All ambitions,R10PAC_OECD,mort_per_1k,PM2.5 mortality,NA,NA,1.86747,High-RE,NA
REMIND,0,168,NA,3.604975,NA,FALSE,FALSE,NA,Full,All ambitions,R10PAC_OECD,mort_per_1k,PM2.5 mortality,NA,NA,1.86747,High-RE,NA
WITCH,6,3,5.26554,5.304305,0.038765000000000605,TRUE,TRUE,-0.4444444444444444,Full,All ambitions,R10PAC_OECD,mort_per_1k,PM2.5 mortality,-0.038765000000000605,High-CDR,1.86747,High-RE,FALSE
AIM,21,14,883.1310591342883,901.0200964265073,17.889037292218973,TRUE,TRUE,-0.02040816326530612,Full,All ambitions,R10REF_ECON,net_re_jobs_per_1k,Employment,17.889037292218973,High-CDR,217.68175755392014,High-RE,FALSE
COFFEE,0,8,NA,855.9304846554968,NA,FALSE,FALSE,NA,Full,All ambitions,R10REF_ECON,net_re_jobs_per_1k,Employment,NA,NA,217.68175755392014,High-RE,NA
GCAM,3,5,551.427233885428,911.3669052734981,359.9396713880701,TRUE,TRUE,0.2,Full,All ambitions,R10REF_ECON,net_re_jobs_per_1k,Employment,359.9396713880701,High-RE,217.68175755392014,High-RE,TRUE
IMAGE,69,2,18.00164408731654,383.81473011208584,365.8130860247693,TRUE,FALSE,0.7971014492753623,Full,All ambitions,R10REF_ECON,net_re_jobs_per_1k,Employment,365.8130860247693,High-RE,217.68175755392014,High-RE,TRUE
MESSAGEix,99,27,490.85546740244297,628.7682969340564,137.9128295316134,TRUE,TRUE,0.6805087916199027,Full,All ambitions,R10REF_ECON,net_re_jobs_per_1k,Employment,137.9128295316134,High-RE,217.68175755392014,High-RE,TRUE
POLES,60,9,342.2864118505215,279.90619731075685,-62.380214539764665,TRUE,TRUE,-0.29259259259259257,Full,All ambitions,R10REF_ECON,net_re_jobs_per_1k,Employment,-62.380214539764665,High-CDR,217.68175755392014,High-RE,FALSE
REMIND,1,224,616.1659668873993,616.7654253037792,0.5994584163798891,TRUE,FALSE,0,Full,All ambitions,R10REF_ECON,net_re_jobs_per_1k,Employment,0.5994584163798891,Tie,217.68175755392014,High-RE,FALSE
TIAM,12,0,157.63997499709853,NA,NA,FALSE,FALSE,NA,Full,All ambitions,R10REF_ECON,net_re_jobs_per_1k,Employment,NA,NA,217.68175755392014,High-RE,NA
WITCH,8,16,1592.0427072422995,475.6837766419664,-1116.358930600333,TRUE,TRUE,-0.8125,Full,All ambitions,R10REF_ECON,net_re_jobs_per_1k,Employment,-1116.358930600333,High-CDR,217.68175755392014,High-RE,FALSE
AIM,21,14,1.690604264436968,1.4327536422844975,-0.25785062215247057,TRUE,TRUE,0.16326530612244897,Full,All ambitions,R10REF_ECON,gap_GJ_pc,DLE gap,0.25785062215247057,High-RE,-0.028910115113994328,High-CDR,FALSE
GCAM,33,5,0.37528972895195983,0.744972595000822,0.3696828660488622,TRUE,TRUE,-1,Full,All ambitions,R10REF_ECON,gap_GJ_pc,DLE gap,-0.3696828660488622,High-CDR,-0.028910115113994328,High-CDR,TRUE
IMAGE,71,2,1.4883647171029497,1.180540331035613,-0.30782438606733664,TRUE,FALSE,0.49295774647887325,Full,All ambitions,R10REF_ECON,gap_GJ_pc,DLE gap,0.30782438606733664,High-RE,-0.028910115113994328,High-CDR,FALSE
MESSAGEix,99,27,1.3619107632102565,0.9277042043014041,-0.4342065589088524,TRUE,TRUE,-0.012345679012345678,Full,All ambitions,R10REF_ECON,gap_GJ_pc,DLE gap,0.4342065589088524,High-CDR,-0.028910115113994328,High-CDR,TRUE
POLES,60,9,1.7972501131518608,1.9998246399316109,0.20257452677975007,TRUE,TRUE,-0.46296296296296297,Full,All ambitions,R10REF_ECON,gap_GJ_pc,DLE gap,-0.20257452677975007,High-CDR,-0.028910115113994328,High-CDR,TRUE
REMIND,1,224,1.5423691144223317,1.4181591523781618,-0.1242099620441699,TRUE,FALSE,0.11607142857142858,Full,All ambitions,R10REF_ECON,gap_GJ_pc,DLE gap,0.1242099620441699,High-RE,-0.028910115113994328,High-CDR,FALSE
WITCH,8,16,11.203192674860057,5.832080408228707,-5.37111226663135,TRUE,TRUE,0.28125,Full,All ambitions,R10REF_ECON,gap_GJ_pc,DLE gap,5.37111226663135,High-RE,-0.028910115113994328,High-CDR,FALSE
AIM,21,14,0.5396597087460151,0.553749090257931,0.014089381511915855,TRUE,TRUE,0.05442176870748299,Full,All ambitions,R10REF_ECON,headcount_pct,Deprived headcount,-0.014089381511915855,High-RE,0.0048133998309949355,High-RE,TRUE
GCAM,33,5,0.13695129214115087,0.2967395490668796,0.15978825692572873,TRUE,TRUE,-1,Full,All ambitions,R10REF_ECON,headcount_pct,Deprived headcount,-0.15978825692572873,High-CDR,0.0048133998309949355,High-RE,FALSE
IMAGE,71,2,0.5839027615559855,0.4207752678388982,-0.16312749371708735,TRUE,FALSE,0.647887323943662,Full,All ambitions,R10REF_ECON,headcount_pct,Deprived headcount,0.16312749371708735,High-RE,0.0048133998309949355,High-RE,TRUE
MESSAGEix,99,27,0.4839222560590896,0.3829872775562187,-0.10093497850287092,TRUE,TRUE,-0.04526748971193416,Full,All ambitions,R10REF_ECON,headcount_pct,Deprived headcount,0.10093497850287092,High-CDR,0.0048133998309949355,High-RE,FALSE
POLES,60,9,0.7987703295857402,0.7706517463541992,-0.02811858323154104,TRUE,TRUE,-0.24814814814814815,Full,All ambitions,R10REF_ECON,headcount_pct,Deprived headcount,0.02811858323154104,High-CDR,0.0048133998309949355,High-RE,FALSE
REMIND,1,224,0.6846733609317052,0.5225611915809265,-0.16211216935077866,TRUE,FALSE,0.44642857142857145,Full,All ambitions,R10REF_ECON,headcount_pct,Deprived headcount,0.16211216935077866,High-RE,0.0048133998309949355,High-RE,TRUE
WITCH,8,16,3.1958381253565307,1.8812465688310889,-1.3145915565254418,TRUE,TRUE,0.28125,Full,All ambitions,R10REF_ECON,headcount_pct,Deprived headcount,1.3145915565254418,High-RE,0.0048133998309949355,High-RE,TRUE
AIM,21,4,15.97333,15.78453,-0.18880000000000052,TRUE,TRUE,0.3333333333333333,Full,All ambitions,R10REF_ECON,mort_per_1k,PM2.5 mortality,0.18880000000000052,High-RE,0.9373249999999995,High-RE,TRUE
GCAM,3,4,16.892915,16.1283125,-0.7646024999999987,TRUE,TRUE,0.5,Full,All ambitions,R10REF_ECON,mort_per_1k,PM2.5 mortality,0.7646024999999987,High-RE,0.9373249999999995,High-RE,TRUE
IMAGE,42,2,14.591215,13.8235675,-0.7676475000000007,TRUE,FALSE,0.5,Full,All ambitions,R10REF_ECON,mort_per_1k,PM2.5 mortality,0.7676475000000007,High-RE,0.9373249999999995,High-RE,TRUE
MESSAGEix,94,23,14.3560675,14.59382,0.23775249999999915,TRUE,TRUE,-0.27474560592044406,Full,All ambitions,R10REF_ECON,mort_per_1k,PM2.5 mortality,-0.23775249999999915,High-CDR,0.9373249999999995,High-RE,FALSE
POLES,60,0,13.071515000000002,NA,NA,FALSE,FALSE,NA,Full,All ambitions,R10REF_ECON,mort_per_1k,PM2.5 mortality,NA,NA,0.9373249999999995,High-RE,NA
REMIND,0,168,NA,13.1771225,NA,FALSE,FALSE,NA,Full,All ambitions,R10REF_ECON,mort_per_1k,PM2.5 mortality,NA,NA,0.9373249999999995,High-RE,NA
WITCH,6,3,16.1503475,16.22767,0.07732250000000107,TRUE,TRUE,-0.3333333333333333,Full,All ambitions,R10REF_ECON,mort_per_1k,PM2.5 mortality,-0.07732250000000107,High-CDR,0.9373249999999995,High-RE,FALSE
AIM,21,14,163.133927038499,215.28127394963823,52.14734691113924,TRUE,TRUE,0.6870748299319728,Full,All ambitions,R10REST_ASIA,net_re_jobs_per_1k,Employment,52.14734691113924,High-RE,486.8338296052208,High-RE,TRUE
COFFEE,0,8,NA,45.12589233726833,NA,FALSE,FALSE,NA,Full,All ambitions,R10REST_ASIA,net_re_jobs_per_1k,Employment,NA,NA,486.8338296052208,High-RE,NA
GCAM,3,5,124.02008515646428,536.6148091068546,412.59472395039035,TRUE,TRUE,1,Full,All ambitions,R10REST_ASIA,net_re_jobs_per_1k,Employment,412.59472395039035,High-RE,486.8338296052208,High-RE,TRUE
IMAGE,66,2,109.13026702522791,236.22242296912992,127.09215594390201,TRUE,FALSE,0.7575757575757576,Full,All ambitions,R10REST_ASIA,net_re_jobs_per_1k,Employment,127.09215594390201,High-RE,486.8338296052208,High-RE,TRUE
MESSAGEix,99,27,133.4177651245758,151.60183471339232,18.184069588816527,TRUE,TRUE,0.6625514403292181,Full,All ambitions,R10REST_ASIA,net_re_jobs_per_1k,Employment,18.184069588816527,High-RE,486.8338296052208,High-RE,TRUE
POLES,60,9,123.30134130331089,164.5256136568611,41.22427235355022,TRUE,TRUE,0.8074074074074075,Full,All ambitions,R10REST_ASIA,net_re_jobs_per_1k,Employment,41.22427235355022,High-RE,486.8338296052208,High-RE,TRUE
REMIND,1,224,378.3099476305728,699.3222266550505,321.01227902447766,TRUE,FALSE,0.875,Full,All ambitions,R10REST_ASIA,net_re_jobs_per_1k,Employment,321.01227902447766,High-RE,486.8338296052208,High-RE,TRUE
TIAM,12,0,41.4292409411223,NA,NA,FALSE,FALSE,NA,Full,All ambitions,R10REST_ASIA,net_re_jobs_per_1k,Employment,NA,NA,486.8338296052208,High-RE,NA
WITCH,8,16,193.12349302221838,106.14303316654559,-86.98045985567279,TRUE,TRUE,-0.34375,Full,All ambitions,R10REST_ASIA,net_re_jobs_per_1k,Employment,-86.98045985567279,High-CDR,486.8338296052208,High-RE,FALSE
AIM,21,14,11.872540773192366,11.656353946790254,-0.21618682640211162,TRUE,TRUE,0.22448979591836735,Full,All ambitions,R10REST_ASIA,gap_GJ_pc,DLE gap,0.21618682640211162,High-RE,-3.5148718434225197,High-CDR,FALSE
GCAM,33,5,9.599367958563903,11.82407541847174,2.2247074599078367,TRUE,TRUE,-0.8303030303030303,Full,All ambitions,R10REST_ASIA,gap_GJ_pc,DLE gap,-2.2247074599078367,High-CDR,-3.5148718434225197,High-CDR,TRUE
IMAGE,68,2,3.616695953166734,8.862060597288483,5.245364644121749,TRUE,FALSE,-0.22058823529411764,Full,All ambitions,R10REST_ASIA,gap_GJ_pc,DLE gap,-5.245364644121749,High-CDR,-3.5148718434225197,High-CDR,TRUE
MESSAGEix,99,27,0.9953961180102644,0.7954718837936771,-0.19992423421658734,TRUE,TRUE,0.053497942386831275,Full,All ambitions,R10REST_ASIA,gap_GJ_pc,DLE gap,0.19992423421658734,High-RE,-3.5148718434225197,High-CDR,FALSE
POLES,60,9,4.416872330278345,3.817466726062565,-0.5994056042157796,TRUE,TRUE,0.12962962962962962,Full,All ambitions,R10REST_ASIA,gap_GJ_pc,DLE gap,0.5994056042157796,High-RE,-3.5148718434225197,High-CDR,FALSE
REMIND,1,224,13.114665863867645,7.240298281124085,-5.8743675827435595,TRUE,FALSE,1,Full,All ambitions,R10REST_ASIA,gap_GJ_pc,DLE gap,5.8743675827435595,High-RE,-3.5148718434225197,High-CDR,FALSE
WITCH,8,16,41.892413373564764,10.111181026609426,-31.78123234695534,TRUE,TRUE,0.96875,Full,All ambitions,R10REST_ASIA,gap_GJ_pc,DLE gap,31.78123234695534,High-RE,-3.5148718434225197,High-CDR,FALSE
AIM,21,14,5.762578130052873,5.776387730098192,0.013809600045319392,TRUE,TRUE,0.05442176870748299,Full,All ambitions,R10REST_ASIA,headcount_pct,Deprived headcount,-0.013809600045319392,High-RE,-1.3813809139054771,High-CDR,FALSE
GCAM,33,5,4.203956458431731,5.4810245369554105,1.2770680785236799,TRUE,TRUE,-0.806060606060606,Full,All ambitions,R10REST_ASIA,headcount_pct,Deprived headcount,-1.2770680785236799,High-CDR,-1.3813809139054771,High-CDR,TRUE
IMAGE,68,2,1.6661102679375404,3.681147863163028,2.0150375952254875,TRUE,FALSE,-0.16176470588235295,Full,All ambitions,R10REST_ASIA,headcount_pct,Deprived headcount,-2.0150375952254875,High-CDR,-1.3813809139054771,High-CDR,TRUE
MESSAGEix,99,27,0.4837094418968975,0.41656707950309235,-0.06714236239380517,TRUE,TRUE,0.017583239805462027,Full,All ambitions,R10REST_ASIA,headcount_pct,Deprived headcount,0.06714236239380517,High-RE,-1.3813809139054771,High-CDR,FALSE
POLES,60,9,2.4782047329449695,1.7452382499628156,-0.7329664829821538,TRUE,TRUE,0.6037037037037037,Full,All ambitions,R10REST_ASIA,headcount_pct,Deprived headcount,0.7329664829821538,High-RE,-1.3813809139054771,High-CDR,FALSE
REMIND,1,224,7.234072313047587,3.306006005053449,-3.928066307994138,TRUE,FALSE,0.9910714285714286,Full,All ambitions,R10REST_ASIA,headcount_pct,Deprived headcount,3.928066307994138,High-RE,-1.3813809139054771,High-CDR,FALSE
WITCH,8,16,18.4504288909218,5.253755972749682,-13.196672918172117,TRUE,TRUE,0.984375,Full,All ambitions,R10REST_ASIA,headcount_pct,Deprived headcount,13.196672918172117,High-RE,-1.3813809139054771,High-CDR,FALSE
AIM,21,4,61.59996,60.43478,-1.1651799999999994,TRUE,TRUE,0.6190476190476191,Full,All ambitions,R10REST_ASIA,mort_per_1k,PM2.5 mortality,1.1651799999999994,High-RE,0.7810975000000013,High-RE,TRUE
GCAM,3,4,76.107635,65.6839575,-10.423677499999997,TRUE,TRUE,0.6666666666666666,Full,All ambitions,R10REST_ASIA,mort_per_1k,PM2.5 mortality,10.423677499999997,High-RE,0.7810975000000013,High-RE,TRUE
IMAGE,42,2,66.58160000000001,70.06477,3.483169999999987,TRUE,FALSE,-0.47619047619047616,Full,All ambitions,R10REST_ASIA,mort_per_1k,PM2.5 mortality,-3.483169999999987,High-CDR,0.7810975000000013,High-RE,FALSE
MESSAGEix,94,23,58.2625825,57.809225,-0.45335750000000274,TRUE,TRUE,0.21461609620721553,Full,All ambitions,R10REST_ASIA,mort_per_1k,PM2.5 mortality,0.45335750000000274,High-RE,0.7810975000000013,High-RE,TRUE
