approach,Model,Scenario,Ambition,Pathway,cmt_axis,portfolio_rule,Region,n_decades,cumulative_pm25_deaths,cumulative_pm25_deaths_mln
A,REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-200f,1.5C,High-RE,all CDR,top tercile focal / not top tercile opposing,R10AFRICA,9,78453325,78.453325
A,REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-200f,1.5C,High-RE,all CDR,top tercile focal / not top tercile opposing,R10CHINA+,9,76426690,76.42669
A,REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-200f,1.5C,High-RE,all CDR,top tercile focal / not top tercile opposing,R10EUROPE,9,11117655,11.117655
A,REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-200f,1.5C,High-RE,all CDR,top tercile focal / not top tercile opposing,R10INDIA+,9,101549965,101.549965
A,REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-200f,1.5C,High-RE,all CDR,top tercile focal / not top tercile opposing,R10LATIN_AM,9,15626235,15.626235
A,REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-200f,1.5C,High-RE,all CDR,top tercile focal / not top tercile opposing,R10MIDDLE_EAST,9,46159810,46.15981
A,REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-200f,1.5C,High-RE,all CDR,top tercile focal / not top tercile opposing,R10NORTH_AM,9,8922360,8.92236
A,REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-200f,1.5C,High-RE,all CDR,top tercile focal / not top tercile opposing,R10PAC_OECD,9,3575425,3.575425
A,REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-200f,1.5C,High-RE,all CDR,top tercile focal / not top tercile opposing,R10REF_ECON,9,13052295,13.052295
A,REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-200f,1.5C,High-RE,all CDR,top tercile focal / not top tercile opposing,R10REST_ASIA,9,55840775,55.840775
A,REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-200f,1.5C,High-RE,all CDR,top tercile focal / not top tercile opposing,Aggregated R10 regions,9,410724535,410.724535
A,REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-2500,2C,High-RE,all CDR,top tercile focal / not top tercile opposing,R10AFRICA,9,79008310,79.00831
A,REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-2500,2C,High-RE,all CDR,top tercile focal / not top tercile opposing,R10CHINA+,9,79403455,79.403455
A,REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-2500,2C,High-RE,all CDR,top tercile focal / not top tercile opposing,R10EUROPE,9,11002985,11.002985
A,REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-2500,2C,High-RE,all CDR,top tercile focal / not top tercile opposing,R10INDIA+,9,131724780,131.72478
A,REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-2500,2C,High-RE,all CDR,top tercile focal / not top tercile opposing,R10LATIN_AM,9,14741800,14.7418
A,REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-2500,2C,High-RE,all CDR,top tercile focal / not top tercile opposing,R10MIDDLE_EAST,9,46718325,46.718325
A,REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-2500,2C,High-RE,all CDR,top tercile focal / not top tercile opposing,R10NORTH_AM,9,8128560,8.12856
A,REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-2500,2C,High-RE,all CDR,top tercile focal / not top tercile opposing,R10PAC_OECD,9,3646790,3.64679
A,REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-2500,2C,High-RE,all CDR,top tercile focal / not top tercile opposing,R10REF_ECON,9,13323755,13.323755
A,REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-2500,2C,High-RE,all CDR,top tercile focal / not top tercile opposing,R10REST_ASIA,9,61871110,61.87111
A,REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-2500,2C,High-RE,all CDR,top tercile focal / not top tercile opposing,Aggregated R10 regions,9,449569870,449.56987
A,REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-2500f,2C,High-RE,all CDR,top tercile focal / not top tercile opposing,R10AFRICA,9,79008310,79.00831
A,REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-2500f,2C,High-RE,all CDR,top tercile focal / not top tercile opposing,R10CHINA+,9,79403455,79.403455
A,REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-2500f,2C,High-RE,all CDR,top tercile focal / not top tercile opposing,R10EUROPE,9,11002985,11.002985
A,REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-2500f,2C,High-RE,all CDR,top tercile focal / not top tercile opposing,R10INDIA+,9,131724780,131.72478
A,REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-2500f,2C,High-RE,all CDR,top tercile focal / not top tercile opposing,R10LATIN_AM,9,14741800,14.7418
A,REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-2500f,2C,High-RE,all CDR,top tercile focal / not top tercile opposing,R10MIDDLE_EAST,9,46718325,46.718325
A,REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-2500f,2C,High-RE,all CDR,top tercile focal / not top tercile opposing,R10NORTH_AM,9,8128560,8.12856
A,REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-2500f,2C,High-RE,all CDR,top tercile focal / not top tercile opposing,R10PAC_OECD,9,3646790,3.64679
A,REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-2500f,2C,High-RE,all CDR,top tercile focal / not top tercile opposing,R10REF_ECON,9,13323755,13.323755
A,REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-2500f,2C,High-RE,all CDR,top tercile focal / not top tercile opposing,R10REST_ASIA,9,61871110,61.87111
A,REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-2500f,2C,High-RE,all CDR,top tercile focal / not top tercile opposing,Aggregated R10 regions,9,449569870,449.56987
A,REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-3000,2C,High-RE,all CDR,top tercile focal / not top tercile opposing,R10AFRICA,9,79085630,79.08563
A,REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-3000,2C,High-RE,all CDR,top tercile focal / not top tercile opposing,R10CHINA+,9,80468325,80.468325
A,REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-3000,2C,High-RE,all CDR,top tercile focal / not top tercile opposing,R10EUROPE,9,11119855,11.119855
A,REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-3000,2C,High-RE,all CDR,top tercile focal / not top tercile opposing,R10INDIA+,9,138285860,138.28586
A,REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-3000,2C,High-RE,all CDR,top tercile focal / not top tercile opposing,R10LATIN_AM,9,14781660,14.78166
A,REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-3000,2C,High-RE,all CDR,top tercile focal / not top tercile opposing,R10MIDDLE_EAST,9,46799925,46.799925
A,REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-3000,2C,High-RE,all CDR,top tercile focal / not top tercile opposing,R10NORTH_AM,9,8164570,8.16457
A,REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-3000,2C,High-RE,all CDR,top tercile focal / not top tercile opposing,R10PAC_OECD,9,3649310,3.64931
A,REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-3000,2C,High-RE,all CDR,top tercile focal / not top tercile opposing,R10REF_ECON,9,13344385,13.344385
A,REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-3000,2C,High-RE,all CDR,top tercile focal / not top tercile opposing,R10REST_ASIA,9,63219845,63.219845
A,REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-3000,2C,High-RE,all CDR,top tercile focal / not top tercile opposing,Aggregated R10 regions,9,458919365,458.919365
A,REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-3000f,2C,High-RE,all CDR,top tercile focal / not top tercile opposing,R10AFRICA,9,79085630,79.08563
A,REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-3000f,2C,High-RE,all CDR,top tercile focal / not top tercile opposing,R10CHINA+,9,80465095,80.465095
A,REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-3000f,2C,High-RE,all CDR,top tercile focal / not top tercile opposing,R10EUROPE,9,11119855,11.119855
A,REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-3000f,2C,High-RE,all CDR,top tercile focal / not top tercile opposing,R10INDIA+,9,138251260,138.25126
A,REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-3000f,2C,High-RE,all CDR,top tercile focal / not top tercile opposing,R10LATIN_AM,9,14781660,14.78166
A,REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-3000f,2C,High-RE,all CDR,top tercile focal / not top tercile opposing,R10MIDDLE_EAST,9,46799925,46.799925
A,REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-3000f,2C,High-RE,all CDR,top tercile focal / not top tercile opposing,R10NORTH_AM,9,8164570,8.16457
A,REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-3000f,2C,High-RE,all CDR,top tercile focal / not top tercile opposing,R10PAC_OECD,9,3649310,3.64931
A,REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-3000f,2C,High-RE,all CDR,top tercile focal / not top tercile opposing,R10REF_ECON,9,13344385,13.344385
A,REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-3000f,2C,High-RE,all CDR,top tercile focal / not top tercile opposing,R10REST_ASIA,9,63205865,63.205865
A,REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-3000f,2C,High-RE,all CDR,top tercile focal / not top tercile opposing,Aggregated R10 regions,9,458867555,458.867555
A,REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-300f,1.5C,High-RE,all CDR,top tercile focal / not top tercile opposing,R10AFRICA,9,78501940,78.50194
A,REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-300f,1.5C,High-RE,all CDR,top tercile focal / not top tercile opposing,R10CHINA+,9,76560030,76.56003
A,REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-300f,1.5C,High-RE,all CDR,top tercile focal / not top tercile opposing,R10EUROPE,9,11120695,11.120695
A,REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-300f,1.5C,High-RE,all CDR,top tercile focal / not top tercile opposing,R10INDIA+,9,102089665,102.089665
A,REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-300f,1.5C,High-RE,all CDR,top tercile focal / not top tercile opposing,R10LATIN_AM,9,15633545,15.633545
A,REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-300f,1.5C,High-RE,all CDR,top tercile focal / not top tercile opposing,R10MIDDLE_EAST,9,46207050,46.20705
A,REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-300f,1.5C,High-RE,all CDR,top tercile focal / not top tercile opposing,R10NORTH_AM,9,8924110,8.92411
A,REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-300f,1.5C,High-RE,all CDR,top tercile focal / not top tercile opposing,R10PAC_OECD,9,3575425,3.575425
A,REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-300f,1.5C,High-RE,all CDR,top tercile focal / not top tercile opposing,R10REF_ECON,9,13054895,13.054895
A,REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-300f,1.5C,High-RE,all CDR,top tercile focal / not top tercile opposing,R10REST_ASIA,9,55942555,55.942555
A,REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-300f,1.5C,High-RE,all CDR,top tercile focal / not top tercile opposing,Aggregated R10 regions,9,411609910,411.60991
A,REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-400,1.5C,High-RE,all CDR,top tercile focal / not top tercile opposing,R10AFRICA,9,78417560,78.41756
A,REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-400,1.5C,High-RE,all CDR,top tercile focal / not top tercile opposing,R10CHINA+,9,75074510,75.07451
A,REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-400,1.5C,High-RE,all CDR,top tercile focal / not top tercile opposing,R10EUROPE,9,11110310,11.11031
A,REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-400,1.5C,High-RE,all CDR,top tercile focal / not top tercile opposing,R10INDIA+,9,98746415,98.746415
A,REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-400,1.5C,High-RE,all CDR,top tercile focal / not top tercile opposing,R10LATIN_AM,9,15655405,15.655405
A,REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-400,1.5C,High-RE,all CDR,top tercile focal / not top tercile opposing,R10MIDDLE_EAST,9,45923250,45.92325
A,REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-400,1.5C,High-RE,all CDR,top tercile focal / not top tercile opposing,R10NORTH_AM,9,8909170,8.90917
A,REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-400,1.5C,High-RE,all CDR,top tercile focal / not top tercile opposing,R10PAC_OECD,9,3575005,3.575005
A,REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-400,1.5C,High-RE,all CDR,top tercile focal / not top tercile opposing,R10REF_ECON,9,13004665,13.004665
A,REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-400,1.5C,High-RE,all CDR,top tercile focal / not top tercile opposing,R10REST_ASIA,9,55204375,55.204375
A,REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-400,1.5C,High-RE,all CDR,top tercile focal / not top tercile opposing,Aggregated R10 regions,9,405620665,405.620665
A,REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-400f,1.5C,High-RE,all CDR,top tercile focal / not top tercile opposing,R10AFRICA,9,78511500,78.5115
A,REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-400f,1.5C,High-RE,all CDR,top tercile focal / not top tercile opposing,R10CHINA+,9,76882540,76.88254
A,REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-400f,1.5C,High-RE,all CDR,top tercile focal / not top tercile opposing,R10EUROPE,9,11123495,11.123495
A,REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-400f,1.5C,High-RE,all CDR,top tercile focal / not top tercile opposing,R10INDIA+,9,102368105,102.368105
A,REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-400f,1.5C,High-RE,all CDR,top tercile focal / not top tercile opposing,R10LATIN_AM,9,15644555,15.644555
A,REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-400f,1.5C,High-RE,all CDR,top tercile focal / not top tercile opposing,R10MIDDLE_EAST,9,46240880,46.24088
A,REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-400f,1.5C,High-RE,all CDR,top tercile focal / not top tercile opposing,R10NORTH_AM,9,8924110,8.92411
A,REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-400f,1.5C,High-RE,all CDR,top tercile focal / not top tercile opposing,R10PAC_OECD,9,3581325,3.581325
A,REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-400f,1.5C,High-RE,all CDR,top tercile focal / not top tercile opposing,R10REF_ECON,9,13066205,13.066205
A,REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-400f,1.5C,High-RE,all CDR,top tercile focal / not top tercile opposing,R10REST_ASIA,9,56026505,56.026505
A,REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-400f,1.5C,High-RE,all CDR,top tercile focal / not top tercile opposing,Aggregated R10 regions,9,412369220,412.36922
A,REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-500,1.5C,High-RE,all CDR,top tercile focal / not top tercile opposing,R10AFRICA,9,78437180,78.43718
A,REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-500,1.5C,High-RE,all CDR,top tercile focal / not top tercile opposing,R10CHINA+,9,75773070,75.77307
A,REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-500,1.5C,High-RE,all CDR,top tercile focal / not top tercile opposing,R10EUROPE,9,11115170,11.11517
A,REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-500,1.5C,High-RE,all CDR,top tercile focal / not top tercile opposing,R10INDIA+,9,100155785,100.155785
A,REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-500,1.5C,High-RE,all CDR,top tercile focal / not top tercile opposing,R10LATIN_AM,9,15665835,15.665835
A,REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-500,1.5C,High-RE,all CDR,top tercile focal / not top tercile opposing,R10MIDDLE_EAST,9,46083015,46.083015
A,REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-500,1.5C,High-RE,all CDR,top tercile focal / not top tercile opposing,R10NORTH_AM,9,8923150,8.92315
A,REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-500,1.5C,High-RE,all CDR,top tercile focal / not top tercile opposing,R10PAC_OECD,9,3581535,3.581535
A,REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-500,1.5C,High-RE,all CDR,top tercile focal / not top tercile opposing,R10REF_ECON,9,13034415,13.034415
A,REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-500,1.5C,High-RE,all CDR,top tercile focal / not top tercile opposing,R10REST_ASIA,9,55485280,55.48528
A,REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-500,1.5C,High-RE,all CDR,top tercile focal / not top tercile opposing,Aggregated R10 regions,9,408254435,408.254435
A,REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-500f,1.5C,High-RE,all CDR,top tercile focal / not top tercile opposing,R10AFRICA,9,78511500,78.5115
A,REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-500f,1.5C,High-RE,all CDR,top tercile focal / not top tercile opposing,R10CHINA+,9,76959080,76.95908
A,REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-500f,1.5C,High-RE,all CDR,top tercile focal / not top tercile opposing,R10EUROPE,9,11123495,11.123495
A,REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-500f,1.5C,High-RE,all CDR,top tercile focal / not top tercile opposing,R10INDIA+,9,102890835,102.890835
A,REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-500f,1.5C,High-RE,all CDR,top tercile focal / not top tercile opposing,R10LATIN_AM,9,15674635,15.674635
A,REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-500f,1.5C,High-RE,all CDR,top tercile focal / not top tercile opposing,R10MIDDLE_EAST,9,46289015,46.289015
A,REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-500f,1.5C,High-RE,all CDR,top tercile focal / not top tercile opposing,R10NORTH_AM,9,8924110,8.92411
A,REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-500f,1.5C,High-RE,all CDR,top tercile focal / not top tercile opposing,R10PAC_OECD,9,3581325,3.581325
A,REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-500f,1.5C,High-RE,all CDR,top tercile focal / not top tercile opposing,R10REF_ECON,9,13078555,13.078555
A,REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-500f,1.5C,High-RE,all CDR,top tercile focal / not top tercile opposing,R10REST_ASIA,9,56093065,56.093065
A,REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-500f,1.5C,High-RE,all CDR,top tercile focal / not top tercile opposing,Aggregated R10 regions,9,413125615,413.125615
A,REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-600,1.5C,High-RE,all CDR,top tercile focal / not top tercile opposing,R10AFRICA,9,78490310,78.49031
A,REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-600,1.5C,High-RE,all CDR,top tercile focal / not top tercile opposing,R10CHINA+,9,76533280,76.53328
A,REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-600,1.5C,High-RE,all CDR,top tercile focal / not top tercile opposing,R10EUROPE,9,11122830,11.12283
A,REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-600,1.5C,High-RE,all CDR,top tercile focal / not top tercile opposing,R10INDIA+,9,102061575,102.061575
A,REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-600,1.5C,High-RE,all CDR,top tercile focal / not top tercile opposing,R10LATIN_AM,9,15668725,15.668725
A,REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-600,1.5C,High-RE,all CDR,top tercile focal / not top tercile opposing,R10MIDDLE_EAST,9,46205485,46.205485
A,REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-600,1.5C,High-RE,all CDR,top tercile focal / not top tercile opposing,R10NORTH_AM,9,8922360,8.92236
A,REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-600,1.5C,High-RE,all CDR,top tercile focal / not top tercile opposing,R10PAC_OECD,9,3587015,3.587015
A,REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-600,1.5C,High-RE,all CDR,top tercile focal / not top tercile opposing,R10REF_ECON,9,13063915,13.063915
A,REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-600,1.5C,High-RE,all CDR,top tercile focal / not top tercile opposing,R10REST_ASIA,9,55837980,55.83798
A,REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-600,1.5C,High-RE,all CDR,top tercile focal / not top tercile opposing,Aggregated R10 regions,9,411493475,411.493475
A,REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-600-COV,1.5C,High-RE,all CDR,top tercile focal / not top tercile opposing,R10AFRICA,9,78510010,78.51001
A,REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-600-COV,1.5C,High-RE,all CDR,top tercile focal / not top tercile opposing,R10CHINA+,9,76262345,76.262345
A,REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-600-COV,1.5C,High-RE,all CDR,top tercile focal / not top tercile opposing,R10EUROPE,9,11124135,11.124135
A,REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-600-COV,1.5C,High-RE,all CDR,top tercile focal / not top tercile opposing,R10INDIA+,9,105637490,105.63749
A,REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-600-COV,1.5C,High-RE,all CDR,top tercile focal / not top tercile opposing,R10LATIN_AM,9,15646435,15.646435
A,REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-600-COV,1.5C,High-RE,all CDR,top tercile focal / not top tercile opposing,R10MIDDLE_EAST,9,46121515,46.121515
A,REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-600-COV,1.5C,High-RE,all CDR,top tercile focal / not top tercile opposing,R10NORTH_AM,9,8924640,8.92464
A,REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-600-COV,1.5C,High-RE,all CDR,top tercile focal / not top tercile opposing,R10PAC_OECD,9,3587015,3.587015
A,REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-600-COV,1.5C,High-RE,all CDR,top tercile focal / not top tercile opposing,R10REF_ECON,9,13022275,13.022275
A,REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-600-COV,1.5C,High-RE,all CDR,top tercile focal / not top tercile opposing,R10REST_ASIA,9,56285485,56.285485
A,REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-600-COV,1.5C,High-RE,all CDR,top tercile focal / not top tercile opposing,Aggregated R10 regions,9,415121345,415.121345
A,REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-600f,1.5C,High-RE,all CDR,top tercile focal / not top tercile opposing,R10AFRICA,9,78519910,78.51991
A,REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-600f,1.5C,High-RE,all CDR,top tercile focal / not top tercile opposing,R10CHINA+,9,77227550,77.22755
A,REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-600f,1.5C,High-RE,all CDR,top tercile focal / not top tercile opposing,R10EUROPE,9,11130185,11.130185
A,REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-600f,1.5C,High-RE,all CDR,top tercile focal / not top tercile opposing,R10INDIA+,9,103847685,103.847685
A,REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-600f,1.5C,High-RE,all CDR,top tercile focal / not top tercile opposing,R10LATIN_AM,9,15687705,15.687705
A,REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-600f,1.5C,High-RE,all CDR,top tercile focal / not top tercile opposing,R10MIDDLE_EAST,9,46297085,46.297085
A,REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-600f,1.5C,High-RE,all CDR,top tercile focal / not top tercile opposing,R10NORTH_AM,9,8926390,8.92639
A,REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-600f,1.5C,High-RE,all CDR,top tercile focal / not top tercile opposing,R10PAC_OECD,9,3586865,3.586865
A,REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-600f,1.5C,High-RE,all CDR,top tercile focal / not top tercile opposing,R10REF_ECON,9,13090665,13.090665
A,REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-600f,1.5C,High-RE,all CDR,top tercile focal / not top tercile opposing,R10REST_ASIA,9,56302365,56.302365
A,REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-600f,1.5C,High-RE,all CDR,top tercile focal / not top tercile opposing,Aggregated R10 regions,9,414616405,414.616405
A,REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-600f-COV,1.5C,High-RE,all CDR,top tercile focal / not top tercile opposing,R10AFRICA,9,78477675,78.477675
A,REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-600f-COV,1.5C,High-RE,all CDR,top tercile focal / not top tercile opposing,R10CHINA+,9,76948375,76.948375
A,REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-600f-COV,1.5C,High-RE,all CDR,top tercile focal / not top tercile opposing,R10EUROPE,9,11133295,11.133295
A,REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-600f-COV,1.5C,High-RE,all CDR,top tercile focal / not top tercile opposing,R10INDIA+,9,105703820,105.70382
A,REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-600f-COV,1.5C,High-RE,all CDR,top tercile focal / not top tercile opposing,R10LATIN_AM,9,15663645,15.663645
A,REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-600f-COV,1.5C,High-RE,all CDR,top tercile focal / not top tercile opposing,R10MIDDLE_EAST,9,46172230,46.17223
A,REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-600f-COV,1.5C,High-RE,all CDR,top tercile focal / not top tercile opposing,R10NORTH_AM,9,8926390,8.92639
A,REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-600f-COV,1.5C,High-RE,all CDR,top tercile focal / not top tercile opposing,R10PAC_OECD,9,3586865,3.586865
A,REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-600f-COV,1.5C,High-RE,all CDR,top tercile focal / not top tercile opposing,R10REF_ECON,9,13048575,13.048575
A,REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-600f-COV,1.5C,High-RE,all CDR,top tercile focal / not top tercile opposing,R10REST_ASIA,9,56456995,56.456995
A,REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-600f-COV,1.5C,High-RE,all CDR,top tercile focal / not top tercile opposing,Aggregated R10 regions,9,416117865,416.117865
A,REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-700,2C,High-RE,all CDR,top tercile focal / not top tercile opposing,R10AFRICA,9,78519910,78.51991
A,REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-700,2C,High-RE,all CDR,top tercile focal / not top tercile opposing,R10CHINA+,9,77167280,77.16728
