database,ambition_view,Region,model_family,metric,label,unit,Pathway,n,median
Full,1.5C,R10LATIN_AM,AIM,total_energy_jobyears_no_decommission_per_1k,"Total energy job-years, excluding decommissioning","job-years per 1,000",High-RE,3,235.11050719161278
Full,1.5C,R10LATIN_AM,AIM,total_energy_jobyears_per_1k,"Total energy job-years, including decommissioning","job-years per 1,000",High-CMT,1,492.6624209967473
Full,1.5C,R10LATIN_AM,AIM,total_energy_jobyears_per_1k,"Total energy job-years, including decommissioning","job-years per 1,000",High-RE,3,235.77991491233195
Full,1.5C,R10LATIN_AM,GCAM,decommission_jobyears_per_1k,Decommissioning job-years,"job-years per 1,000",High-CMT,0,NA
Full,1.5C,R10LATIN_AM,GCAM,decommission_jobyears_per_1k,Decommissioning job-years,"job-years per 1,000",High-RE,1,14.883378757480958
Full,1.5C,R10LATIN_AM,GCAM,gross_plant_jobs_displaced_per_1k,Gross plant jobs displaced at retirement,"positions per 1,000",High-CMT,0,NA
Full,1.5C,R10LATIN_AM,GCAM,gross_plant_jobs_displaced_per_1k,Gross plant jobs displaced at retirement,"positions per 1,000",High-RE,1,6.190165021640721
Full,1.5C,R10LATIN_AM,GCAM,gross_upstream_jobs_displaced_per_1k,Gross upstream jobs displaced at retirement,"positions per 1,000",High-CMT,0,NA
Full,1.5C,R10LATIN_AM,GCAM,gross_upstream_jobs_displaced_per_1k,Gross upstream jobs displaced at retirement,"positions per 1,000",High-RE,1,0.08764292157529473
Full,1.5C,R10LATIN_AM,GCAM,inferred_retirements_GW,Inferred retired capacity,GW,High-CMT,0,NA
Full,1.5C,R10LATIN_AM,GCAM,inferred_retirements_GW,Inferred retired capacity,GW,High-RE,1,8779.338478835329
Full,1.5C,R10LATIN_AM,GCAM,jobs_RE_minus_fossil_per_1k,Renewable minus fossil job-years (diagnostic),"job-years per 1,000",High-CMT,0,NA
Full,1.5C,R10LATIN_AM,GCAM,jobs_RE_minus_fossil_per_1k,Renewable minus fossil job-years (diagnostic),"job-years per 1,000",High-RE,1,508.9037680673845
Full,1.5C,R10LATIN_AM,GCAM,total_energy_jobyears_no_decommission_per_1k,"Total energy job-years, excluding decommissioning","job-years per 1,000",High-CMT,0,NA
Full,1.5C,R10LATIN_AM,GCAM,total_energy_jobyears_no_decommission_per_1k,"Total energy job-years, excluding decommissioning","job-years per 1,000",High-RE,1,587.3099880981657
Full,1.5C,R10LATIN_AM,GCAM,total_energy_jobyears_per_1k,"Total energy job-years, including decommissioning","job-years per 1,000",High-CMT,0,NA
Full,1.5C,R10LATIN_AM,GCAM,total_energy_jobyears_per_1k,"Total energy job-years, including decommissioning","job-years per 1,000",High-RE,1,602.1933668556466
Full,1.5C,R10LATIN_AM,IMAGE,decommission_jobyears_per_1k,Decommissioning job-years,"job-years per 1,000",High-CMT,21,8.862302944413864
Full,1.5C,R10LATIN_AM,IMAGE,decommission_jobyears_per_1k,Decommissioning job-years,"job-years per 1,000",High-RE,0,NA
Full,1.5C,R10LATIN_AM,IMAGE,gross_plant_jobs_displaced_per_1k,Gross plant jobs displaced at retirement,"positions per 1,000",High-CMT,21,3.986901860688434
Full,1.5C,R10LATIN_AM,IMAGE,gross_plant_jobs_displaced_per_1k,Gross plant jobs displaced at retirement,"positions per 1,000",High-RE,0,NA
Full,1.5C,R10LATIN_AM,IMAGE,gross_upstream_jobs_displaced_per_1k,Gross upstream jobs displaced at retirement,"positions per 1,000",High-CMT,21,0.20883943554751064
Full,1.5C,R10LATIN_AM,IMAGE,gross_upstream_jobs_displaced_per_1k,Gross upstream jobs displaced at retirement,"positions per 1,000",High-RE,0,NA
Full,1.5C,R10LATIN_AM,IMAGE,inferred_retirements_GW,Inferred retired capacity,GW,High-CMT,21,4583.985656681838
Full,1.5C,R10LATIN_AM,IMAGE,inferred_retirements_GW,Inferred retired capacity,GW,High-RE,0,NA
Full,1.5C,R10LATIN_AM,IMAGE,jobs_RE_minus_fossil_per_1k,Renewable minus fossil job-years (diagnostic),"job-years per 1,000",High-CMT,21,209.82773800953137
Full,1.5C,R10LATIN_AM,IMAGE,jobs_RE_minus_fossil_per_1k,Renewable minus fossil job-years (diagnostic),"job-years per 1,000",High-RE,0,NA
Full,1.5C,R10LATIN_AM,IMAGE,total_energy_jobyears_no_decommission_per_1k,"Total energy job-years, excluding decommissioning","job-years per 1,000",High-CMT,21,371.1984314159113
Full,1.5C,R10LATIN_AM,IMAGE,total_energy_jobyears_no_decommission_per_1k,"Total energy job-years, excluding decommissioning","job-years per 1,000",High-RE,0,NA
Full,1.5C,R10LATIN_AM,IMAGE,total_energy_jobyears_per_1k,"Total energy job-years, including decommissioning","job-years per 1,000",High-CMT,21,376.76369100055786
Full,1.5C,R10LATIN_AM,IMAGE,total_energy_jobyears_per_1k,"Total energy job-years, including decommissioning","job-years per 1,000",High-RE,0,NA
Full,1.5C,R10LATIN_AM,MESSAGEix,decommission_jobyears_per_1k,Decommissioning job-years,"job-years per 1,000",High-CMT,25,0.5260410219342209
Full,1.5C,R10LATIN_AM,MESSAGEix,decommission_jobyears_per_1k,Decommissioning job-years,"job-years per 1,000",High-RE,3,6.754786403700676
Full,1.5C,R10LATIN_AM,MESSAGEix,gross_plant_jobs_displaced_per_1k,Gross plant jobs displaced at retirement,"positions per 1,000",High-CMT,25,0.3346537399355432
Full,1.5C,R10LATIN_AM,MESSAGEix,gross_plant_jobs_displaced_per_1k,Gross plant jobs displaced at retirement,"positions per 1,000",High-RE,3,4.025795616106867
Full,1.5C,R10LATIN_AM,MESSAGEix,gross_upstream_jobs_displaced_per_1k,Gross upstream jobs displaced at retirement,"positions per 1,000",High-CMT,25,0.05586942470808033
Full,1.5C,R10LATIN_AM,MESSAGEix,gross_upstream_jobs_displaced_per_1k,Gross upstream jobs displaced at retirement,"positions per 1,000",High-RE,3,0.034507697770273536
Full,1.5C,R10LATIN_AM,MESSAGEix,inferred_retirements_GW,Inferred retired capacity,GW,High-CMT,25,232.76045649825417
Full,1.5C,R10LATIN_AM,MESSAGEix,inferred_retirements_GW,Inferred retired capacity,GW,High-RE,3,3709.0390615985525
Full,1.5C,R10LATIN_AM,MESSAGEix,jobs_RE_minus_fossil_per_1k,Renewable minus fossil job-years (diagnostic),"job-years per 1,000",High-CMT,25,214.8000217275267
Full,1.5C,R10LATIN_AM,MESSAGEix,jobs_RE_minus_fossil_per_1k,Renewable minus fossil job-years (diagnostic),"job-years per 1,000",High-RE,3,309.66591289461593
Full,1.5C,R10LATIN_AM,MESSAGEix,total_energy_jobyears_no_decommission_per_1k,"Total energy job-years, excluding decommissioning","job-years per 1,000",High-CMT,25,263.93603876251615
Full,1.5C,R10LATIN_AM,MESSAGEix,total_energy_jobyears_no_decommission_per_1k,"Total energy job-years, excluding decommissioning","job-years per 1,000",High-RE,3,392.81675871274507
Full,1.5C,R10LATIN_AM,MESSAGEix,total_energy_jobyears_per_1k,"Total energy job-years, including decommissioning","job-years per 1,000",High-CMT,25,264.39377898536395
Full,1.5C,R10LATIN_AM,MESSAGEix,total_energy_jobyears_per_1k,"Total energy job-years, including decommissioning","job-years per 1,000",High-RE,3,399.57154511644575
Full,1.5C,R10LATIN_AM,POLES,decommission_jobyears_per_1k,Decommissioning job-years,"job-years per 1,000",High-CMT,4,8.57289060023632
Full,1.5C,R10LATIN_AM,POLES,decommission_jobyears_per_1k,Decommissioning job-years,"job-years per 1,000",High-RE,1,1.059367220046855
Full,1.5C,R10LATIN_AM,POLES,gross_plant_jobs_displaced_per_1k,Gross plant jobs displaced at retirement,"positions per 1,000",High-CMT,4,5.407309265755293
Full,1.5C,R10LATIN_AM,POLES,gross_plant_jobs_displaced_per_1k,Gross plant jobs displaced at retirement,"positions per 1,000",High-RE,1,0.750746091325105
Full,1.5C,R10LATIN_AM,POLES,gross_upstream_jobs_displaced_per_1k,Gross upstream jobs displaced at retirement,"positions per 1,000",High-CMT,4,0.1810043832397874
Full,1.5C,R10LATIN_AM,POLES,gross_upstream_jobs_displaced_per_1k,Gross upstream jobs displaced at retirement,"positions per 1,000",High-RE,1,0.0646120595783
Full,1.5C,R10LATIN_AM,POLES,inferred_retirements_GW,Inferred retired capacity,GW,High-CMT,4,4553.271427638642
Full,1.5C,R10LATIN_AM,POLES,inferred_retirements_GW,Inferred retired capacity,GW,High-RE,1,191.76664352416987
Full,1.5C,R10LATIN_AM,POLES,jobs_RE_minus_fossil_per_1k,Renewable minus fossil job-years (diagnostic),"job-years per 1,000",High-CMT,4,248.74334673563462
Full,1.5C,R10LATIN_AM,POLES,jobs_RE_minus_fossil_per_1k,Renewable minus fossil job-years (diagnostic),"job-years per 1,000",High-RE,1,168.47050389558206
Full,1.5C,R10LATIN_AM,POLES,total_energy_jobyears_no_decommission_per_1k,"Total energy job-years, excluding decommissioning","job-years per 1,000",High-CMT,4,522.803212929306
Full,1.5C,R10LATIN_AM,POLES,total_energy_jobyears_no_decommission_per_1k,"Total energy job-years, excluding decommissioning","job-years per 1,000",High-RE,1,385.2858942709608
Full,1.5C,R10LATIN_AM,POLES,total_energy_jobyears_per_1k,"Total energy job-years, including decommissioning","job-years per 1,000",High-CMT,4,531.3761035295423
Full,1.5C,R10LATIN_AM,POLES,total_energy_jobyears_per_1k,"Total energy job-years, including decommissioning","job-years per 1,000",High-RE,1,386.34526149100765
Full,1.5C,R10LATIN_AM,REMIND,decommission_jobyears_per_1k,Decommissioning job-years,"job-years per 1,000",High-CMT,1,6.351780189075997
Full,1.5C,R10LATIN_AM,REMIND,decommission_jobyears_per_1k,Decommissioning job-years,"job-years per 1,000",High-RE,59,9.635363261142551
Full,1.5C,R10LATIN_AM,REMIND,gross_plant_jobs_displaced_per_1k,Gross plant jobs displaced at retirement,"positions per 1,000",High-CMT,1,2.5942141766653886
Full,1.5C,R10LATIN_AM,REMIND,gross_plant_jobs_displaced_per_1k,Gross plant jobs displaced at retirement,"positions per 1,000",High-RE,59,5.034447068132937
Full,1.5C,R10LATIN_AM,REMIND,gross_upstream_jobs_displaced_per_1k,Gross upstream jobs displaced at retirement,"positions per 1,000",High-CMT,1,0.06272616935857601
Full,1.5C,R10LATIN_AM,REMIND,gross_upstream_jobs_displaced_per_1k,Gross upstream jobs displaced at retirement,"positions per 1,000",High-RE,59,0.06400380277735843
Full,1.5C,R10LATIN_AM,REMIND,inferred_retirements_GW,Inferred retired capacity,GW,High-CMT,1,3870.2904853299997
Full,1.5C,R10LATIN_AM,REMIND,inferred_retirements_GW,Inferred retired capacity,GW,High-RE,59,6777.412159999999
Full,1.5C,R10LATIN_AM,REMIND,jobs_RE_minus_fossil_per_1k,Renewable minus fossil job-years (diagnostic),"job-years per 1,000",High-CMT,1,235.33716432669394
Full,1.5C,R10LATIN_AM,REMIND,jobs_RE_minus_fossil_per_1k,Renewable minus fossil job-years (diagnostic),"job-years per 1,000",High-RE,59,516.1837237593921
Full,1.5C,R10LATIN_AM,REMIND,total_energy_jobyears_no_decommission_per_1k,"Total energy job-years, excluding decommissioning","job-years per 1,000",High-CMT,1,297.77640809254314
Full,1.5C,R10LATIN_AM,REMIND,total_energy_jobyears_no_decommission_per_1k,"Total energy job-years, excluding decommissioning","job-years per 1,000",High-RE,59,582.9918832170046
Full,1.5C,R10LATIN_AM,REMIND,total_energy_jobyears_per_1k,"Total energy job-years, including decommissioning","job-years per 1,000",High-CMT,1,304.1281882816191
Full,1.5C,R10LATIN_AM,REMIND,total_energy_jobyears_per_1k,"Total energy job-years, including decommissioning","job-years per 1,000",High-RE,59,593.6773793325028
Full,1.5C,R10LATIN_AM,WITCH,decommission_jobyears_per_1k,Decommissioning job-years,"job-years per 1,000",High-CMT,6,9.054928958289473
Full,1.5C,R10LATIN_AM,WITCH,decommission_jobyears_per_1k,Decommissioning job-years,"job-years per 1,000",High-RE,0,NA
Full,1.5C,R10LATIN_AM,WITCH,gross_plant_jobs_displaced_per_1k,Gross plant jobs displaced at retirement,"positions per 1,000",High-CMT,6,11.866703844561961
Full,1.5C,R10LATIN_AM,WITCH,gross_plant_jobs_displaced_per_1k,Gross plant jobs displaced at retirement,"positions per 1,000",High-RE,0,NA
Full,1.5C,R10LATIN_AM,WITCH,gross_upstream_jobs_displaced_per_1k,Gross upstream jobs displaced at retirement,"positions per 1,000",High-CMT,6,0.15538420068692144
Full,1.5C,R10LATIN_AM,WITCH,gross_upstream_jobs_displaced_per_1k,Gross upstream jobs displaced at retirement,"positions per 1,000",High-RE,0,NA
Full,1.5C,R10LATIN_AM,WITCH,inferred_retirements_GW,Inferred retired capacity,GW,High-CMT,6,5009.93851853277
Full,1.5C,R10LATIN_AM,WITCH,inferred_retirements_GW,Inferred retired capacity,GW,High-RE,0,NA
Full,1.5C,R10LATIN_AM,WITCH,jobs_RE_minus_fossil_per_1k,Renewable minus fossil job-years (diagnostic),"job-years per 1,000",High-CMT,6,282.18584477700267
Full,1.5C,R10LATIN_AM,WITCH,jobs_RE_minus_fossil_per_1k,Renewable minus fossil job-years (diagnostic),"job-years per 1,000",High-RE,0,NA
Full,1.5C,R10LATIN_AM,WITCH,total_energy_jobyears_no_decommission_per_1k,"Total energy job-years, excluding decommissioning","job-years per 1,000",High-CMT,6,581.7700461699492
Full,1.5C,R10LATIN_AM,WITCH,total_energy_jobyears_no_decommission_per_1k,"Total energy job-years, excluding decommissioning","job-years per 1,000",High-RE,0,NA
Full,1.5C,R10LATIN_AM,WITCH,total_energy_jobyears_per_1k,"Total energy job-years, including decommissioning","job-years per 1,000",High-CMT,6,590.829208052083
Full,1.5C,R10LATIN_AM,WITCH,total_energy_jobyears_per_1k,"Total energy job-years, including decommissioning","job-years per 1,000",High-RE,0,NA
Full,1.5C,R10MIDDLE_EAST,AIM,decommission_jobyears_per_1k,Decommissioning job-years,"job-years per 1,000",High-CMT,1,5.944505902337994
Full,1.5C,R10MIDDLE_EAST,AIM,decommission_jobyears_per_1k,Decommissioning job-years,"job-years per 1,000",High-RE,3,0.8716830546413231
Full,1.5C,R10MIDDLE_EAST,AIM,gross_plant_jobs_displaced_per_1k,Gross plant jobs displaced at retirement,"positions per 1,000",High-CMT,1,4.559184437471423
Full,1.5C,R10MIDDLE_EAST,AIM,gross_plant_jobs_displaced_per_1k,Gross plant jobs displaced at retirement,"positions per 1,000",High-RE,3,0.49121871718920296
Full,1.5C,R10MIDDLE_EAST,AIM,gross_upstream_jobs_displaced_per_1k,Gross upstream jobs displaced at retirement,"positions per 1,000",High-CMT,1,0.023320700548167
Full,1.5C,R10MIDDLE_EAST,AIM,gross_upstream_jobs_displaced_per_1k,Gross upstream jobs displaced at retirement,"positions per 1,000",High-RE,3,0.040101935787266486
Full,1.5C,R10MIDDLE_EAST,AIM,inferred_retirements_GW,Inferred retired capacity,GW,High-CMT,1,6554.3502
Full,1.5C,R10MIDDLE_EAST,AIM,inferred_retirements_GW,Inferred retired capacity,GW,High-RE,3,433.5808
Full,1.5C,R10MIDDLE_EAST,AIM,jobs_RE_minus_fossil_per_1k,Renewable minus fossil job-years (diagnostic),"job-years per 1,000",High-CMT,1,463.027295107788
Full,1.5C,R10MIDDLE_EAST,AIM,jobs_RE_minus_fossil_per_1k,Renewable minus fossil job-years (diagnostic),"job-years per 1,000",High-RE,3,420.6814959792686
Full,1.5C,R10MIDDLE_EAST,AIM,total_energy_jobyears_no_decommission_per_1k,"Total energy job-years, excluding decommissioning","job-years per 1,000",High-CMT,1,561.1474813802434
Full,1.5C,R10MIDDLE_EAST,AIM,total_energy_jobyears_no_decommission_per_1k,"Total energy job-years, excluding decommissioning","job-years per 1,000",High-RE,3,496.04499829373594
Full,1.5C,R10MIDDLE_EAST,AIM,total_energy_jobyears_per_1k,"Total energy job-years, including decommissioning","job-years per 1,000",High-CMT,1,567.0919872825815
Full,1.5C,R10MIDDLE_EAST,AIM,total_energy_jobyears_per_1k,"Total energy job-years, including decommissioning","job-years per 1,000",High-RE,3,496.7824351018834
Full,1.5C,R10MIDDLE_EAST,GCAM,decommission_jobyears_per_1k,Decommissioning job-years,"job-years per 1,000",High-CMT,0,NA
Full,1.5C,R10MIDDLE_EAST,GCAM,decommission_jobyears_per_1k,Decommissioning job-years,"job-years per 1,000",High-RE,1,7.78808269146481
Full,1.5C,R10MIDDLE_EAST,GCAM,gross_plant_jobs_displaced_per_1k,Gross plant jobs displaced at retirement,"positions per 1,000",High-CMT,0,NA
Full,1.5C,R10MIDDLE_EAST,GCAM,gross_plant_jobs_displaced_per_1k,Gross plant jobs displaced at retirement,"positions per 1,000",High-RE,1,4.132128128189576
Full,1.5C,R10MIDDLE_EAST,GCAM,gross_upstream_jobs_displaced_per_1k,Gross upstream jobs displaced at retirement,"positions per 1,000",High-CMT,0,NA
Full,1.5C,R10MIDDLE_EAST,GCAM,gross_upstream_jobs_displaced_per_1k,Gross upstream jobs displaced at retirement,"positions per 1,000",High-RE,1,0.014830109955389302
Full,1.5C,R10MIDDLE_EAST,GCAM,inferred_retirements_GW,Inferred retired capacity,GW,High-CMT,0,NA
Full,1.5C,R10MIDDLE_EAST,GCAM,inferred_retirements_GW,Inferred retired capacity,GW,High-RE,1,6774.046953367943
Full,1.5C,R10MIDDLE_EAST,GCAM,jobs_RE_minus_fossil_per_1k,Renewable minus fossil job-years (diagnostic),"job-years per 1,000",High-CMT,0,NA
Full,1.5C,R10MIDDLE_EAST,GCAM,jobs_RE_minus_fossil_per_1k,Renewable minus fossil job-years (diagnostic),"job-years per 1,000",High-RE,1,556.477742946636
Full,1.5C,R10MIDDLE_EAST,GCAM,total_energy_jobyears_no_decommission_per_1k,"Total energy job-years, excluding decommissioning","job-years per 1,000",High-CMT,0,NA
Full,1.5C,R10MIDDLE_EAST,GCAM,total_energy_jobyears_no_decommission_per_1k,"Total energy job-years, excluding decommissioning","job-years per 1,000",High-RE,1,581.5976712662958
Full,1.5C,R10MIDDLE_EAST,GCAM,total_energy_jobyears_per_1k,"Total energy job-years, including decommissioning","job-years per 1,000",High-CMT,0,NA
Full,1.5C,R10MIDDLE_EAST,GCAM,total_energy_jobyears_per_1k,"Total energy job-years, including decommissioning","job-years per 1,000",High-RE,1,589.3857539577606
Full,1.5C,R10MIDDLE_EAST,IMAGE,decommission_jobyears_per_1k,Decommissioning job-years,"job-years per 1,000",High-CMT,21,5.381180099555694
Full,1.5C,R10MIDDLE_EAST,IMAGE,decommission_jobyears_per_1k,Decommissioning job-years,"job-years per 1,000",High-RE,0,NA
Full,1.5C,R10MIDDLE_EAST,IMAGE,gross_plant_jobs_displaced_per_1k,Gross plant jobs displaced at retirement,"positions per 1,000",High-CMT,21,3.7885435723525043
Full,1.5C,R10MIDDLE_EAST,IMAGE,gross_plant_jobs_displaced_per_1k,Gross plant jobs displaced at retirement,"positions per 1,000",High-RE,0,NA
Full,1.5C,R10MIDDLE_EAST,IMAGE,gross_upstream_jobs_displaced_per_1k,Gross upstream jobs displaced at retirement,"positions per 1,000",High-CMT,21,0.03065197359397226
Full,1.5C,R10MIDDLE_EAST,IMAGE,gross_upstream_jobs_displaced_per_1k,Gross upstream jobs displaced at retirement,"positions per 1,000",High-RE,0,NA
Full,1.5C,R10MIDDLE_EAST,IMAGE,inferred_retirements_GW,Inferred retired capacity,GW,High-CMT,21,4644.8395181677215
Full,1.5C,R10MIDDLE_EAST,IMAGE,inferred_retirements_GW,Inferred retired capacity,GW,High-RE,0,NA
Full,1.5C,R10MIDDLE_EAST,IMAGE,jobs_RE_minus_fossil_per_1k,Renewable minus fossil job-years (diagnostic),"job-years per 1,000",High-CMT,21,302.5275332889051
Full,1.5C,R10MIDDLE_EAST,IMAGE,jobs_RE_minus_fossil_per_1k,Renewable minus fossil job-years (diagnostic),"job-years per 1,000",High-RE,0,NA
Full,1.5C,R10MIDDLE_EAST,IMAGE,total_energy_jobyears_no_decommission_per_1k,"Total energy job-years, excluding decommissioning","job-years per 1,000",High-CMT,21,444.3501511740887
Full,1.5C,R10MIDDLE_EAST,IMAGE,total_energy_jobyears_no_decommission_per_1k,"Total energy job-years, excluding decommissioning","job-years per 1,000",High-RE,0,NA
