"Model_Group","Model","Scenario","ModelGroup_Scenario","Region","Category","Variable","Total_Value","proxy"
"COMPASS","MESSAGEix-GLOBIOM GEI 1.0","GEI-SSP2-openres-mc-50","COMPASS_GEI-SSP2-openres-mc-50","R10REST_ASIA","C2","Total CDR",67257.0789893501,FALSE
"COMPASS","POLES-JRC ENGAGE","ENGAGE-Feasibility-1000/Cost-Effective","COMPASS_ENGAGE-Feasibility-1000/Cost-Effective","R10AFRICA","C3","Renewable Capacity",272962.779022992,FALSE
"COMPASS","POLES-JRC ENGAGE","ENGAGE-Feasibility-1000/Cost-Effective","COMPASS_ENGAGE-Feasibility-1000/Cost-Effective","R10CHINA+","C3","Renewable Capacity",582285.594753701,FALSE
"COMPASS","POLES-JRC ENGAGE","ENGAGE-Feasibility-1000/Cost-Effective","COMPASS_ENGAGE-Feasibility-1000/Cost-Effective","R10EUROPE","C3","Renewable Capacity",288007.399777889,FALSE
"COMPASS","POLES-JRC ENGAGE","ENGAGE-Feasibility-1000/Cost-Effective","COMPASS_ENGAGE-Feasibility-1000/Cost-Effective","R10INDIA+","C3","Renewable Capacity",547001.982075479,FALSE
"COMPASS","POLES-JRC ENGAGE","ENGAGE-Feasibility-1000/Cost-Effective","COMPASS_ENGAGE-Feasibility-1000/Cost-Effective","R10LATIN_AM","C3","Renewable Capacity",164277.323682785,FALSE
"COMPASS","POLES-JRC ENGAGE","ENGAGE-Feasibility-1000/Cost-Effective","COMPASS_ENGAGE-Feasibility-1000/Cost-Effective","R10MIDDLE_EAST","C3","Renewable Capacity",155564.81670443,FALSE
"COMPASS","POLES-JRC ENGAGE","ENGAGE-Feasibility-1000/Cost-Effective","COMPASS_ENGAGE-Feasibility-1000/Cost-Effective","R10NORTH_AM","C3","Renewable Capacity",244364.317387819,FALSE
"COMPASS","POLES-JRC ENGAGE","ENGAGE-Feasibility-1000/Cost-Effective","COMPASS_ENGAGE-Feasibility-1000/Cost-Effective","R10PAC_OECD","C3","Renewable Capacity",83450.2168464661,FALSE
"COMPASS","POLES-JRC ENGAGE","ENGAGE-Feasibility-1000/Cost-Effective","COMPASS_ENGAGE-Feasibility-1000/Cost-Effective","R10REF_ECON","C3","Renewable Capacity",101860.136301354,FALSE
"COMPASS","POLES-JRC ENGAGE","ENGAGE-Feasibility-1000/Cost-Effective","COMPASS_ENGAGE-Feasibility-1000/Cost-Effective","R10REST_ASIA","C3","Renewable Capacity",211037.588998556,FALSE
"COMPASS","POLES-JRC ENGAGE","ENGAGE-Feasibility-1000/Institutional","COMPASS_ENGAGE-Feasibility-1000/Institutional","R10AFRICA","C3","Renewable Capacity",267200.007703125,FALSE
"COMPASS","POLES-JRC ENGAGE","ENGAGE-Feasibility-1000/Institutional","COMPASS_ENGAGE-Feasibility-1000/Institutional","R10CHINA+","C3","Renewable Capacity",550199.887875039,FALSE
"COMPASS","POLES-JRC ENGAGE","ENGAGE-Feasibility-1000/Institutional","COMPASS_ENGAGE-Feasibility-1000/Institutional","R10EUROPE","C3","Renewable Capacity",308672.682189465,FALSE
"COMPASS","POLES-JRC ENGAGE","ENGAGE-Feasibility-1000/Institutional","COMPASS_ENGAGE-Feasibility-1000/Institutional","R10INDIA+","C3","Renewable Capacity",516516.801579263,FALSE
"COMPASS","POLES-JRC ENGAGE","ENGAGE-Feasibility-1000/Institutional","COMPASS_ENGAGE-Feasibility-1000/Institutional","R10LATIN_AM","C3","Renewable Capacity",143738.127394676,FALSE
"COMPASS","POLES-JRC ENGAGE","ENGAGE-Feasibility-1000/Institutional","COMPASS_ENGAGE-Feasibility-1000/Institutional","R10MIDDLE_EAST","C3","Renewable Capacity",131084.772934482,FALSE
"COMPASS","POLES-JRC ENGAGE","ENGAGE-Feasibility-1000/Institutional","COMPASS_ENGAGE-Feasibility-1000/Institutional","R10NORTH_AM","C3","Renewable Capacity",222552.4949646,FALSE
"COMPASS","POLES-JRC ENGAGE","ENGAGE-Feasibility-1000/Institutional","COMPASS_ENGAGE-Feasibility-1000/Institutional","R10PAC_OECD","C3","Renewable Capacity",73832.9001221657,FALSE
"COMPASS","POLES-JRC ENGAGE","ENGAGE-Feasibility-1000/Institutional","COMPASS_ENGAGE-Feasibility-1000/Institutional","R10REF_ECON","C3","Renewable Capacity",81907.3702527881,FALSE
"COMPASS","POLES-JRC ENGAGE","ENGAGE-Feasibility-1000/Institutional","COMPASS_ENGAGE-Feasibility-1000/Institutional","R10REST_ASIA","C3","Renewable Capacity",185717.448745489,FALSE
"COMPASS","POLES-JRC ENGAGE","ENGAGE-Feasibility-1000/Technology","COMPASS_ENGAGE-Feasibility-1000/Technology","R10AFRICA","C3","Renewable Capacity",272882.366446674,FALSE
"COMPASS","POLES-JRC ENGAGE","ENGAGE-Feasibility-1000/Technology","COMPASS_ENGAGE-Feasibility-1000/Technology","R10CHINA+","C3","Renewable Capacity",608217.261928994,FALSE
"COMPASS","POLES-JRC ENGAGE","ENGAGE-Feasibility-1000/Technology","COMPASS_ENGAGE-Feasibility-1000/Technology","R10EUROPE","C3","Renewable Capacity",287599.97097826,FALSE
"COMPASS","POLES-JRC ENGAGE","ENGAGE-Feasibility-1000/Technology","COMPASS_ENGAGE-Feasibility-1000/Technology","R10INDIA+","C3","Renewable Capacity",543709.507191446,FALSE
"COMPASS","POLES-JRC ENGAGE","ENGAGE-Feasibility-1000/Technology","COMPASS_ENGAGE-Feasibility-1000/Technology","R10LATIN_AM","C3","Renewable Capacity",170831.285997391,FALSE
"COMPASS","POLES-JRC ENGAGE","ENGAGE-Feasibility-1000/Technology","COMPASS_ENGAGE-Feasibility-1000/Technology","R10MIDDLE_EAST","C3","Renewable Capacity",156281.976936966,FALSE
"COMPASS","POLES-JRC ENGAGE","ENGAGE-Feasibility-1000/Technology","COMPASS_ENGAGE-Feasibility-1000/Technology","R10NORTH_AM","C3","Renewable Capacity",237987.117367029,FALSE
"COMPASS","POLES-JRC ENGAGE","ENGAGE-Feasibility-1000/Technology","COMPASS_ENGAGE-Feasibility-1000/Technology","R10PAC_OECD","C3","Renewable Capacity",82271.8797464371,FALSE
"COMPASS","POLES-JRC ENGAGE","ENGAGE-Feasibility-1000/Technology","COMPASS_ENGAGE-Feasibility-1000/Technology","R10REF_ECON","C3","Renewable Capacity",107607.073560625,FALSE
"COMPASS","POLES-JRC ENGAGE","ENGAGE-Feasibility-1000/Technology","COMPASS_ENGAGE-Feasibility-1000/Technology","R10REST_ASIA","C3","Renewable Capacity",210905.978983164,FALSE
"COMPASS","POLES-JRC ENGAGE","ENGAGE-Feasibility-1000/Technology & Enablers & Institutional","COMPASS_ENGAGE-Feasibility-1000/Technology & Enablers & Institutional","R10AFRICA","C4","Renewable Capacity",247885.473944008,FALSE
"COMPASS","POLES-JRC ENGAGE","ENGAGE-Feasibility-1000/Technology & Enablers & Institutional","COMPASS_ENGAGE-Feasibility-1000/Technology & Enablers & Institutional","R10CHINA+","C4","Renewable Capacity",466171.423885781,FALSE
"COMPASS","POLES-JRC ENGAGE","ENGAGE-Feasibility-1000/Technology & Enablers & Institutional","COMPASS_ENGAGE-Feasibility-1000/Technology & Enablers & Institutional","R10EUROPE","C4","Renewable Capacity",279822.809070587,FALSE
"COMPASS","POLES-JRC ENGAGE","ENGAGE-Feasibility-1000/Technology & Enablers & Institutional","COMPASS_ENGAGE-Feasibility-1000/Technology & Enablers & Institutional","R10INDIA+","C4","Renewable Capacity",480793.083706643,FALSE
"COMPASS","POLES-JRC ENGAGE","ENGAGE-Feasibility-1000/Technology & Enablers & Institutional","COMPASS_ENGAGE-Feasibility-1000/Technology & Enablers & Institutional","R10LATIN_AM","C4","Renewable Capacity",127419.018547058,FALSE
"COMPASS","POLES-JRC ENGAGE","ENGAGE-Feasibility-1000/Technology & Enablers & Institutional","COMPASS_ENGAGE-Feasibility-1000/Technology & Enablers & Institutional","R10MIDDLE_EAST","C4","Renewable Capacity",125178.025207897,FALSE
"COMPASS","POLES-JRC ENGAGE","ENGAGE-Feasibility-1000/Technology & Enablers & Institutional","COMPASS_ENGAGE-Feasibility-1000/Technology & Enablers & Institutional","R10NORTH_AM","C4","Renewable Capacity",168533.607489109,FALSE
"COMPASS","POLES-JRC ENGAGE","ENGAGE-Feasibility-1000/Technology & Enablers & Institutional","COMPASS_ENGAGE-Feasibility-1000/Technology & Enablers & Institutional","R10PAC_OECD","C4","Renewable Capacity",73182.6770524979,FALSE
"COMPASS","POLES-JRC ENGAGE","ENGAGE-Feasibility-1000/Technology & Enablers & Institutional","COMPASS_ENGAGE-Feasibility-1000/Technology & Enablers & Institutional","R10REF_ECON","C4","Renewable Capacity",71037.3967866004,FALSE
"COMPASS","POLES-JRC ENGAGE","ENGAGE-Feasibility-1000/Technology & Enablers & Institutional","COMPASS_ENGAGE-Feasibility-1000/Technology & Enablers & Institutional","R10REST_ASIA","C4","Renewable Capacity",165079.009996176,FALSE
"COMPASS","POLES-JRC ENGAGE","ENGAGE-Feasibility-1000/Technology & Institutional","COMPASS_ENGAGE-Feasibility-1000/Technology & Institutional","R10AFRICA","C3","Renewable Capacity",277010.008539498,FALSE
"COMPASS","POLES-JRC ENGAGE","ENGAGE-Feasibility-1000/Technology & Institutional","COMPASS_ENGAGE-Feasibility-1000/Technology & Institutional","R10CHINA+","C3","Renewable Capacity",537424.890926797,FALSE
"COMPASS","POLES-JRC ENGAGE","ENGAGE-Feasibility-1000/Technology & Institutional","COMPASS_ENGAGE-Feasibility-1000/Technology & Institutional","R10EUROPE","C3","Renewable Capacity",311934.023048878,FALSE
"COMPASS","POLES-JRC ENGAGE","ENGAGE-Feasibility-1000/Technology & Institutional","COMPASS_ENGAGE-Feasibility-1000/Technology & Institutional","R10INDIA+","C3","Renewable Capacity",539951.98722532,FALSE
"COMPASS","POLES-JRC ENGAGE","ENGAGE-Feasibility-1000/Technology & Institutional","COMPASS_ENGAGE-Feasibility-1000/Technology & Institutional","R10LATIN_AM","C3","Renewable Capacity",160242.120239496,FALSE
"COMPASS","POLES-JRC ENGAGE","ENGAGE-Feasibility-1000/Technology & Institutional","COMPASS_ENGAGE-Feasibility-1000/Technology & Institutional","R10MIDDLE_EAST","C3","Renewable Capacity",141428.866167809,FALSE
"COMPASS","POLES-JRC ENGAGE","ENGAGE-Feasibility-1000/Technology & Institutional","COMPASS_ENGAGE-Feasibility-1000/Technology & Institutional","R10NORTH_AM","C3","Renewable Capacity",230961.483994007,FALSE
"COMPASS","POLES-JRC ENGAGE","ENGAGE-Feasibility-1000/Technology & Institutional","COMPASS_ENGAGE-Feasibility-1000/Technology & Institutional","R10PAC_OECD","C3","Renewable Capacity",82007.6592843533,FALSE
"COMPASS","POLES-JRC ENGAGE","ENGAGE-Feasibility-1000/Technology & Institutional","COMPASS_ENGAGE-Feasibility-1000/Technology & Institutional","R10REF_ECON","C3","Renewable Capacity",87028.3443454877,FALSE
"COMPASS","POLES-JRC ENGAGE","ENGAGE-Feasibility-1000/Technology & Institutional","COMPASS_ENGAGE-Feasibility-1000/Technology & Institutional","R10REST_ASIA","C3","Renewable Capacity",203630.341153383,FALSE
"COMPASS","POLES-JRC ENGAGE","ENGAGE-Feasibility-Maximum-Effort/Cost-Effective","COMPASS_ENGAGE-Feasibility-Maximum-Effort/Cost-Effective","R10AFRICA","C3","Renewable Capacity",289409.334392607,FALSE
"COMPASS","POLES-JRC ENGAGE","ENGAGE-Feasibility-Maximum-Effort/Cost-Effective","COMPASS_ENGAGE-Feasibility-Maximum-Effort/Cost-Effective","R10CHINA+","C3","Renewable Capacity",630647.530453164,FALSE
"COMPASS","POLES-JRC ENGAGE","ENGAGE-Feasibility-Maximum-Effort/Cost-Effective","COMPASS_ENGAGE-Feasibility-Maximum-Effort/Cost-Effective","R10EUROPE","C3","Renewable Capacity",725356.504168987,FALSE
"COMPASS","POLES-JRC ENGAGE","ENGAGE-Feasibility-Maximum-Effort/Cost-Effective","COMPASS_ENGAGE-Feasibility-Maximum-Effort/Cost-Effective","R10INDIA+","C3","Renewable Capacity",560688.936650064,FALSE
"COMPASS","POLES-JRC ENGAGE","ENGAGE-Feasibility-Maximum-Effort/Cost-Effective","COMPASS_ENGAGE-Feasibility-Maximum-Effort/Cost-Effective","R10LATIN_AM","C3","Renewable Capacity",164317.431355,FALSE
"COMPASS","POLES-JRC ENGAGE","ENGAGE-Feasibility-Maximum-Effort/Cost-Effective","COMPASS_ENGAGE-Feasibility-Maximum-Effort/Cost-Effective","R10MIDDLE_EAST","C3","Renewable Capacity",159834.186296725,FALSE
"COMPASS","POLES-JRC ENGAGE","ENGAGE-Feasibility-Maximum-Effort/Cost-Effective","COMPASS_ENGAGE-Feasibility-Maximum-Effort/Cost-Effective","R10NORTH_AM","C3","Renewable Capacity",224032.297403336,FALSE
"COMPASS","POLES-JRC ENGAGE","ENGAGE-Feasibility-Maximum-Effort/Cost-Effective","COMPASS_ENGAGE-Feasibility-Maximum-Effort/Cost-Effective","R10PAC_OECD","C3","Renewable Capacity",77960.7373185158,FALSE
"COMPASS","POLES-JRC ENGAGE","ENGAGE-Feasibility-Maximum-Effort/Cost-Effective","COMPASS_ENGAGE-Feasibility-Maximum-Effort/Cost-Effective","R10REF_ECON","C3","Renewable Capacity",100648.211584948,FALSE
"COMPASS","POLES-JRC ENGAGE","ENGAGE-Feasibility-Maximum-Effort/Cost-Effective","COMPASS_ENGAGE-Feasibility-Maximum-Effort/Cost-Effective","R10REST_ASIA","C3","Renewable Capacity",202713.194280386,FALSE
"COMPASS","POLES-JRC ENGAGE","ENGAGE-Feasibility-Maximum-Effort/Institutional","COMPASS_ENGAGE-Feasibility-Maximum-Effort/Institutional","R10AFRICA","C4","Renewable Capacity",261624.578435719,FALSE
"COMPASS","POLES-JRC ENGAGE","ENGAGE-Feasibility-Maximum-Effort/Institutional","COMPASS_ENGAGE-Feasibility-Maximum-Effort/Institutional","R10CHINA+","C4","Renewable Capacity",552557.050350625,FALSE
"COMPASS","POLES-JRC ENGAGE","ENGAGE-Feasibility-Maximum-Effort/Institutional","COMPASS_ENGAGE-Feasibility-Maximum-Effort/Institutional","R10EUROPE","C4","Renewable Capacity",313130.162782669,FALSE
"COMPASS","POLES-JRC ENGAGE","ENGAGE-Feasibility-Maximum-Effort/Institutional","COMPASS_ENGAGE-Feasibility-Maximum-Effort/Institutional","R10INDIA+","C4","Renewable Capacity",518683.005894449,FALSE
"COMPASS","POLES-JRC ENGAGE","ENGAGE-Feasibility-Maximum-Effort/Institutional","COMPASS_ENGAGE-Feasibility-Maximum-Effort/Institutional","R10LATIN_AM","C4","Renewable Capacity",145264.187991619,FALSE
"COMPASS","POLES-JRC ENGAGE","ENGAGE-Feasibility-Maximum-Effort/Institutional","COMPASS_ENGAGE-Feasibility-Maximum-Effort/Institutional","R10MIDDLE_EAST","C4","Renewable Capacity",132719.213362376,FALSE
"COMPASS","POLES-JRC ENGAGE","ENGAGE-Feasibility-Maximum-Effort/Institutional","COMPASS_ENGAGE-Feasibility-Maximum-Effort/Institutional","R10NORTH_AM","C4","Renewable Capacity",225342.591946125,FALSE
"COMPASS","POLES-JRC ENGAGE","ENGAGE-Feasibility-Maximum-Effort/Institutional","COMPASS_ENGAGE-Feasibility-Maximum-Effort/Institutional","R10PAC_OECD","C4","Renewable Capacity",75139.1099882126,FALSE
"COMPASS","POLES-JRC ENGAGE","ENGAGE-Feasibility-Maximum-Effort/Institutional","COMPASS_ENGAGE-Feasibility-Maximum-Effort/Institutional","R10REF_ECON","C4","Renewable Capacity",83263.9717828743,FALSE
"COMPASS","POLES-JRC ENGAGE","ENGAGE-Feasibility-Maximum-Effort/Institutional","COMPASS_ENGAGE-Feasibility-Maximum-Effort/Institutional","R10REST_ASIA","C4","Renewable Capacity",186258.040693521,FALSE
"COMPASS","POLES-JRC ENGAGE","ENGAGE-Feasibility-Maximum-Effort/Institutional [Optimistic]","COMPASS_ENGAGE-Feasibility-Maximum-Effort/Institutional [Optimistic]","R10AFRICA","C3","Renewable Capacity",271524.666070044,FALSE
"COMPASS","POLES-JRC ENGAGE","ENGAGE-Feasibility-Maximum-Effort/Institutional [Optimistic]","COMPASS_ENGAGE-Feasibility-Maximum-Effort/Institutional [Optimistic]","R10CHINA+","C3","Renewable Capacity",553508.870449502,FALSE
"COMPASS","POLES-JRC ENGAGE","ENGAGE-Feasibility-Maximum-Effort/Institutional [Optimistic]","COMPASS_ENGAGE-Feasibility-Maximum-Effort/Institutional [Optimistic]","R10EUROPE","C3","Renewable Capacity",318416.70110178,FALSE
"COMPASS","POLES-JRC ENGAGE","ENGAGE-Feasibility-Maximum-Effort/Institutional [Optimistic]","COMPASS_ENGAGE-Feasibility-Maximum-Effort/Institutional [Optimistic]","R10INDIA+","C3","Renewable Capacity",535525.642605569,FALSE
"COMPASS","POLES-JRC ENGAGE","ENGAGE-Feasibility-Maximum-Effort/Institutional [Optimistic]","COMPASS_ENGAGE-Feasibility-Maximum-Effort/Institutional [Optimistic]","R10LATIN_AM","C3","Renewable Capacity",153887.892147064,FALSE
"COMPASS","POLES-JRC ENGAGE","ENGAGE-Feasibility-Maximum-Effort/Institutional [Optimistic]","COMPASS_ENGAGE-Feasibility-Maximum-Effort/Institutional [Optimistic]","R10MIDDLE_EAST","C3","Renewable Capacity",135860.49788621,FALSE
"COMPASS","POLES-JRC ENGAGE","ENGAGE-Feasibility-Maximum-Effort/Institutional [Optimistic]","COMPASS_ENGAGE-Feasibility-Maximum-Effort/Institutional [Optimistic]","R10NORTH_AM","C3","Renewable Capacity",223427.933350086,FALSE
"COMPASS","POLES-JRC ENGAGE","ENGAGE-Feasibility-Maximum-Effort/Institutional [Optimistic]","COMPASS_ENGAGE-Feasibility-Maximum-Effort/Institutional [Optimistic]","R10PAC_OECD","C3","Renewable Capacity",78621.7956833839,FALSE
"COMPASS","POLES-JRC ENGAGE","ENGAGE-Feasibility-Maximum-Effort/Institutional [Optimistic]","COMPASS_ENGAGE-Feasibility-Maximum-Effort/Institutional [Optimistic]","R10REF_ECON","C3","Renewable Capacity",85792.3499675319,FALSE
"COMPASS","POLES-JRC ENGAGE","ENGAGE-Feasibility-Maximum-Effort/Institutional [Optimistic]","COMPASS_ENGAGE-Feasibility-Maximum-Effort/Institutional [Optimistic]","R10REST_ASIA","C3","Renewable Capacity",202572.699939013,FALSE
"COMPASS","POLES-JRC ENGAGE","ENGAGE-Feasibility-Maximum-Effort/Technology","COMPASS_ENGAGE-Feasibility-Maximum-Effort/Technology","R10AFRICA","C1","Renewable Capacity",305571.342620909,FALSE
"COMPASS","POLES-JRC ENGAGE","ENGAGE-Feasibility-Maximum-Effort/Technology","COMPASS_ENGAGE-Feasibility-Maximum-Effort/Technology","R10CHINA+","C1","Renewable Capacity",749336.533138711,FALSE
"COMPASS","POLES-JRC ENGAGE","ENGAGE-Feasibility-Maximum-Effort/Technology","COMPASS_ENGAGE-Feasibility-Maximum-Effort/Technology","R10EUROPE","C1","Renewable Capacity",313432.80790329,FALSE
"COMPASS","POLES-JRC ENGAGE","ENGAGE-Feasibility-Maximum-Effort/Technology","COMPASS_ENGAGE-Feasibility-Maximum-Effort/Technology","R10INDIA+","C1","Renewable Capacity",552223.868565347,FALSE
"COMPASS","POLES-JRC ENGAGE","ENGAGE-Feasibility-Maximum-Effort/Technology","COMPASS_ENGAGE-Feasibility-Maximum-Effort/Technology","R10LATIN_AM","C1","Renewable Capacity",167363.715409279,FALSE
"COMPASS","POLES-JRC ENGAGE","ENGAGE-Feasibility-Maximum-Effort/Technology","COMPASS_ENGAGE-Feasibility-Maximum-Effort/Technology","R10MIDDLE_EAST","C1","Renewable Capacity",169560.878297572,FALSE
"COMPASS","POLES-JRC ENGAGE","ENGAGE-Feasibility-Maximum-Effort/Technology","COMPASS_ENGAGE-Feasibility-Maximum-Effort/Technology","R10NORTH_AM","C1","Renewable Capacity",223109.182776928,FALSE
"COMPASS","POLES-JRC ENGAGE","ENGAGE-Feasibility-Maximum-Effort/Technology","COMPASS_ENGAGE-Feasibility-Maximum-Effort/Technology","R10PAC_OECD","C1","Renewable Capacity",87145.1183552742,FALSE
"COMPASS","POLES-JRC ENGAGE","ENGAGE-Feasibility-Maximum-Effort/Technology","COMPASS_ENGAGE-Feasibility-Maximum-Effort/Technology","R10REF_ECON","C1","Renewable Capacity",111464.426434688,FALSE
"COMPASS","POLES-JRC ENGAGE","ENGAGE-Feasibility-Maximum-Effort/Technology","COMPASS_ENGAGE-Feasibility-Maximum-Effort/Technology","R10REST_ASIA","C1","Renewable Capacity",217051.01700902,FALSE
"COMPASS","POLES-JRC ENGAGE","ENGAGE-INDCi2030-1000","COMPASS_ENGAGE-INDCi2030-1000","R10AFRICA","C4","Fossil CCS",46854.118264566,FALSE
"COMPASS","POLES-JRC ENGAGE","ENGAGE-INDCi2030-1000","COMPASS_ENGAGE-INDCi2030-1000","R10AFRICA","C4","Land-based CDR",30546.6284866333,FALSE
"COMPASS","POLES-JRC ENGAGE","ENGAGE-INDCi2030-1000","COMPASS_ENGAGE-INDCi2030-1000","R10AFRICA","C4","Novel CDR",15903.5481643677,FALSE
"COMPASS","POLES-JRC ENGAGE","ENGAGE-INDCi2030-1000","COMPASS_ENGAGE-INDCi2030-1000","R10AFRICA","C4","Renewable Capacity",237460.429448068,FALSE
"COMPASS","POLES-JRC ENGAGE","ENGAGE-INDCi2030-1000","COMPASS_ENGAGE-INDCi2030-1000","R10AFRICA","C4","Total CDR",93304.294915567,FALSE
"COMPASS","POLES-JRC ENGAGE","ENGAGE-INDCi2030-1000","COMPASS_ENGAGE-INDCi2030-1000","R10CHINA+","C4","Fossil CCS",62037.7796076611,FALSE
"COMPASS","POLES-JRC ENGAGE","ENGAGE-INDCi2030-1000","COMPASS_ENGAGE-INDCi2030-1000","R10CHINA+","C4","Land-based CDR",49593.4164428711,FALSE
"COMPASS","POLES-JRC ENGAGE","ENGAGE-INDCi2030-1000","COMPASS_ENGAGE-INDCi2030-1000","R10CHINA+","C4","Novel CDR",16079.2990474701,FALSE
"COMPASS","POLES-JRC ENGAGE","ENGAGE-INDCi2030-1000","COMPASS_ENGAGE-INDCi2030-1000","R10CHINA+","C4","Renewable Capacity",361165.331713,FALSE
"COMPASS","POLES-JRC ENGAGE","ENGAGE-INDCi2030-1000","COMPASS_ENGAGE-INDCi2030-1000","R10CHINA+","C4","Total CDR",127710.495098002,FALSE
"COMPASS","POLES-JRC ENGAGE","ENGAGE-INDCi2030-1000","COMPASS_ENGAGE-INDCi2030-1000","R10EUROPE","C4","Fossil CCS",18588.6969506769,FALSE
"COMPASS","POLES-JRC ENGAGE","ENGAGE-INDCi2030-1000","COMPASS_ENGAGE-INDCi2030-1000","R10EUROPE","C4","Land-based CDR",36176.1499786377,FALSE
"COMPASS","POLES-JRC ENGAGE","ENGAGE-INDCi2030-1000","COMPASS_ENGAGE-INDCi2030-1000","R10EUROPE","C4","Novel CDR",9641.27558708191,FALSE
"COMPASS","POLES-JRC ENGAGE","ENGAGE-INDCi2030-1000","COMPASS_ENGAGE-INDCi2030-1000","R10EUROPE","C4","Renewable Capacity",166733.460148573,FALSE
"COMPASS","POLES-JRC ENGAGE","ENGAGE-INDCi2030-1000","COMPASS_ENGAGE-INDCi2030-1000","R10EUROPE","C4","Total CDR",64406.1225163965,FALSE
"COMPASS","POLES-JRC ENGAGE","ENGAGE-INDCi2030-1000","COMPASS_ENGAGE-INDCi2030-1000","R10INDIA+","C4","Fossil CCS",74298.7317330274,FALSE
"COMPASS","POLES-JRC ENGAGE","ENGAGE-INDCi2030-1000","COMPASS_ENGAGE-INDCi2030-1000","R10INDIA+","C4","Land-based CDR",8598.62010002136,FALSE
"COMPASS","POLES-JRC ENGAGE","ENGAGE-INDCi2030-1000","COMPASS_ENGAGE-INDCi2030-1000","R10INDIA+","C4","Novel CDR",36713.4702606201,FALSE
"COMPASS","POLES-JRC ENGAGE","ENGAGE-INDCi2030-1000","COMPASS_ENGAGE-INDCi2030-1000","R10INDIA+","C4","Renewable Capacity",359708.850729576,FALSE
"COMPASS","POLES-JRC ENGAGE","ENGAGE-INDCi2030-1000","COMPASS_ENGAGE-INDCi2030-1000","R10INDIA+","C4","Total CDR",119610.822093669,FALSE
"COMPASS","POLES-JRC ENGAGE","ENGAGE-INDCi2030-1000","COMPASS_ENGAGE-INDCi2030-1000","R10LATIN_AM","C4","Fossil CCS",16886.237512054,FALSE
"COMPASS","POLES-JRC ENGAGE","ENGAGE-INDCi2030-1000","COMPASS_ENGAGE-INDCi2030-1000","R10LATIN_AM","C4","Land-based CDR",71595.4257659912,FALSE
"COMPASS","POLES-JRC ENGAGE","ENGAGE-INDCi2030-1000","COMPASS_ENGAGE-INDCi2030-1000","R10LATIN_AM","C4","Novel CDR",11194.5263195038,FALSE
"COMPASS","POLES-JRC ENGAGE","ENGAGE-INDCi2030-1000","COMPASS_ENGAGE-INDCi2030-1000","R10LATIN_AM","C4","Renewable Capacity",113304.978329897,FALSE
"COMPASS","POLES-JRC ENGAGE","ENGAGE-INDCi2030-1000","COMPASS_ENGAGE-INDCi2030-1000","R10LATIN_AM","C4","Total CDR",99676.1895975489,FALSE
"COMPASS","POLES-JRC ENGAGE","ENGAGE-INDCi2030-1000","COMPASS_ENGAGE-INDCi2030-1000","R10MIDDLE_EAST","C4","Fossil CCS",34085.6553473539,FALSE
"COMPASS","POLES-JRC ENGAGE","ENGAGE-INDCi2030-1000","COMPASS_ENGAGE-INDCi2030-1000","R10MIDDLE_EAST","C4","Land-based CDR",279.045056939125,FALSE
"COMPASS","POLES-JRC ENGAGE","ENGAGE-INDCi2030-1000","COMPASS_ENGAGE-INDCi2030-1000","R10MIDDLE_EAST","C4","Novel CDR",19570.0001373291,FALSE
"COMPASS","POLES-JRC ENGAGE","ENGAGE-INDCi2030-1000","COMPASS_ENGAGE-INDCi2030-1000","R10MIDDLE_EAST","C4","Renewable Capacity",77756.0287469443,FALSE
"COMPASS","POLES-JRC ENGAGE","ENGAGE-INDCi2030-1000","COMPASS_ENGAGE-INDCi2030-1000","R10MIDDLE_EAST","C4","Total CDR",53934.7005416221,FALSE
"COMPASS","POLES-JRC ENGAGE","ENGAGE-INDCi2030-1000","COMPASS_ENGAGE-INDCi2030-1000","R10NORTH_AM","C4","Fossil CCS",26316.9525756103,FALSE
"COMPASS","POLES-JRC ENGAGE","ENGAGE-INDCi2030-1000","COMPASS_ENGAGE-INDCi2030-1000","R10NORTH_AM","C4","Land-based CDR",30930.1301116943,FALSE
"COMPASS","POLES-JRC ENGAGE","ENGAGE-INDCi2030-1000","COMPASS_ENGAGE-INDCi2030-1000","R10NORTH_AM","C4","Novel CDR",21261.579788208,FALSE
"COMPASS","POLES-JRC ENGAGE","ENGAGE-INDCi2030-1000","COMPASS_ENGAGE-INDCi2030-1000","R10NORTH_AM","C4","Renewable Capacity",135898.352805138,FALSE
"COMPASS","POLES-JRC ENGAGE","ENGAGE-INDCi2030-1000","COMPASS_ENGAGE-INDCi2030-1000","R10NORTH_AM","C4","Total CDR",78508.6624755126,FALSE
"COMPASS","POLES-JRC ENGAGE","ENGAGE-INDCi2030-1000","COMPASS_ENGAGE-INDCi2030-1000","R10PAC_OECD","C4","Fossil CCS",7810.26268283775,FALSE
"COMPASS","POLES-JRC ENGAGE","ENGAGE-INDCi2030-1000","COMPASS_ENGAGE-INDCi2030-1000","R10PAC_OECD","C4","Land-based CDR",15159.83228302,FALSE
"COMPASS","POLES-JRC ENGAGE","ENGAGE-INDCi2030-1000","COMPASS_ENGAGE-INDCi2030-1000","R10PAC_OECD","C4","Novel CDR",5412.70120716095,FALSE
"COMPASS","POLES-JRC ENGAGE","ENGAGE-INDCi2030-1000","COMPASS_ENGAGE-INDCi2030-1000","R10PAC_OECD","C4","Renewable Capacity",59209.2569203377,FALSE
