database,spec_id,is_baseline,threshold_scale,threshold_label,gini_shift,gini_label,efficiency_label,sef_rate,sef_floor,ambition,Region,outcome,High-CMT,High-RE,n_High-CMT,n_High-RE,raw_advantage_high_re,direction
Full,T1.00x_G-0.05_Eslow,FALSE,1,1.00x,-0.05,Gini -0.05,Slower improvement,0.015,0.6,1.5C,R10NORTH_AM,headcount_pct,0.01136038235147986,0.00484990285446846,67,67,0.0065104794970113995,High-RE
Full,T1.00x_G-0.05_Eslow,FALSE,1,1.00x,-0.05,Gini -0.05,Slower improvement,0.015,0.6,1.5C,R10PAC_OECD,gap_GJ_pc,0.05871611417849751,0.10188157375085051,67,67,-0.043165459572353,High-CMT
Full,T1.00x_G-0.05_Eslow,FALSE,1,1.00x,-0.05,Gini -0.05,Slower improvement,0.015,0.6,1.5C,R10PAC_OECD,headcount_pct,0.03526698288465973,0.07397090720858879,67,67,-0.03870392432392906,High-CMT
Full,T1.00x_G-0.05_Eslow,FALSE,1,1.00x,-0.05,Gini -0.05,Slower improvement,0.015,0.6,1.5C,R10REF_ECON,gap_GJ_pc,6.617130839590684,4.667614494824414,67,67,1.9495163447662698,High-RE
Full,T1.00x_G-0.05_Eslow,FALSE,1,1.00x,-0.05,Gini -0.05,Slower improvement,0.015,0.6,1.5C,R10REF_ECON,headcount_pct,2.1025192284036076,1.362349958505366,67,67,0.7401692698982416,High-RE
Full,T1.00x_G-0.05_Eslow,FALSE,1,1.00x,-0.05,Gini -0.05,Slower improvement,0.015,0.6,1.5C,R10REST_ASIA,gap_GJ_pc,7.490470955119733,13.433198508701551,67,67,-5.942727553581818,High-CMT
Full,T1.00x_G-0.05_Eslow,FALSE,1,1.00x,-0.05,Gini -0.05,Slower improvement,0.015,0.6,1.5C,R10REST_ASIA,headcount_pct,4.702628125765744,3.951777212199809,67,67,0.7508509135659351,High-RE
Full,T1.00x_G-0.05_Eslow,FALSE,1,1.00x,-0.05,Gini -0.05,Slower improvement,0.015,0.6,2C,Aggregated R10 regions,gap_GJ_pc,17.508898377560477,11.848079286479962,226,230,5.660819091080516,High-RE
Full,T1.00x_G-0.05_Eslow,FALSE,1,1.00x,-0.05,Gini -0.05,Slower improvement,0.015,0.6,2C,Aggregated R10 regions,headcount_pct,4.953753214554508,3.4751441017682265,226,230,1.4786091127862817,High-RE
Full,T1.00x_G-0.05_Eslow,FALSE,1,1.00x,-0.05,Gini -0.05,Slower improvement,0.015,0.6,2C,R10AFRICA,gap_GJ_pc,59.20347174222566,32.32009478562878,223,230,26.883376956596877,High-RE
Full,T1.00x_G-0.05_Eslow,FALSE,1,1.00x,-0.05,Gini -0.05,Slower improvement,0.015,0.6,2C,R10AFRICA,headcount_pct,10.799617909018272,7.329426393958212,223,230,3.47019151506006,High-RE
Full,T1.00x_G-0.05_Eslow,FALSE,1,1.00x,-0.05,Gini -0.05,Slower improvement,0.015,0.6,2C,R10CHINA+,gap_GJ_pc,10.104905238456325,8.49974805133315,226,230,1.6051571871231758,High-RE
Full,T1.00x_G-0.05_Eslow,FALSE,1,1.00x,-0.05,Gini -0.05,Slower improvement,0.015,0.6,2C,R10CHINA+,headcount_pct,3.3405978983326605,3.011955795714851,226,230,0.3286421026178097,High-RE
Full,T1.00x_G-0.05_Eslow,FALSE,1,1.00x,-0.05,Gini -0.05,Slower improvement,0.015,0.6,2C,R10EUROPE,gap_GJ_pc,0.02651182250073944,0.013004598396792721,226,230,0.01350722410394672,High-RE
Full,T1.00x_G-0.05_Eslow,FALSE,1,1.00x,-0.05,Gini -0.05,Slower improvement,0.015,0.6,2C,R10EUROPE,headcount_pct,0.013622951226818666,0.009577673822666874,226,230,0.004045277404151792,High-RE
Full,T1.00x_G-0.05_Eslow,FALSE,1,1.00x,-0.05,Gini -0.05,Slower improvement,0.015,0.6,2C,R10INDIA+,gap_GJ_pc,2.2718283633391256,0.7504495285899977,223,230,1.521378834749128,High-RE
Full,T1.00x_G-0.05_Eslow,FALSE,1,1.00x,-0.05,Gini -0.05,Slower improvement,0.015,0.6,2C,R10INDIA+,headcount_pct,1.1302027678926942,0.5092888598080241,223,230,0.6209139080846702,High-RE
Full,T1.00x_G-0.05_Eslow,FALSE,1,1.00x,-0.05,Gini -0.05,Slower improvement,0.015,0.6,2C,R10LATIN_AM,gap_GJ_pc,57.76761454077868,40.45174141875519,226,230,17.31587312202349,High-RE
Full,T1.00x_G-0.05_Eslow,FALSE,1,1.00x,-0.05,Gini -0.05,Slower improvement,0.015,0.6,2C,R10LATIN_AM,headcount_pct,12.562369147433754,8.664272561247511,226,230,3.8980965861862433,High-RE
Full,T1.00x_G-0.05_Eslow,FALSE,1,1.00x,-0.05,Gini -0.05,Slower improvement,0.015,0.6,2C,R10MIDDLE_EAST,gap_GJ_pc,1.031219562254975,2.0256657777439298,223,230,-0.9944462154889548,High-CMT
Full,T1.00x_G-0.05_Eslow,FALSE,1,1.00x,-0.05,Gini -0.05,Slower improvement,0.015,0.6,2C,R10MIDDLE_EAST,headcount_pct,0.4540148977962333,0.6192357371107322,223,230,-0.16522083931449894,High-CMT
Full,T1.00x_G-0.05_Eslow,FALSE,1,1.00x,-0.05,Gini -0.05,Slower improvement,0.015,0.6,2C,R10NORTH_AM,gap_GJ_pc,0.007773397218072241,0.01400251266286432,226,230,-0.006229115444792079,High-CMT
Full,T1.00x_G-0.05_Eslow,FALSE,1,1.00x,-0.05,Gini -0.05,Slower improvement,0.015,0.6,2C,R10NORTH_AM,headcount_pct,0.0033280716627553776,0.006680190342594274,226,230,-0.0033521186798388964,High-CMT
Full,T1.00x_G-0.05_Eslow,FALSE,1,1.00x,-0.05,Gini -0.05,Slower improvement,0.015,0.6,2C,R10PAC_OECD,gap_GJ_pc,0.01843808989243941,0.07088417812345835,223,226,-0.05244608823101894,High-CMT
Full,T1.00x_G-0.05_Eslow,FALSE,1,1.00x,-0.05,Gini -0.05,Slower improvement,0.015,0.6,2C,R10PAC_OECD,headcount_pct,0.008313306955413758,0.05004500852425088,223,226,-0.041731701568837126,High-CMT
Full,T1.00x_G-0.05_Eslow,FALSE,1,1.00x,-0.05,Gini -0.05,Slower improvement,0.015,0.6,2C,R10REF_ECON,gap_GJ_pc,4.160781978132603,4.391473518193633,226,230,-0.23069154006102988,High-CMT
Full,T1.00x_G-0.05_Eslow,FALSE,1,1.00x,-0.05,Gini -0.05,Slower improvement,0.015,0.6,2C,R10REF_ECON,headcount_pct,1.2219120146601412,1.288495034399725,226,230,-0.0665830197395838,High-CMT
Full,T1.00x_G-0.05_Eslow,FALSE,1,1.00x,-0.05,Gini -0.05,Slower improvement,0.015,0.6,2C,R10REST_ASIA,gap_GJ_pc,5.452087892674567,11.326709584084087,223,230,-5.87462169140952,High-CMT
Full,T1.00x_G-0.05_Eslow,FALSE,1,1.00x,-0.05,Gini -0.05,Slower improvement,0.015,0.6,2C,R10REST_ASIA,headcount_pct,3.2965743259216924,3.2951282823672026,223,230,0.0014460435544898509,High-RE
Full,T1.00x_G-0.05_Eslow,FALSE,1,1.00x,-0.05,Gini -0.05,Slower improvement,0.015,0.6,All ambitions,Aggregated R10 regions,gap_GJ_pc,18.466130481323383,12.146277820065587,293,297,6.319852661257796,High-RE
Full,T1.00x_G-0.05_Eslow,FALSE,1,1.00x,-0.05,Gini -0.05,Slower improvement,0.015,0.6,All ambitions,Aggregated R10 regions,headcount_pct,5.28065228531689,3.533564441658208,293,297,1.747087843658682,High-RE
Full,T1.00x_G-0.05_Eslow,FALSE,1,1.00x,-0.05,Gini -0.05,Slower improvement,0.015,0.6,All ambitions,R10AFRICA,gap_GJ_pc,59.86179410500412,33.583479741434296,290,297,26.278314363569827,High-RE
Full,T1.00x_G-0.05_Eslow,FALSE,1,1.00x,-0.05,Gini -0.05,Slower improvement,0.015,0.6,All ambitions,R10AFRICA,headcount_pct,11.505073975475874,7.699880608830766,290,297,3.805193366645108,High-RE
Full,T1.00x_G-0.05_Eslow,FALSE,1,1.00x,-0.05,Gini -0.05,Slower improvement,0.015,0.6,All ambitions,R10CHINA+,gap_GJ_pc,10.682874194266223,8.6720940990825,293,297,2.0107800951837227,High-RE
Full,T1.00x_G-0.05_Eslow,FALSE,1,1.00x,-0.05,Gini -0.05,Slower improvement,0.015,0.6,All ambitions,R10CHINA+,headcount_pct,3.5930265309354197,3.0617431160582362,293,297,0.5312834148771834,High-RE
Full,T1.00x_G-0.05_Eslow,FALSE,1,1.00x,-0.05,Gini -0.05,Slower improvement,0.015,0.6,All ambitions,R10EUROPE,gap_GJ_pc,0.030836358330154568,0.013179909020733514,293,297,0.017656449309421056,High-RE
Full,T1.00x_G-0.05_Eslow,FALSE,1,1.00x,-0.05,Gini -0.05,Slower improvement,0.015,0.6,All ambitions,R10EUROPE,headcount_pct,0.01866259205656931,0.009865337122570282,293,297,0.008797254933999028,High-RE
Full,T1.00x_G-0.05_Eslow,FALSE,1,1.00x,-0.05,Gini -0.05,Slower improvement,0.015,0.6,All ambitions,R10INDIA+,gap_GJ_pc,2.3932663500722633,0.7525669081281594,290,297,1.6406994419441039,High-RE
Full,T1.00x_G-0.05_Eslow,FALSE,1,1.00x,-0.05,Gini -0.05,Slower improvement,0.015,0.6,All ambitions,R10INDIA+,headcount_pct,1.2590653968472374,0.514583395075536,290,297,0.7444820017717014,High-RE
Full,T1.00x_G-0.05_Eslow,FALSE,1,1.00x,-0.05,Gini -0.05,Slower improvement,0.015,0.6,All ambitions,R10LATIN_AM,gap_GJ_pc,62.55966072714301,40.00948519775744,293,297,22.55017552938557,High-RE
Full,T1.00x_G-0.05_Eslow,FALSE,1,1.00x,-0.05,Gini -0.05,Slower improvement,0.015,0.6,All ambitions,R10LATIN_AM,headcount_pct,13.492332167017555,8.406605422532747,293,297,5.085726744484807,High-RE
Full,T1.00x_G-0.05_Eslow,FALSE,1,1.00x,-0.05,Gini -0.05,Slower improvement,0.015,0.6,All ambitions,R10MIDDLE_EAST,gap_GJ_pc,1.2834360868145285,2.0425710132350714,290,297,-0.7591349264205429,High-CMT
Full,T1.00x_G-0.05_Eslow,FALSE,1,1.00x,-0.05,Gini -0.05,Slower improvement,0.015,0.6,All ambitions,R10MIDDLE_EAST,headcount_pct,0.4940199802020614,0.6343335024186034,290,297,-0.14031352221654203,High-CMT
Full,T1.00x_G-0.05_Eslow,FALSE,1,1.00x,-0.05,Gini -0.05,Slower improvement,0.015,0.6,All ambitions,R10NORTH_AM,gap_GJ_pc,0.01672285442170996,0.01379598999428867,293,297,0.0029268644274212906,High-RE
Full,T1.00x_G-0.05_Eslow,FALSE,1,1.00x,-0.05,Gini -0.05,Slower improvement,0.015,0.6,All ambitions,R10NORTH_AM,headcount_pct,0.006747414207870812,0.006581975592996058,293,297,1.6543861487475393e-4,High-RE
Full,T1.00x_G-0.05_Eslow,FALSE,1,1.00x,-0.05,Gini -0.05,Slower improvement,0.015,0.6,All ambitions,R10PAC_OECD,gap_GJ_pc,0.021089591435609345,0.07705184484534118,290,293,-0.055962253409731835,High-CMT
Full,T1.00x_G-0.05_Eslow,FALSE,1,1.00x,-0.05,Gini -0.05,Slower improvement,0.015,0.6,All ambitions,R10PAC_OECD,headcount_pct,0.010555712635854217,0.05613971203969799,290,293,-0.04558399940384377,High-CMT
Full,T1.00x_G-0.05_Eslow,FALSE,1,1.00x,-0.05,Gini -0.05,Slower improvement,0.015,0.6,All ambitions,R10REF_ECON,gap_GJ_pc,4.535996594948665,4.466411601201262,293,297,0.06958499374740335,High-RE
Full,T1.00x_G-0.05_Eslow,FALSE,1,1.00x,-0.05,Gini -0.05,Slower improvement,0.015,0.6,All ambitions,R10REF_ECON,headcount_pct,1.3815107053703255,1.2919480745690162,293,297,0.08956263080130933,High-RE
Full,T1.00x_G-0.05_Eslow,FALSE,1,1.00x,-0.05,Gini -0.05,Slower improvement,0.015,0.6,All ambitions,R10REST_ASIA,gap_GJ_pc,5.500482768970814,11.53981402406959,290,297,-6.0393312550987766,High-CMT
Full,T1.00x_G-0.05_Eslow,FALSE,1,1.00x,-0.05,Gini -0.05,Slower improvement,0.015,0.6,All ambitions,R10REST_ASIA,headcount_pct,3.386896688506701,3.3996041316323984,290,297,-0.01270744312569727,High-CMT
Full,T1.25x_G+0.00_Ebase,FALSE,1.25,1.25x,0,Baseline Gini,Baseline improvement,0.019,0.5,1.5C,Aggregated R10 regions,gap_GJ_pc,56.93652676734215,40.51880001807811,67,67,16.41772674926404,High-RE
Full,T1.25x_G+0.00_Ebase,FALSE,1.25,1.25x,0,Baseline Gini,Baseline improvement,0.019,0.5,1.5C,Aggregated R10 regions,headcount_pct,11.405969751319036,7.9607487258905625,67,67,3.4452210254284736,High-RE
Full,T1.25x_G+0.00_Ebase,FALSE,1.25,1.25x,0,Baseline Gini,Baseline improvement,0.019,0.5,1.5C,R10AFRICA,gap_GJ_pc,149.79023829497763,94.28692061621443,67,67,55.503317678763196,High-RE
Full,T1.25x_G+0.00_Ebase,FALSE,1.25,1.25x,0,Baseline Gini,Baseline improvement,0.019,0.5,1.5C,R10AFRICA,headcount_pct,20.39724452858825,14.561535964618061,67,67,5.835708563970188,High-RE
Full,T1.25x_G+0.00_Ebase,FALSE,1.25,1.25x,0,Baseline Gini,Baseline improvement,0.019,0.5,1.5C,R10CHINA+,gap_GJ_pc,48.36055562025998,35.00953835613547,67,67,13.351017264124508,High-RE
Full,T1.25x_G+0.00_Ebase,FALSE,1.25,1.25x,0,Baseline Gini,Baseline improvement,0.019,0.5,1.5C,R10CHINA+,headcount_pct,11.424348996972942,8.370393658909084,67,67,3.053955338063858,High-RE
Full,T1.25x_G+0.00_Ebase,FALSE,1.25,1.25x,0,Baseline Gini,Baseline improvement,0.019,0.5,1.5C,R10EUROPE,gap_GJ_pc,4.9193710265786885,1.3541767378559972,67,67,3.565194288722691,High-RE
Full,T1.25x_G+0.00_Ebase,FALSE,1.25,1.25x,0,Baseline Gini,Baseline improvement,0.019,0.5,1.5C,R10EUROPE,headcount_pct,1.3480922628933145,0.516190160098001,67,67,0.8319021027953135,High-RE
Full,T1.25x_G+0.00_Ebase,FALSE,1.25,1.25x,0,Baseline Gini,Baseline improvement,0.019,0.5,1.5C,R10INDIA+,gap_GJ_pc,24.535339840550368,9.059372854045364,67,67,15.475966986505004,High-RE
Full,T1.25x_G+0.00_Ebase,FALSE,1.25,1.25x,0,Baseline Gini,Baseline improvement,0.019,0.5,1.5C,R10INDIA+,headcount_pct,6.110162129178677,3.2540097824103396,67,67,2.856152346768338,High-RE
Full,T1.25x_G+0.00_Ebase,FALSE,1.25,1.25x,0,Baseline Gini,Baseline improvement,0.019,0.5,1.5C,R10LATIN_AM,gap_GJ_pc,155.25089322220794,95.14478671745326,67,67,60.10610650475468,High-RE
Full,T1.25x_G+0.00_Ebase,FALSE,1.25,1.25x,0,Baseline Gini,Baseline improvement,0.019,0.5,1.5C,R10LATIN_AM,headcount_pct,24.59652010745864,14.354031914462887,67,67,10.242488192995754,High-RE
Full,T1.25x_G+0.00_Ebase,FALSE,1.25,1.25x,0,Baseline Gini,Baseline improvement,0.019,0.5,1.5C,R10MIDDLE_EAST,gap_GJ_pc,12.351212540796586,15.853356167340026,67,67,-3.5021436265434396,High-CMT
Full,T1.25x_G+0.00_Ebase,FALSE,1.25,1.25x,0,Baseline Gini,Baseline improvement,0.019,0.5,1.5C,R10MIDDLE_EAST,headcount_pct,3.639867534963851,3.0608863646833315,67,67,0.5789811702805197,High-RE
Full,T1.25x_G+0.00_Ebase,FALSE,1.25,1.25x,0,Baseline Gini,Baseline improvement,0.019,0.5,1.5C,R10NORTH_AM,gap_GJ_pc,1.3627471863471556,0.8703867243257754,67,67,0.4923604620213803,High-RE
Full,T1.25x_G+0.00_Ebase,FALSE,1.25,1.25x,0,Baseline Gini,Baseline improvement,0.019,0.5,1.5C,R10NORTH_AM,headcount_pct,0.2830996408511941,0.19149756297048495,67,67,0.09160207788070915,High-RE
Full,T1.25x_G+0.00_Ebase,FALSE,1.25,1.25x,0,Baseline Gini,Baseline improvement,0.019,0.5,1.5C,R10PAC_OECD,gap_GJ_pc,2.6067518694158993,3.2391913714972858,67,67,-0.6324395020813864,High-CMT
Full,T1.25x_G+0.00_Ebase,FALSE,1.25,1.25x,0,Baseline Gini,Baseline improvement,0.019,0.5,1.5C,R10PAC_OECD,headcount_pct,0.7955608750565563,1.2684781867049935,67,67,-0.4729173116484372,High-CMT
Full,T1.25x_G+0.00_Ebase,FALSE,1.25,1.25x,0,Baseline Gini,Baseline improvement,0.019,0.5,1.5C,R10REF_ECON,gap_GJ_pc,33.622755234469935,26.061881985048064,67,67,7.560873249421871,High-RE
Full,T1.25x_G+0.00_Ebase,FALSE,1.25,1.25x,0,Baseline Gini,Baseline improvement,0.019,0.5,1.5C,R10REF_ECON,headcount_pct,6.742450687845207,4.662151726936635,67,67,2.0802989609085722,High-RE
Full,T1.25x_G+0.00_Ebase,FALSE,1.25,1.25x,0,Baseline Gini,Baseline improvement,0.019,0.5,1.5C,R10REST_ASIA,gap_GJ_pc,29.997378134965448,51.552059297697106,67,67,-21.554681162731658,High-CMT
Full,T1.25x_G+0.00_Ebase,FALSE,1.25,1.25x,0,Baseline Gini,Baseline improvement,0.019,0.5,1.5C,R10REST_ASIA,headcount_pct,10.864868936477418,9.558075358825828,67,67,1.3067935776515895,High-RE
Full,T1.25x_G+0.00_Ebase,FALSE,1.25,1.25x,0,Baseline Gini,Baseline improvement,0.019,0.5,2C,Aggregated R10 regions,gap_GJ_pc,48.744549450148874,38.469646751293354,226,230,10.27490269885552,High-RE
Full,T1.25x_G+0.00_Ebase,FALSE,1.25,1.25x,0,Baseline Gini,Baseline improvement,0.019,0.5,2C,Aggregated R10 regions,headcount_pct,9.680786532917283,7.647411301160034,226,230,2.0333752317572493,High-RE
Full,T1.25x_G+0.00_Ebase,FALSE,1.25,1.25x,0,Baseline Gini,Baseline improvement,0.019,0.5,2C,R10AFRICA,gap_GJ_pc,145.2000835984112,91.00945524444394,223,230,54.190628353967256,High-RE
Full,T1.25x_G+0.00_Ebase,FALSE,1.25,1.25x,0,Baseline Gini,Baseline improvement,0.019,0.5,2C,R10AFRICA,headcount_pct,18.291553194741308,13.714704035867705,223,230,4.576849158873603,High-RE
Full,T1.25x_G+0.00_Ebase,FALSE,1.25,1.25x,0,Baseline Gini,Baseline improvement,0.019,0.5,2C,R10CHINA+,gap_GJ_pc,36.02998225996134,31.57640846093549,226,230,4.453573799025854,High-RE
Full,T1.25x_G+0.00_Ebase,FALSE,1.25,1.25x,0,Baseline Gini,Baseline improvement,0.019,0.5,2C,R10CHINA+,headcount_pct,8.206359900202806,7.664859192437978,226,230,0.5415007077648273,High-RE
Full,T1.25x_G+0.00_Ebase,FALSE,1.25,1.25x,0,Baseline Gini,Baseline improvement,0.019,0.5,2C,R10EUROPE,gap_GJ_pc,2.1475597315450305,1.3352638620043602,226,230,0.8122958695406703,High-RE
Full,T1.25x_G+0.00_Ebase,FALSE,1.25,1.25x,0,Baseline Gini,Baseline improvement,0.019,0.5,2C,R10EUROPE,headcount_pct,0.583743000134833,0.49871655386595604,226,230,0.08502644626887701,High-RE
Full,T1.25x_G+0.00_Ebase,FALSE,1.25,1.25x,0,Baseline Gini,Baseline improvement,0.019,0.5,2C,R10INDIA+,gap_GJ_pc,19.948932778926128,8.51999857923375,223,230,11.428934199692378,High-RE
Full,T1.25x_G+0.00_Ebase,FALSE,1.25,1.25x,0,Baseline Gini,Baseline improvement,0.019,0.5,2C,R10INDIA+,headcount_pct,5.2263362484954206,2.8790473624070234,223,230,2.347288886088397,High-RE
Full,T1.25x_G+0.00_Ebase,FALSE,1.25,1.25x,0,Baseline Gini,Baseline improvement,0.019,0.5,2C,R10LATIN_AM,gap_GJ_pc,128.57560855775836,99.16840537849829,226,230,29.407203179260065,High-RE
Full,T1.25x_G+0.00_Ebase,FALSE,1.25,1.25x,0,Baseline Gini,Baseline improvement,0.019,0.5,2C,R10LATIN_AM,headcount_pct,20.312407795525196,15.365457364120214,226,230,4.946950431404982,High-RE
Full,T1.25x_G+0.00_Ebase,FALSE,1.25,1.25x,0,Baseline Gini,Baseline improvement,0.019,0.5,2C,R10MIDDLE_EAST,gap_GJ_pc,7.508641571709786,14.848942345671162,223,230,-7.340300773961376,High-CMT
Full,T1.25x_G+0.00_Ebase,FALSE,1.25,1.25x,0,Baseline Gini,Baseline improvement,0.019,0.5,2C,R10MIDDLE_EAST,headcount_pct,2.3995801427536043,2.8785245756194713,223,230,-0.47894443286586696,High-CMT
Full,T1.25x_G+0.00_Ebase,FALSE,1.25,1.25x,0,Baseline Gini,Baseline improvement,0.019,0.5,2C,R10NORTH_AM,gap_GJ_pc,0.6148665219792533,0.7788500676955288,226,230,-0.1639835457162755,High-CMT
Full,T1.25x_G+0.00_Ebase,FALSE,1.25,1.25x,0,Baseline Gini,Baseline improvement,0.019,0.5,2C,R10NORTH_AM,headcount_pct,0.14014929725442277,0.2073464646828998,226,230,-0.06719716742847703,High-CMT
Full,T1.25x_G+0.00_Ebase,FALSE,1.25,1.25x,0,Baseline Gini,Baseline improvement,0.019,0.5,2C,R10PAC_OECD,gap_GJ_pc,1.434587180133865,2.668595799104615,223,226,-1.2340086189707502,High-CMT
Full,T1.25x_G+0.00_Ebase,FALSE,1.25,1.25x,0,Baseline Gini,Baseline improvement,0.019,0.5,2C,R10PAC_OECD,headcount_pct,0.3449996726756759,1.048330690388448,223,226,-0.7033310177127721,High-CMT
Full,T1.25x_G+0.00_Ebase,FALSE,1.25,1.25x,0,Baseline Gini,Baseline improvement,0.019,0.5,2C,R10REF_ECON,gap_GJ_pc,25.012838601328298,25.471049931854786,226,230,-0.4582113305264883,High-CMT
Full,T1.25x_G+0.00_Ebase,FALSE,1.25,1.25x,0,Baseline Gini,Baseline improvement,0.019,0.5,2C,R10REF_ECON,headcount_pct,4.668896948764131,4.888618938578389,226,230,-0.21972198981425795,High-CMT
Full,T1.25x_G+0.00_Ebase,FALSE,1.25,1.25x,0,Baseline Gini,Baseline improvement,0.019,0.5,2C,R10REST_ASIA,gap_GJ_pc,24.888257831826973,45.52938017704307,223,230,-20.6411223452161,High-CMT
Full,T1.25x_G+0.00_Ebase,FALSE,1.25,1.25x,0,Baseline Gini,Baseline improvement,0.019,0.5,2C,R10REST_ASIA,headcount_pct,9.447160388475446,8.544750026028886,223,230,0.9024103624465596,High-RE
Full,T1.25x_G+0.00_Ebase,FALSE,1.25,1.25x,0,Baseline Gini,Baseline improvement,0.019,0.5,All ambitions,Aggregated R10 regions,gap_GJ_pc,50.42102196856896,38.90965091452148,293,297,11.51137105404748,High-RE
Full,T1.25x_G+0.00_Ebase,FALSE,1.25,1.25x,0,Baseline Gini,Baseline improvement,0.019,0.5,All ambitions,Aggregated R10 regions,headcount_pct,10.086556070469026,7.778519469738862,293,297,2.308036600730164,High-RE
Full,T1.25x_G+0.00_Ebase,FALSE,1.25,1.25x,0,Baseline Gini,Baseline improvement,0.019,0.5,All ambitions,R10AFRICA,gap_GJ_pc,146.62651561157514,92.8405992418014,290,297,53.785916369773744,High-RE
Full,T1.25x_G+0.00_Ebase,FALSE,1.25,1.25x,0,Baseline Gini,Baseline improvement,0.019,0.5,All ambitions,R10AFRICA,headcount_pct,19.00286829986852,14.080096391027668,290,297,4.922771908840852,High-RE
Full,T1.25x_G+0.00_Ebase,FALSE,1.25,1.25x,0,Baseline Gini,Baseline improvement,0.019,0.5,All ambitions,R10CHINA+,gap_GJ_pc,37.542605310920855,31.976075538284018,293,297,5.566529772636837,High-RE
Full,T1.25x_G+0.00_Ebase,FALSE,1.25,1.25x,0,Baseline Gini,Baseline improvement,0.019,0.5,All ambitions,R10CHINA+,headcount_pct,8.642562901977646,7.749516722300945,293,297,0.8930461796767011,High-RE
Full,T1.25x_G+0.00_Ebase,FALSE,1.25,1.25x,0,Baseline Gini,Baseline improvement,0.019,0.5,All ambitions,R10EUROPE,gap_GJ_pc,2.392174556314322,1.3439929779937227,293,297,1.0481815783205992,High-RE
Full,T1.25x_G+0.00_Ebase,FALSE,1.25,1.25x,0,Baseline Gini,Baseline improvement,0.019,0.5,All ambitions,R10EUROPE,headcount_pct,0.706696215656644,0.5009254463043826,293,297,0.20577076935226135,High-RE
Full,T1.25x_G+0.00_Ebase,FALSE,1.25,1.25x,0,Baseline Gini,Baseline improvement,0.019,0.5,All ambitions,R10INDIA+,gap_GJ_pc,20.3620920038229,8.564438034647313,290,297,11.797653969175588,High-RE
Full,T1.25x_G+0.00_Ebase,FALSE,1.25,1.25x,0,Baseline Gini,Baseline improvement,0.019,0.5,All ambitions,R10INDIA+,headcount_pct,5.495697226505712,2.911114545914721,290,297,2.584582680590991,High-RE
Full,T1.25x_G+0.00_Ebase,FALSE,1.25,1.25x,0,Baseline Gini,Baseline improvement,0.019,0.5,All ambitions,R10LATIN_AM,gap_GJ_pc,136.85801504509635,98.15983012260625,293,297,38.6981849224901,High-RE
Full,T1.25x_G+0.00_Ebase,FALSE,1.25,1.25x,0,Baseline Gini,Baseline improvement,0.019,0.5,All ambitions,R10LATIN_AM,headcount_pct,21.224168165060554,14.958449494864768,293,297,6.2657186701957865,High-RE
Full,T1.25x_G+0.00_Ebase,FALSE,1.25,1.25x,0,Baseline Gini,Baseline improvement,0.019,0.5,All ambitions,R10MIDDLE_EAST,gap_GJ_pc,8.469900284112903,14.96882208632728,290,297,-6.498921802214378,High-CMT
Full,T1.25x_G+0.00_Ebase,FALSE,1.25,1.25x,0,Baseline Gini,Baseline improvement,0.019,0.5,All ambitions,R10MIDDLE_EAST,headcount_pct,2.5409568137321936,2.9010126664967033,290,297,-0.3600558527645097,High-CMT
Full,T1.25x_G+0.00_Ebase,FALSE,1.25,1.25x,0,Baseline Gini,Baseline improvement,0.019,0.5,All ambitions,R10NORTH_AM,gap_GJ_pc,0.9795094673205044,0.7906986208438841,293,297,0.18881084647662028,High-RE
Full,T1.25x_G+0.00_Ebase,FALSE,1.25,1.25x,0,Baseline Gini,Baseline improvement,0.019,0.5,All ambitions,R10NORTH_AM,headcount_pct,0.21488327656336625,0.20620754860727128,293,297,0.008675727956094975,High-RE
Full,T1.25x_G+0.00_Ebase,FALSE,1.25,1.25x,0,Baseline Gini,Baseline improvement,0.019,0.5,All ambitions,R10PAC_OECD,gap_GJ_pc,1.5431573972612824,2.793883541924942,290,293,-1.2507261446636595,High-CMT
Full,T1.25x_G+0.00_Ebase,FALSE,1.25,1.25x,0,Baseline Gini,Baseline improvement,0.019,0.5,All ambitions,R10PAC_OECD,headcount_pct,0.3912708973382484,1.1278823795288675,290,293,-0.7366114821906191,High-CMT
Full,T1.25x_G+0.00_Ebase,FALSE,1.25,1.25x,0,Baseline Gini,Baseline improvement,0.019,0.5,All ambitions,R10REF_ECON,gap_GJ_pc,26.37878664391747,25.89039130016352,293,297,0.4883953437539468,High-RE
Full,T1.25x_G+0.00_Ebase,FALSE,1.25,1.25x,0,Baseline Gini,Baseline improvement,0.019,0.5,All ambitions,R10REF_ECON,headcount_pct,5.105539495209666,4.76362038322708,293,297,0.3419191119825866,High-RE
Full,T1.25x_G+0.00_Ebase,FALSE,1.25,1.25x,0,Baseline Gini,Baseline improvement,0.019,0.5,All ambitions,R10REST_ASIA,gap_GJ_pc,24.911554068820895,46.072195485775666,290,297,-21.16064141695477,High-CMT
Full,T1.25x_G+0.00_Ebase,FALSE,1.25,1.25x,0,Baseline Gini,Baseline improvement,0.019,0.5,All ambitions,R10REST_ASIA,headcount_pct,9.477609646458177,8.73469895215905,290,297,0.7429106942991268,High-RE
Full,T1.25x_G+0.00_Efast,FALSE,1.25,1.25x,0,Baseline Gini,Faster improvement,0.023,0.4,1.5C,Aggregated R10 regions,gap_GJ_pc,42.97662812453311,31.857230530823674,67,67,11.119397593709433,High-RE
