database,Model,Scenario,Pathway,ambition,Region,spec_id,is_baseline,threshold_scale,threshold_label,gini_shift,gini_label,efficiency_label,sef_rate,sef_floor,n_years,gap_GJ_pc,headcount_pct
Full,MESSAGEix-GLOBIOM 1.1,ENGAGE-INDCi2030-1800-NDCp,High-CMT,2C,R10CHINA+,T1.00x_G+0.00_Ebase,TRUE,1,1.00x,0,Baseline Gini,Baseline improvement,0.019,0.5,81,14.551669449033975,4.291855636079809
Full,MESSAGEix-GLOBIOM 1.1,ENGAGE-INDCi2030-1800-NDCp,High-CMT,2C,R10EUROPE,T1.00x_G+0.00_Ebase,TRUE,1,1.00x,0,Baseline Gini,Baseline improvement,0.019,0.5,81,0.37077689681321663,0.12639147287809713
Full,MESSAGEix-GLOBIOM 1.1,ENGAGE-INDCi2030-1800-NDCp,High-CMT,2C,R10INDIA+,T1.00x_G+0.00_Ebase,TRUE,1,1.00x,0,Baseline Gini,Baseline improvement,0.019,0.5,81,3.8691024940493266,1.3385286395391383
Full,MESSAGEix-GLOBIOM 1.1,ENGAGE-INDCi2030-1800-NDCp,High-CMT,2C,R10LATIN_AM,T1.00x_G+0.00_Ebase,TRUE,1,1.00x,0,Baseline Gini,Baseline improvement,0.019,0.5,81,48.58957806925046,9.8086867239266
Full,MESSAGEix-GLOBIOM 1.1,ENGAGE-INDCi2030-1800-NDCp,High-CMT,2C,R10MIDDLE_EAST,T1.00x_G+0.00_Ebase,TRUE,1,1.00x,0,Baseline Gini,Baseline improvement,0.019,0.5,81,3.8319490067646336,0.8658868150788488
Full,MESSAGEix-GLOBIOM 1.1,ENGAGE-INDCi2030-1800-NDCp,High-CMT,2C,R10NORTH_AM,T1.00x_G+0.00_Ebase,TRUE,1,1.00x,0,Baseline Gini,Baseline improvement,0.019,0.5,81,0.08770187327740983,0.025641539491347596
Full,MESSAGEix-GLOBIOM 1.1,ENGAGE-INDCi2030-1800-NDCp,High-CMT,2C,R10PAC_OECD,T1.00x_G+0.00_Ebase,TRUE,1,1.00x,0,Baseline Gini,Baseline improvement,0.019,0.5,81,0.2085905965468658,0.07505093313485439
Full,MESSAGEix-GLOBIOM 1.1,ENGAGE-INDCi2030-1800-NDCp,High-CMT,2C,R10REF_ECON,T1.00x_G+0.00_Ebase,TRUE,1,1.00x,0,Baseline Gini,Baseline improvement,0.019,0.5,81,5.027416648328687,1.3466397984226017
Full,MESSAGEix-GLOBIOM 1.1,ENGAGE-INDCi2030-1800-NDCp,High-CMT,2C,R10REST_ASIA,T1.00x_G+0.00_Ebase,TRUE,1,1.00x,0,Baseline Gini,Baseline improvement,0.019,0.5,81,1.7794347286200212,1.0702201137100023
Full,MESSAGEix-GLOBIOM 1.1,ENGAGE-INDCi2030-1800f,High-CMT,2C,R10AFRICA,T1.00x_G+0.00_Ebase,TRUE,1,1.00x,0,Baseline Gini,Baseline improvement,0.019,0.5,81,27.68465477647651,6.090243869251509
Full,MESSAGEix-GLOBIOM 1.1,ENGAGE-INDCi2030-1800f,High-CMT,2C,R10CHINA+,T1.00x_G+0.00_Ebase,TRUE,1,1.00x,0,Baseline Gini,Baseline improvement,0.019,0.5,81,14.426593739495836,4.242701729620454
Full,MESSAGEix-GLOBIOM 1.1,ENGAGE-INDCi2030-1800f,High-CMT,2C,R10EUROPE,T1.00x_G+0.00_Ebase,TRUE,1,1.00x,0,Baseline Gini,Baseline improvement,0.019,0.5,81,0.2851048881177176,0.09665813449502837
Full,MESSAGEix-GLOBIOM 1.1,ENGAGE-INDCi2030-1800f,High-CMT,2C,R10INDIA+,T1.00x_G+0.00_Ebase,TRUE,1,1.00x,0,Baseline Gini,Baseline improvement,0.019,0.5,81,3.8714360454213743,1.3380879589093122
Full,MESSAGEix-GLOBIOM 1.1,ENGAGE-INDCi2030-1800f,High-CMT,2C,R10LATIN_AM,T1.00x_G+0.00_Ebase,TRUE,1,1.00x,0,Baseline Gini,Baseline improvement,0.019,0.5,81,48.51624836144173,9.80078300299821
Full,MESSAGEix-GLOBIOM 1.1,ENGAGE-INDCi2030-1800f,High-CMT,2C,R10MIDDLE_EAST,T1.00x_G+0.00_Ebase,TRUE,1,1.00x,0,Baseline Gini,Baseline improvement,0.019,0.5,81,3.773715261997721,0.8527063156577005
Full,MESSAGEix-GLOBIOM 1.1,ENGAGE-INDCi2030-1800f,High-CMT,2C,R10NORTH_AM,T1.00x_G+0.00_Ebase,TRUE,1,1.00x,0,Baseline Gini,Baseline improvement,0.019,0.5,81,0.08865214817531168,0.02604475668460025
Full,MESSAGEix-GLOBIOM 1.1,ENGAGE-INDCi2030-1800f,High-CMT,2C,R10PAC_OECD,T1.00x_G+0.00_Ebase,TRUE,1,1.00x,0,Baseline Gini,Baseline improvement,0.019,0.5,81,0.2080729463527619,0.07470125101251887
Full,MESSAGEix-GLOBIOM 1.1,ENGAGE-INDCi2030-1800f,High-CMT,2C,R10REF_ECON,T1.00x_G+0.00_Ebase,TRUE,1,1.00x,0,Baseline Gini,Baseline improvement,0.019,0.5,81,4.996663055229691,1.3329817408540399
Full,MESSAGEix-GLOBIOM 1.1,ENGAGE-INDCi2030-1800f,High-CMT,2C,R10REST_ASIA,T1.00x_G+0.00_Ebase,TRUE,1,1.00x,0,Baseline Gini,Baseline improvement,0.019,0.5,81,1.7780736077091444,1.0682515498945766
Full,MESSAGEix-GLOBIOM 1.1,ENGAGE-INDCi2030-1800f-COV,High-CMT,2C,R10AFRICA,T1.00x_G+0.00_Ebase,TRUE,1,1.00x,0,Baseline Gini,Baseline improvement,0.019,0.5,81,39.92726275756198,8.585565548333216
Full,MESSAGEix-GLOBIOM 1.1,ENGAGE-INDCi2030-1800f-COV,High-CMT,2C,R10CHINA+,T1.00x_G+0.00_Ebase,TRUE,1,1.00x,0,Baseline Gini,Baseline improvement,0.019,0.5,81,16.21178153732652,4.658315665564994
Full,MESSAGEix-GLOBIOM 1.1,ENGAGE-INDCi2030-1800f-COV,High-CMT,2C,R10EUROPE,T1.00x_G+0.00_Ebase,TRUE,1,1.00x,0,Baseline Gini,Baseline improvement,0.019,0.5,81,0.23137567424092356,0.07931399568955942
Full,MESSAGEix-GLOBIOM 1.1,ENGAGE-INDCi2030-1800f-COV,High-CMT,2C,R10INDIA+,T1.00x_G+0.00_Ebase,TRUE,1,1.00x,0,Baseline Gini,Baseline improvement,0.019,0.5,81,3.5508317760475907,1.224573022552035
Full,MESSAGEix-GLOBIOM 1.1,ENGAGE-INDCi2030-1800f-COV,High-CMT,2C,R10LATIN_AM,T1.00x_G+0.00_Ebase,TRUE,1,1.00x,0,Baseline Gini,Baseline improvement,0.019,0.5,81,65.02476673985238,12.789707017464961
Full,MESSAGEix-GLOBIOM 1.1,ENGAGE-INDCi2030-1800f-COV,High-CMT,2C,R10MIDDLE_EAST,T1.00x_G+0.00_Ebase,TRUE,1,1.00x,0,Baseline Gini,Baseline improvement,0.019,0.5,81,6.867680432932753,1.4986755983634645
Full,MESSAGEix-GLOBIOM 1.1,ENGAGE-INDCi2030-1800f-COV,High-CMT,2C,R10NORTH_AM,T1.00x_G+0.00_Ebase,TRUE,1,1.00x,0,Baseline Gini,Baseline improvement,0.019,0.5,81,0.09429530693505891,0.026549736129007816
Full,MESSAGEix-GLOBIOM 1.1,ENGAGE-INDCi2030-1800f-COV,High-CMT,2C,R10PAC_OECD,T1.00x_G+0.00_Ebase,TRUE,1,1.00x,0,Baseline Gini,Baseline improvement,0.019,0.5,81,0.19835577210354338,0.07031055204571535
Full,MESSAGEix-GLOBIOM 1.1,ENGAGE-INDCi2030-1800f-COV,High-CMT,2C,R10REF_ECON,T1.00x_G+0.00_Ebase,TRUE,1,1.00x,0,Baseline Gini,Baseline improvement,0.019,0.5,81,8.624543423590575,2.193469672168384
Full,MESSAGEix-GLOBIOM 1.1,ENGAGE-INDCi2030-1800f-COV,High-CMT,2C,R10REST_ASIA,T1.00x_G+0.00_Ebase,TRUE,1,1.00x,0,Baseline Gini,Baseline improvement,0.019,0.5,81,2.487508181286414,1.4539642000435515
Full,MESSAGEix-GLOBIOM 1.1,ENGAGE-INDCi2030-1800f-COV-NDCp,High-CMT,2C,R10AFRICA,T1.00x_G+0.00_Ebase,TRUE,1,1.00x,0,Baseline Gini,Baseline improvement,0.019,0.5,81,39.980607171479996,8.605380824469963
Full,MESSAGEix-GLOBIOM 1.1,ENGAGE-INDCi2030-1800f-COV-NDCp,High-CMT,2C,R10CHINA+,T1.00x_G+0.00_Ebase,TRUE,1,1.00x,0,Baseline Gini,Baseline improvement,0.019,0.5,81,16.228053198602733,4.6612164135705045
Full,MESSAGEix-GLOBIOM 1.1,ENGAGE-INDCi2030-1800f-COV-NDCp,High-CMT,2C,R10EUROPE,T1.00x_G+0.00_Ebase,TRUE,1,1.00x,0,Baseline Gini,Baseline improvement,0.019,0.5,81,0.3044680017551858,0.10490350340246024
Full,MESSAGEix-GLOBIOM 1.1,ENGAGE-INDCi2030-1800f-COV-NDCp,High-CMT,2C,R10INDIA+,T1.00x_G+0.00_Ebase,TRUE,1,1.00x,0,Baseline Gini,Baseline improvement,0.019,0.5,81,3.5402535064051914,1.2204962243855633
Full,MESSAGEix-GLOBIOM 1.1,ENGAGE-INDCi2030-1800f-COV-NDCp,High-CMT,2C,R10LATIN_AM,T1.00x_G+0.00_Ebase,TRUE,1,1.00x,0,Baseline Gini,Baseline improvement,0.019,0.5,81,62.931865327626035,12.414397557379694
Full,MESSAGEix-GLOBIOM 1.1,ENGAGE-INDCi2030-1800f-COV-NDCp,High-CMT,2C,R10MIDDLE_EAST,T1.00x_G+0.00_Ebase,TRUE,1,1.00x,0,Baseline Gini,Baseline improvement,0.019,0.5,81,6.8709245807810415,1.4990022925138922
Full,MESSAGEix-GLOBIOM 1.1,ENGAGE-INDCi2030-1800f-COV-NDCp,High-CMT,2C,R10NORTH_AM,T1.00x_G+0.00_Ebase,TRUE,1,1.00x,0,Baseline Gini,Baseline improvement,0.019,0.5,81,0.0939938783158818,0.02644820494569829
Full,MESSAGEix-GLOBIOM 1.1,ENGAGE-INDCi2030-1800f-COV-NDCp,High-CMT,2C,R10PAC_OECD,T1.00x_G+0.00_Ebase,TRUE,1,1.00x,0,Baseline Gini,Baseline improvement,0.019,0.5,81,0.19800621265932894,0.07016511798879699
Full,MESSAGEix-GLOBIOM 1.1,ENGAGE-INDCi2030-1800f-COV-NDCp,High-CMT,2C,R10REF_ECON,T1.00x_G+0.00_Ebase,TRUE,1,1.00x,0,Baseline Gini,Baseline improvement,0.019,0.5,81,8.594542676729242,2.1850935385008987
Full,MESSAGEix-GLOBIOM 1.1,ENGAGE-INDCi2030-1800f-COV-NDCp,High-CMT,2C,R10REST_ASIA,T1.00x_G+0.00_Ebase,TRUE,1,1.00x,0,Baseline Gini,Baseline improvement,0.019,0.5,81,2.4891566372102427,1.4540835370628082
Full,MESSAGEix-GLOBIOM 1.1,ENGAGE-INDCi2030-1800f-NDCp,High-CMT,2C,R10AFRICA,T1.00x_G+0.00_Ebase,TRUE,1,1.00x,0,Baseline Gini,Baseline improvement,0.019,0.5,81,27.728125854898714,6.098224457536705
Full,MESSAGEix-GLOBIOM 1.1,ENGAGE-INDCi2030-1800f-NDCp,High-CMT,2C,R10CHINA+,T1.00x_G+0.00_Ebase,TRUE,1,1.00x,0,Baseline Gini,Baseline improvement,0.019,0.5,81,14.459614789796012,4.254383351064661
Full,MESSAGEix-GLOBIOM 1.1,ENGAGE-INDCi2030-1800f-NDCp,High-CMT,2C,R10EUROPE,T1.00x_G+0.00_Ebase,TRUE,1,1.00x,0,Baseline Gini,Baseline improvement,0.019,0.5,81,0.3688567423471653,0.12541805703749373
Full,MESSAGEix-GLOBIOM 1.1,ENGAGE-INDCi2030-1800f-NDCp,High-CMT,2C,R10INDIA+,T1.00x_G+0.00_Ebase,TRUE,1,1.00x,0,Baseline Gini,Baseline improvement,0.019,0.5,81,3.8670249560379677,1.3371606666370301
Full,MESSAGEix-GLOBIOM 1.1,ENGAGE-INDCi2030-1800f-NDCp,High-CMT,2C,R10LATIN_AM,T1.00x_G+0.00_Ebase,TRUE,1,1.00x,0,Baseline Gini,Baseline improvement,0.019,0.5,81,48.54737432560172,9.805844004952617
Full,MESSAGEix-GLOBIOM 1.1,ENGAGE-INDCi2030-1800f-NDCp,High-CMT,2C,R10MIDDLE_EAST,T1.00x_G+0.00_Ebase,TRUE,1,1.00x,0,Baseline Gini,Baseline improvement,0.019,0.5,81,3.819482053248093,0.8614301294142349
Full,MESSAGEix-GLOBIOM 1.1,ENGAGE-INDCi2030-1800f-NDCp,High-CMT,2C,R10NORTH_AM,T1.00x_G+0.00_Ebase,TRUE,1,1.00x,0,Baseline Gini,Baseline improvement,0.019,0.5,81,0.08864012151984191,0.0260495110375363
Full,MESSAGEix-GLOBIOM 1.1,ENGAGE-INDCi2030-1800f-NDCp,High-CMT,2C,R10PAC_OECD,T1.00x_G+0.00_Ebase,TRUE,1,1.00x,0,Baseline Gini,Baseline improvement,0.019,0.5,81,0.2079236391670664,0.07467883381683532
Full,MESSAGEix-GLOBIOM 1.1,ENGAGE-INDCi2030-1800f-NDCp,High-CMT,2C,R10REF_ECON,T1.00x_G+0.00_Ebase,TRUE,1,1.00x,0,Baseline Gini,Baseline improvement,0.019,0.5,81,4.966956513704075,1.324155823256465
Full,MESSAGEix-GLOBIOM 1.1,ENGAGE-INDCi2030-1800f-NDCp,High-CMT,2C,R10REST_ASIA,T1.00x_G+0.00_Ebase,TRUE,1,1.00x,0,Baseline Gini,Baseline improvement,0.019,0.5,81,1.7770375099915063,1.0679071007871592
Full,MESSAGEix-GLOBIOM 1.1,ENGAGE-INDCi2030-2000,High-CMT,2C,R10AFRICA,T1.00x_G+0.00_Ebase,TRUE,1,1.00x,0,Baseline Gini,Baseline improvement,0.019,0.5,81,27.294767624369616,5.950379904973451
Full,MESSAGEix-GLOBIOM 1.1,ENGAGE-INDCi2030-2000,High-CMT,2C,R10CHINA+,T1.00x_G+0.00_Ebase,TRUE,1,1.00x,0,Baseline Gini,Baseline improvement,0.019,0.5,81,14.212370640857888,4.147076100048965
Full,MESSAGEix-GLOBIOM 1.1,ENGAGE-INDCi2030-2000,High-CMT,2C,R10EUROPE,T1.00x_G+0.00_Ebase,TRUE,1,1.00x,0,Baseline Gini,Baseline improvement,0.019,0.5,81,0.28358004169741635,0.09571360324959816
Full,MESSAGEix-GLOBIOM 1.1,ENGAGE-INDCi2030-2000,High-CMT,2C,R10INDIA+,T1.00x_G+0.00_Ebase,TRUE,1,1.00x,0,Baseline Gini,Baseline improvement,0.019,0.5,81,3.8625011813592405,1.3322663137632247
Full,MESSAGEix-GLOBIOM 1.1,ENGAGE-INDCi2030-2000,High-CMT,2C,R10LATIN_AM,T1.00x_G+0.00_Ebase,TRUE,1,1.00x,0,Baseline Gini,Baseline improvement,0.019,0.5,81,47.84841137399082,9.623597444197667
Full,MESSAGEix-GLOBIOM 1.1,ENGAGE-INDCi2030-2000,High-CMT,2C,R10MIDDLE_EAST,T1.00x_G+0.00_Ebase,TRUE,1,1.00x,0,Baseline Gini,Baseline improvement,0.019,0.5,81,3.741992698150694,0.8399300455910617
Full,MESSAGEix-GLOBIOM 1.1,ENGAGE-INDCi2030-2000,High-CMT,2C,R10NORTH_AM,T1.00x_G+0.00_Ebase,TRUE,1,1.00x,0,Baseline Gini,Baseline improvement,0.019,0.5,81,0.08473104808175029,0.024374521635738236
Full,MESSAGEix-GLOBIOM 1.1,ENGAGE-INDCi2030-2000,High-CMT,2C,R10PAC_OECD,T1.00x_G+0.00_Ebase,TRUE,1,1.00x,0,Baseline Gini,Baseline improvement,0.019,0.5,81,0.20613327680746682,0.0734364016886811
Full,MESSAGEix-GLOBIOM 1.1,ENGAGE-INDCi2030-2000,High-CMT,2C,R10REF_ECON,T1.00x_G+0.00_Ebase,TRUE,1,1.00x,0,Baseline Gini,Baseline improvement,0.019,0.5,81,4.809170004490089,1.2588282159722164
Full,MESSAGEix-GLOBIOM 1.1,ENGAGE-INDCi2030-2000,High-CMT,2C,R10REST_ASIA,T1.00x_G+0.00_Ebase,TRUE,1,1.00x,0,Baseline Gini,Baseline improvement,0.019,0.5,81,1.7719254026707654,1.0612212464794883
Full,MESSAGEix-GLOBIOM 1.1,ENGAGE-INDCi2030-2000-COV,High-CMT,2C,R10AFRICA,T1.00x_G+0.00_Ebase,TRUE,1,1.00x,0,Baseline Gini,Baseline improvement,0.019,0.5,81,39.524883171698775,8.449650541238176
Full,MESSAGEix-GLOBIOM 1.1,ENGAGE-INDCi2030-2000-COV,High-CMT,2C,R10CHINA+,T1.00x_G+0.00_Ebase,TRUE,1,1.00x,0,Baseline Gini,Baseline improvement,0.019,0.5,81,15.967357016955921,4.552826263432086
Full,MESSAGEix-GLOBIOM 1.1,ENGAGE-INDCi2030-2000-COV,High-CMT,2C,R10EUROPE,T1.00x_G+0.00_Ebase,TRUE,1,1.00x,0,Baseline Gini,Baseline improvement,0.019,0.5,81,0.23020579382907744,0.07859415449410288
Full,MESSAGEix-GLOBIOM 1.1,ENGAGE-INDCi2030-2000-COV,High-CMT,2C,R10INDIA+,T1.00x_G+0.00_Ebase,TRUE,1,1.00x,0,Baseline Gini,Baseline improvement,0.019,0.5,81,3.5454264258607955,1.2210142858754622
Full,MESSAGEix-GLOBIOM 1.1,ENGAGE-INDCi2030-2000-COV,High-CMT,2C,R10LATIN_AM,T1.00x_G+0.00_Ebase,TRUE,1,1.00x,0,Baseline Gini,Baseline improvement,0.019,0.5,81,64.40744132513765,12.618607967318965
Full,MESSAGEix-GLOBIOM 1.1,ENGAGE-INDCi2030-2000-COV,High-CMT,2C,R10MIDDLE_EAST,T1.00x_G+0.00_Ebase,TRUE,1,1.00x,0,Baseline Gini,Baseline improvement,0.019,0.5,81,6.8072066755723295,1.475414127327779
Full,MESSAGEix-GLOBIOM 1.1,ENGAGE-INDCi2030-2000-COV,High-CMT,2C,R10NORTH_AM,T1.00x_G+0.00_Ebase,TRUE,1,1.00x,0,Baseline Gini,Baseline improvement,0.019,0.5,81,0.09059205178794637,0.02496764687827789
Full,MESSAGEix-GLOBIOM 1.1,ENGAGE-INDCi2030-2000-COV,High-CMT,2C,R10PAC_OECD,T1.00x_G+0.00_Ebase,TRUE,1,1.00x,0,Baseline Gini,Baseline improvement,0.019,0.5,81,0.19675159511280121,0.06924231987465447
Full,MESSAGEix-GLOBIOM 1.1,ENGAGE-INDCi2030-2000-COV,High-CMT,2C,R10REF_ECON,T1.00x_G+0.00_Ebase,TRUE,1,1.00x,0,Baseline Gini,Baseline improvement,0.019,0.5,81,8.467778166037885,2.134452477547798
Full,MESSAGEix-GLOBIOM 1.1,ENGAGE-INDCi2030-2000-COV,High-CMT,2C,R10REST_ASIA,T1.00x_G+0.00_Ebase,TRUE,1,1.00x,0,Baseline Gini,Baseline improvement,0.019,0.5,81,2.4775144651582153,1.443601873860057
Full,MESSAGEix-GLOBIOM 1.1,ENGAGE-INDCi2030-2000-COV-NDCp,High-CMT,2C,R10AFRICA,T1.00x_G+0.00_Ebase,TRUE,1,1.00x,0,Baseline Gini,Baseline improvement,0.019,0.5,81,39.536637377177726,8.44890920109409
Full,MESSAGEix-GLOBIOM 1.1,ENGAGE-INDCi2030-2000-COV-NDCp,High-CMT,2C,R10CHINA+,T1.00x_G+0.00_Ebase,TRUE,1,1.00x,0,Baseline Gini,Baseline improvement,0.019,0.5,81,15.982567808148143,4.555876584459365
Full,MESSAGEix-GLOBIOM 1.1,ENGAGE-INDCi2030-2000-COV-NDCp,High-CMT,2C,R10EUROPE,T1.00x_G+0.00_Ebase,TRUE,1,1.00x,0,Baseline Gini,Baseline improvement,0.019,0.5,81,0.3030900086318397,0.10404362568620679
Full,MESSAGEix-GLOBIOM 1.1,ENGAGE-INDCi2030-2000-COV-NDCp,High-CMT,2C,R10INDIA+,T1.00x_G+0.00_Ebase,TRUE,1,1.00x,0,Baseline Gini,Baseline improvement,0.019,0.5,81,3.5336663102441213,1.216179552886526
Full,MESSAGEix-GLOBIOM 1.1,ENGAGE-INDCi2030-2000-COV-NDCp,High-CMT,2C,R10LATIN_AM,T1.00x_G+0.00_Ebase,TRUE,1,1.00x,0,Baseline Gini,Baseline improvement,0.019,0.5,81,62.41375122942782,12.26968205845822
Full,MESSAGEix-GLOBIOM 1.1,ENGAGE-INDCi2030-2000-COV-NDCp,High-CMT,2C,R10MIDDLE_EAST,T1.00x_G+0.00_Ebase,TRUE,1,1.00x,0,Baseline Gini,Baseline improvement,0.019,0.5,81,6.812173371931975,1.4764054064831296
Full,MESSAGEix-GLOBIOM 1.1,ENGAGE-INDCi2030-2000-COV-NDCp,High-CMT,2C,R10NORTH_AM,T1.00x_G+0.00_Ebase,TRUE,1,1.00x,0,Baseline Gini,Baseline improvement,0.019,0.5,81,0.08988446708255003,0.024685081272468455
Full,MESSAGEix-GLOBIOM 1.1,ENGAGE-INDCi2030-2000-COV-NDCp,High-CMT,2C,R10PAC_OECD,T1.00x_G+0.00_Ebase,TRUE,1,1.00x,0,Baseline Gini,Baseline improvement,0.019,0.5,81,0.19644808681841613,0.06912445836401152
Full,MESSAGEix-GLOBIOM 1.1,ENGAGE-INDCi2030-2000-COV-NDCp,High-CMT,2C,R10REF_ECON,T1.00x_G+0.00_Ebase,TRUE,1,1.00x,0,Baseline Gini,Baseline improvement,0.019,0.5,81,8.450469291694253,2.1303396994804626
Full,MESSAGEix-GLOBIOM 1.1,ENGAGE-INDCi2030-2000-COV-NDCp,High-CMT,2C,R10REST_ASIA,T1.00x_G+0.00_Ebase,TRUE,1,1.00x,0,Baseline Gini,Baseline improvement,0.019,0.5,81,2.477997322469446,1.4429145228561489
Full,MESSAGEix-GLOBIOM 1.1,ENGAGE-INDCi2030-2000-NDCp,High-CMT,2C,R10AFRICA,T1.00x_G+0.00_Ebase,TRUE,1,1.00x,0,Baseline Gini,Baseline improvement,0.019,0.5,81,27.35970155845604,5.9680715557265325
Full,MESSAGEix-GLOBIOM 1.1,ENGAGE-INDCi2030-2000-NDCp,High-CMT,2C,R10CHINA+,T1.00x_G+0.00_Ebase,TRUE,1,1.00x,0,Baseline Gini,Baseline improvement,0.019,0.5,81,14.238209215527716,4.1567372700987875
Full,MESSAGEix-GLOBIOM 1.1,ENGAGE-INDCi2030-2000-NDCp,High-CMT,2C,R10EUROPE,T1.00x_G+0.00_Ebase,TRUE,1,1.00x,0,Baseline Gini,Baseline improvement,0.019,0.5,81,0.36615835818609366,0.12387192003098872
Full,MESSAGEix-GLOBIOM 1.1,ENGAGE-INDCi2030-2000-NDCp,High-CMT,2C,R10INDIA+,T1.00x_G+0.00_Ebase,TRUE,1,1.00x,0,Baseline Gini,Baseline improvement,0.019,0.5,81,3.854304099935682,1.3288409296050872
Full,MESSAGEix-GLOBIOM 1.1,ENGAGE-INDCi2030-2000-NDCp,High-CMT,2C,R10LATIN_AM,T1.00x_G+0.00_Ebase,TRUE,1,1.00x,0,Baseline Gini,Baseline improvement,0.019,0.5,81,47.854618886401944,9.622868848894992
Full,MESSAGEix-GLOBIOM 1.1,ENGAGE-INDCi2030-2000-NDCp,High-CMT,2C,R10MIDDLE_EAST,T1.00x_G+0.00_Ebase,TRUE,1,1.00x,0,Baseline Gini,Baseline improvement,0.019,0.5,81,3.7867423213276976,0.8482283285201335
Full,MESSAGEix-GLOBIOM 1.1,ENGAGE-INDCi2030-2000-NDCp,High-CMT,2C,R10NORTH_AM,T1.00x_G+0.00_Ebase,TRUE,1,1.00x,0,Baseline Gini,Baseline improvement,0.019,0.5,81,0.08478761740766638,0.02440989892298623
Full,MESSAGEix-GLOBIOM 1.1,ENGAGE-INDCi2030-2000-NDCp,High-CMT,2C,R10PAC_OECD,T1.00x_G+0.00_Ebase,TRUE,1,1.00x,0,Baseline Gini,Baseline improvement,0.019,0.5,81,0.20586399106388734,0.073313174373363793
Full,MESSAGEix-GLOBIOM 1.1,ENGAGE-INDCi2030-2000-NDCp,High-CMT,2C,R10REF_ECON,T1.00x_G+0.00_Ebase,TRUE,1,1.00x,0,Baseline Gini,Baseline improvement,0.019,0.5,81,4.808727884458063,1.2603737980765
Full,MESSAGEix-GLOBIOM 1.1,ENGAGE-INDCi2030-2000-NDCp,High-CMT,2C,R10REST_ASIA,T1.00x_G+0.00_Ebase,TRUE,1,1.00x,0,Baseline Gini,Baseline improvement,0.019,0.5,81,1.7704982345430063,1.060513218133623
Full,MESSAGEix-GLOBIOM 1.1,ENGAGE-INDCi2030-2000f,High-CMT,2C,R10AFRICA,T1.00x_G+0.00_Ebase,TRUE,1,1.00x,0,Baseline Gini,Baseline improvement,0.019,0.5,81,27.30913992902644,5.957713087150047
Full,MESSAGEix-GLOBIOM 1.1,ENGAGE-INDCi2030-2000f,High-CMT,2C,R10CHINA+,T1.00x_G+0.00_Ebase,TRUE,1,1.00x,0,Baseline Gini,Baseline improvement,0.019,0.5,81,14.208708480839007,4.145528184889172
Full,MESSAGEix-GLOBIOM 1.1,ENGAGE-INDCi2030-2000f,High-CMT,2C,R10EUROPE,T1.00x_G+0.00_Ebase,TRUE,1,1.00x,0,Baseline Gini,Baseline improvement,0.019,0.5,81,0.28348446087777185,0.09565581116771642
Full,MESSAGEix-GLOBIOM 1.1,ENGAGE-INDCi2030-2000f,High-CMT,2C,R10INDIA+,T1.00x_G+0.00_Ebase,TRUE,1,1.00x,0,Baseline Gini,Baseline improvement,0.019,0.5,81,3.8626562122058745,1.3323632739272613
Full,MESSAGEix-GLOBIOM 1.1,ENGAGE-INDCi2030-2000f,High-CMT,2C,R10LATIN_AM,T1.00x_G+0.00_Ebase,TRUE,1,1.00x,0,Baseline Gini,Baseline improvement,0.019,0.5,81,47.82180953579357,9.617198350176736
Full,MESSAGEix-GLOBIOM 1.1,ENGAGE-INDCi2030-2000f,High-CMT,2C,R10MIDDLE_EAST,T1.00x_G+0.00_Ebase,TRUE,1,1.00x,0,Baseline Gini,Baseline improvement,0.019,0.5,81,3.7399482908307387,0.8390385968653782
Full,MESSAGEix-GLOBIOM 1.1,ENGAGE-INDCi2030-2000f,High-CMT,2C,R10NORTH_AM,T1.00x_G+0.00_Ebase,TRUE,1,1.00x,0,Baseline Gini,Baseline improvement,0.019,0.5,81,0.08508239369927145,0.024523420191950144
Full,MESSAGEix-GLOBIOM 1.1,ENGAGE-INDCi2030-2000f,High-CMT,2C,R10PAC_OECD,T1.00x_G+0.00_Ebase,TRUE,1,1.00x,0,Baseline Gini,Baseline improvement,0.019,0.5,81,0.20607698613798367,0.07339954628446407
Full,MESSAGEix-GLOBIOM 1.1,ENGAGE-INDCi2030-2000f,High-CMT,2C,R10REF_ECON,T1.00x_G+0.00_Ebase,TRUE,1,1.00x,0,Baseline Gini,Baseline improvement,0.019,0.5,81,4.816166677136768,1.2621228897633516
Full,MESSAGEix-GLOBIOM 1.1,ENGAGE-INDCi2030-2000f,High-CMT,2C,R10REST_ASIA,T1.00x_G+0.00_Ebase,TRUE,1,1.00x,0,Baseline Gini,Baseline improvement,0.019,0.5,81,1.7718227986565462,1.0610228442407088
Full,MESSAGEix-GLOBIOM 1.1,ENGAGE-INDCi2030-800f,High-RE,2C,R10AFRICA,T1.00x_G+0.00_Ebase,TRUE,1,1.00x,0,Baseline Gini,Baseline improvement,0.019,0.5,81,33.20430712892874,7.84960257495307
Full,MESSAGEix-GLOBIOM 1.1,ENGAGE-INDCi2030-800f,High-RE,2C,R10CHINA+,T1.00x_G+0.00_Ebase,TRUE,1,1.00x,0,Baseline Gini,Baseline improvement,0.019,0.5,81,17.65344718529771,5.5680904377578955
