database,spec_id,is_baseline,threshold_scale,threshold_label,gini_shift,gini_label,efficiency_label,sef_rate,sef_floor,ambition,Region,outcome,Pathway,n_scenarios,median
Full,T0.75x_G+0.00_Efast,FALSE,0.75,0.75x,0,Baseline Gini,Faster improvement,0.023,0.4,1.5C,Aggregated R10 regions,gap_GJ_pc,High-RE,67,4.574130193274707
Full,T0.75x_G+0.00_Efast,FALSE,0.75,0.75x,0,Baseline Gini,Faster improvement,0.023,0.4,1.5C,Aggregated R10 regions,headcount_pct,High-CMT,67,2.4638411727178062
Full,T0.75x_G+0.00_Efast,FALSE,0.75,0.75x,0,Baseline Gini,Faster improvement,0.023,0.4,1.5C,Aggregated R10 regions,headcount_pct,High-RE,67,1.6089172467410569
Full,T0.75x_G+0.00_Efast,FALSE,0.75,0.75x,0,Baseline Gini,Faster improvement,0.023,0.4,1.5C,R10AFRICA,gap_GJ_pc,High-CMT,67,16.379625962408028
Full,T0.75x_G+0.00_Efast,FALSE,0.75,0.75x,0,Baseline Gini,Faster improvement,0.023,0.4,1.5C,R10AFRICA,gap_GJ_pc,High-RE,67,10.563665830195236
Full,T0.75x_G+0.00_Efast,FALSE,0.75,0.75x,0,Baseline Gini,Faster improvement,0.023,0.4,1.5C,R10AFRICA,headcount_pct,High-CMT,67,4.389053215161124
Full,T0.75x_G+0.00_Efast,FALSE,0.75,0.75x,0,Baseline Gini,Faster improvement,0.023,0.4,1.5C,R10AFRICA,headcount_pct,High-RE,67,3.0798774446495982
Full,T0.75x_G+0.00_Efast,FALSE,0.75,0.75x,0,Baseline Gini,Faster improvement,0.023,0.4,1.5C,R10CHINA+,gap_GJ_pc,High-CMT,67,5.517053756698951
Full,T0.75x_G+0.00_Efast,FALSE,0.75,0.75x,0,Baseline Gini,Faster improvement,0.023,0.4,1.5C,R10CHINA+,gap_GJ_pc,High-RE,67,4.144276197244212
Full,T0.75x_G+0.00_Efast,FALSE,0.75,0.75x,0,Baseline Gini,Faster improvement,0.023,0.4,1.5C,R10CHINA+,headcount_pct,High-CMT,67,2.563963112498297
Full,T0.75x_G+0.00_Efast,FALSE,0.75,0.75x,0,Baseline Gini,Faster improvement,0.023,0.4,1.5C,R10CHINA+,headcount_pct,High-RE,67,1.816496845365597
Full,T0.75x_G+0.00_Efast,FALSE,0.75,0.75x,0,Baseline Gini,Faster improvement,0.023,0.4,1.5C,R10EUROPE,gap_GJ_pc,High-CMT,67,0.03974871703288651
Full,T0.75x_G+0.00_Efast,FALSE,0.75,0.75x,0,Baseline Gini,Faster improvement,0.023,0.4,1.5C,R10EUROPE,gap_GJ_pc,High-RE,67,0.00877529370571813
Full,T0.75x_G+0.00_Efast,FALSE,0.75,0.75x,0,Baseline Gini,Faster improvement,0.023,0.4,1.5C,R10EUROPE,headcount_pct,High-CMT,67,0.022514251251918114
Full,T0.75x_G+0.00_Efast,FALSE,0.75,0.75x,0,Baseline Gini,Faster improvement,0.023,0.4,1.5C,R10EUROPE,headcount_pct,High-RE,67,0.006182277414736433
Full,T0.75x_G+0.00_Efast,FALSE,0.75,0.75x,0,Baseline Gini,Faster improvement,0.023,0.4,1.5C,R10INDIA+,gap_GJ_pc,High-CMT,67,0.8529871815787208
Full,T0.75x_G+0.00_Efast,FALSE,0.75,0.75x,0,Baseline Gini,Faster improvement,0.023,0.4,1.5C,R10INDIA+,gap_GJ_pc,High-RE,67,0.31111919162053175
Full,T0.75x_G+0.00_Efast,FALSE,0.75,0.75x,0,Baseline Gini,Faster improvement,0.023,0.4,1.5C,R10INDIA+,headcount_pct,High-CMT,67,0.5436797577997345
Full,T0.75x_G+0.00_Efast,FALSE,0.75,0.75x,0,Baseline Gini,Faster improvement,0.023,0.4,1.5C,R10INDIA+,headcount_pct,High-RE,67,0.2493786445983616
Full,T0.75x_G+0.00_Efast,FALSE,0.75,0.75x,0,Baseline Gini,Faster improvement,0.023,0.4,1.5C,R10LATIN_AM,gap_GJ_pc,High-CMT,67,26.54988801342477
Full,T0.75x_G+0.00_Efast,FALSE,0.75,0.75x,0,Baseline Gini,Faster improvement,0.023,0.4,1.5C,R10LATIN_AM,gap_GJ_pc,High-RE,67,16.029084673563563
Full,T0.75x_G+0.00_Efast,FALSE,0.75,0.75x,0,Baseline Gini,Faster improvement,0.023,0.4,1.5C,R10LATIN_AM,headcount_pct,High-CMT,67,7.977052604228348
Full,T0.75x_G+0.00_Efast,FALSE,0.75,0.75x,0,Baseline Gini,Faster improvement,0.023,0.4,1.5C,R10LATIN_AM,headcount_pct,High-RE,67,4.378931718045749
Full,T0.75x_G+0.00_Efast,FALSE,0.75,0.75x,0,Baseline Gini,Faster improvement,0.023,0.4,1.5C,R10MIDDLE_EAST,gap_GJ_pc,High-CMT,67,0.4156765729436118
Full,T0.75x_G+0.00_Efast,FALSE,0.75,0.75x,0,Baseline Gini,Faster improvement,0.023,0.4,1.5C,R10MIDDLE_EAST,gap_GJ_pc,High-RE,67,0.8926421292470921
Full,T0.75x_G+0.00_Efast,FALSE,0.75,0.75x,0,Baseline Gini,Faster improvement,0.023,0.4,1.5C,R10MIDDLE_EAST,headcount_pct,High-CMT,67,0.31249102466066514
Full,T0.75x_G+0.00_Efast,FALSE,0.75,0.75x,0,Baseline Gini,Faster improvement,0.023,0.4,1.5C,R10MIDDLE_EAST,headcount_pct,High-RE,67,0.3169227623755818
Full,T0.75x_G+0.00_Efast,FALSE,0.75,0.75x,0,Baseline Gini,Faster improvement,0.023,0.4,1.5C,R10NORTH_AM,gap_GJ_pc,High-CMT,67,0.012876650403023576
Full,T0.75x_G+0.00_Efast,FALSE,0.75,0.75x,0,Baseline Gini,Faster improvement,0.023,0.4,1.5C,R10NORTH_AM,gap_GJ_pc,High-RE,67,0.007905577686334953
Full,T0.75x_G+0.00_Efast,FALSE,0.75,0.75x,0,Baseline Gini,Faster improvement,0.023,0.4,1.5C,R10NORTH_AM,headcount_pct,High-CMT,67,0.005452472491998343
Full,T0.75x_G+0.00_Efast,FALSE,0.75,0.75x,0,Baseline Gini,Faster improvement,0.023,0.4,1.5C,R10NORTH_AM,headcount_pct,High-RE,67,0.003338133046587671
Full,T0.75x_G+0.00_Efast,FALSE,0.75,0.75x,0,Baseline Gini,Faster improvement,0.023,0.4,1.5C,R10PAC_OECD,gap_GJ_pc,High-CMT,67,0.02939232516636522
Full,T0.75x_G+0.00_Efast,FALSE,0.75,0.75x,0,Baseline Gini,Faster improvement,0.023,0.4,1.5C,R10PAC_OECD,gap_GJ_pc,High-RE,67,0.04345956720114102
Full,T0.75x_G+0.00_Efast,FALSE,0.75,0.75x,0,Baseline Gini,Faster improvement,0.023,0.4,1.5C,R10PAC_OECD,headcount_pct,High-CMT,67,0.017757246445661942
Full,T0.75x_G+0.00_Efast,FALSE,0.75,0.75x,0,Baseline Gini,Faster improvement,0.023,0.4,1.5C,R10PAC_OECD,headcount_pct,High-RE,67,0.03057067508140405
Full,T0.75x_G+0.00_Efast,FALSE,0.75,0.75x,0,Baseline Gini,Faster improvement,0.023,0.4,1.5C,R10REF_ECON,gap_GJ_pc,High-CMT,67,1.9127017521180218
Full,T0.75x_G+0.00_Efast,FALSE,0.75,0.75x,0,Baseline Gini,Faster improvement,0.023,0.4,1.5C,R10REF_ECON,gap_GJ_pc,High-RE,67,1.658401301508317
Full,T0.75x_G+0.00_Efast,FALSE,0.75,0.75x,0,Baseline Gini,Faster improvement,0.023,0.4,1.5C,R10REF_ECON,headcount_pct,High-CMT,67,0.7104146539796581
Full,T0.75x_G+0.00_Efast,FALSE,0.75,0.75x,0,Baseline Gini,Faster improvement,0.023,0.4,1.5C,R10REF_ECON,headcount_pct,High-RE,67,0.5778586656995123
Full,T0.75x_G+0.00_Efast,FALSE,0.75,0.75x,0,Baseline Gini,Faster improvement,0.023,0.4,1.5C,R10REST_ASIA,gap_GJ_pc,High-CMT,67,1.8519486403518943
Full,T0.75x_G+0.00_Efast,FALSE,0.75,0.75x,0,Baseline Gini,Faster improvement,0.023,0.4,1.5C,R10REST_ASIA,gap_GJ_pc,High-RE,67,4.45568663342547
Full,T0.75x_G+0.00_Efast,FALSE,0.75,0.75x,0,Baseline Gini,Faster improvement,0.023,0.4,1.5C,R10REST_ASIA,headcount_pct,High-CMT,67,1.6645445653141053
Full,T0.75x_G+0.00_Efast,FALSE,0.75,0.75x,0,Baseline Gini,Faster improvement,0.023,0.4,1.5C,R10REST_ASIA,headcount_pct,High-RE,67,1.6990253690602513
Full,T0.75x_G+0.00_Efast,FALSE,0.75,0.75x,0,Baseline Gini,Faster improvement,0.023,0.4,2C,Aggregated R10 regions,gap_GJ_pc,High-CMT,226,5.389229674221666
Full,T0.75x_G+0.00_Efast,FALSE,0.75,0.75x,0,Baseline Gini,Faster improvement,0.023,0.4,2C,Aggregated R10 regions,gap_GJ_pc,High-RE,230,4.331507279579098
Full,T0.75x_G+0.00_Efast,FALSE,0.75,0.75x,0,Baseline Gini,Faster improvement,0.023,0.4,2C,Aggregated R10 regions,headcount_pct,High-CMT,226,2.03098846708713
Full,T0.75x_G+0.00_Efast,FALSE,0.75,0.75x,0,Baseline Gini,Faster improvement,0.023,0.4,2C,Aggregated R10 regions,headcount_pct,High-RE,230,1.5197014084925007
Full,T0.75x_G+0.00_Efast,FALSE,0.75,0.75x,0,Baseline Gini,Faster improvement,0.023,0.4,2C,R10AFRICA,gap_GJ_pc,High-CMT,223,16.163034137904127
Full,T0.75x_G+0.00_Efast,FALSE,0.75,0.75x,0,Baseline Gini,Faster improvement,0.023,0.4,2C,R10AFRICA,gap_GJ_pc,High-RE,230,9.759915755731832
Full,T0.75x_G+0.00_Efast,FALSE,0.75,0.75x,0,Baseline Gini,Faster improvement,0.023,0.4,2C,R10AFRICA,headcount_pct,High-CMT,223,3.9917341773957613
Full,T0.75x_G+0.00_Efast,FALSE,0.75,0.75x,0,Baseline Gini,Faster improvement,0.023,0.4,2C,R10AFRICA,headcount_pct,High-RE,230,2.7762649975802645
Full,T0.75x_G+0.00_Efast,FALSE,0.75,0.75x,0,Baseline Gini,Faster improvement,0.023,0.4,2C,R10CHINA+,gap_GJ_pc,High-CMT,226,4.281759314311781
Full,T0.75x_G+0.00_Efast,FALSE,0.75,0.75x,0,Baseline Gini,Faster improvement,0.023,0.4,2C,R10CHINA+,gap_GJ_pc,High-RE,230,3.637504343745025
Full,T0.75x_G+0.00_Efast,FALSE,0.75,0.75x,0,Baseline Gini,Faster improvement,0.023,0.4,2C,R10CHINA+,headcount_pct,High-CMT,226,1.811579711918121
Full,T0.75x_G+0.00_Efast,FALSE,0.75,0.75x,0,Baseline Gini,Faster improvement,0.023,0.4,2C,R10CHINA+,headcount_pct,High-RE,230,1.6205176206294016
Full,T0.75x_G+0.00_Efast,FALSE,0.75,0.75x,0,Baseline Gini,Faster improvement,0.023,0.4,2C,R10EUROPE,gap_GJ_pc,High-CMT,226,0.01858673948864982
Full,T0.75x_G+0.00_Efast,FALSE,0.75,0.75x,0,Baseline Gini,Faster improvement,0.023,0.4,2C,R10EUROPE,gap_GJ_pc,High-RE,230,0.008455806621800803
Full,T0.75x_G+0.00_Efast,FALSE,0.75,0.75x,0,Baseline Gini,Faster improvement,0.023,0.4,2C,R10EUROPE,headcount_pct,High-CMT,226,0.01025371363230768
Full,T0.75x_G+0.00_Efast,FALSE,0.75,0.75x,0,Baseline Gini,Faster improvement,0.023,0.4,2C,R10EUROPE,headcount_pct,High-RE,230,0.006060435423473438
Full,T0.75x_G+0.00_Efast,FALSE,0.75,0.75x,0,Baseline Gini,Faster improvement,0.023,0.4,2C,R10INDIA+,gap_GJ_pc,High-CMT,223,0.7450026250482664
Full,T0.75x_G+0.00_Efast,FALSE,0.75,0.75x,0,Baseline Gini,Faster improvement,0.023,0.4,2C,R10INDIA+,gap_GJ_pc,High-RE,230,0.29378195031254184
Full,T0.75x_G+0.00_Efast,FALSE,0.75,0.75x,0,Baseline Gini,Faster improvement,0.023,0.4,2C,R10INDIA+,headcount_pct,High-CMT,223,0.4336909084849949
Full,T0.75x_G+0.00_Efast,FALSE,0.75,0.75x,0,Baseline Gini,Faster improvement,0.023,0.4,2C,R10INDIA+,headcount_pct,High-RE,230,0.23510179614359028
Full,T0.75x_G+0.00_Efast,FALSE,0.75,0.75x,0,Baseline Gini,Faster improvement,0.023,0.4,2C,R10LATIN_AM,gap_GJ_pc,High-CMT,226,21.88235439069064
Full,T0.75x_G+0.00_Efast,FALSE,0.75,0.75x,0,Baseline Gini,Faster improvement,0.023,0.4,2C,R10LATIN_AM,gap_GJ_pc,High-RE,230,16.311648841445297
Full,T0.75x_G+0.00_Efast,FALSE,0.75,0.75x,0,Baseline Gini,Faster improvement,0.023,0.4,2C,R10LATIN_AM,headcount_pct,High-CMT,226,6.34698064485179
Full,T0.75x_G+0.00_Efast,FALSE,0.75,0.75x,0,Baseline Gini,Faster improvement,0.023,0.4,2C,R10LATIN_AM,headcount_pct,High-RE,230,4.56622979492059
Full,T0.75x_G+0.00_Efast,FALSE,0.75,0.75x,0,Baseline Gini,Faster improvement,0.023,0.4,2C,R10MIDDLE_EAST,gap_GJ_pc,High-CMT,223,0.23732931581532243
Full,T0.75x_G+0.00_Efast,FALSE,0.75,0.75x,0,Baseline Gini,Faster improvement,0.023,0.4,2C,R10MIDDLE_EAST,gap_GJ_pc,High-RE,230,0.8511221917671259
Full,T0.75x_G+0.00_Efast,FALSE,0.75,0.75x,0,Baseline Gini,Faster improvement,0.023,0.4,2C,R10MIDDLE_EAST,headcount_pct,High-CMT,223,0.20180058133182754
Full,T0.75x_G+0.00_Efast,FALSE,0.75,0.75x,0,Baseline Gini,Faster improvement,0.023,0.4,2C,R10MIDDLE_EAST,headcount_pct,High-RE,230,0.2952597819266446
Full,T0.75x_G+0.00_Efast,FALSE,0.75,0.75x,0,Baseline Gini,Faster improvement,0.023,0.4,2C,R10NORTH_AM,gap_GJ_pc,High-CMT,226,0.005095487980833392
Full,T0.75x_G+0.00_Efast,FALSE,0.75,0.75x,0,Baseline Gini,Faster improvement,0.023,0.4,2C,R10NORTH_AM,gap_GJ_pc,High-RE,230,0.005421277069398262
Full,T0.75x_G+0.00_Efast,FALSE,0.75,0.75x,0,Baseline Gini,Faster improvement,0.023,0.4,2C,R10NORTH_AM,headcount_pct,High-CMT,226,0.0018738748455914061
Full,T0.75x_G+0.00_Efast,FALSE,0.75,0.75x,0,Baseline Gini,Faster improvement,0.023,0.4,2C,R10NORTH_AM,headcount_pct,High-RE,230,0.002375765072766819
Full,T0.75x_G+0.00_Efast,FALSE,0.75,0.75x,0,Baseline Gini,Faster improvement,0.023,0.4,2C,R10PAC_OECD,gap_GJ_pc,High-CMT,223,0.016499636955814665
Full,T0.75x_G+0.00_Efast,FALSE,0.75,0.75x,0,Baseline Gini,Faster improvement,0.023,0.4,2C,R10PAC_OECD,gap_GJ_pc,High-RE,226,0.03543417025985124
Full,T0.75x_G+0.00_Efast,FALSE,0.75,0.75x,0,Baseline Gini,Faster improvement,0.023,0.4,2C,R10PAC_OECD,headcount_pct,High-CMT,223,0.007854675353632637
Full,T0.75x_G+0.00_Efast,FALSE,0.75,0.75x,0,Baseline Gini,Faster improvement,0.023,0.4,2C,R10PAC_OECD,headcount_pct,High-RE,226,0.025988960792197202
Full,T0.75x_G+0.00_Efast,FALSE,0.75,0.75x,0,Baseline Gini,Faster improvement,0.023,0.4,2C,R10REF_ECON,gap_GJ_pc,High-CMT,226,1.3387452177377122
Full,T0.75x_G+0.00_Efast,FALSE,0.75,0.75x,0,Baseline Gini,Faster improvement,0.023,0.4,2C,R10REF_ECON,gap_GJ_pc,High-RE,230,1.50811167395469
Full,T0.75x_G+0.00_Efast,FALSE,0.75,0.75x,0,Baseline Gini,Faster improvement,0.023,0.4,2C,R10REF_ECON,headcount_pct,High-CMT,226,0.5004934059721537
Full,T0.75x_G+0.00_Efast,FALSE,0.75,0.75x,0,Baseline Gini,Faster improvement,0.023,0.4,2C,R10REF_ECON,headcount_pct,High-RE,230,0.5309597671379789
Full,T0.75x_G+0.00_Efast,FALSE,0.75,0.75x,0,Baseline Gini,Faster improvement,0.023,0.4,2C,R10REST_ASIA,gap_GJ_pc,High-CMT,223,1.7648309019947632
Full,T0.75x_G+0.00_Efast,FALSE,0.75,0.75x,0,Baseline Gini,Faster improvement,0.023,0.4,2C,R10REST_ASIA,gap_GJ_pc,High-RE,230,4.189791635926754
Full,T0.75x_G+0.00_Efast,FALSE,0.75,0.75x,0,Baseline Gini,Faster improvement,0.023,0.4,2C,R10REST_ASIA,headcount_pct,High-CMT,223,1.279614662517106
Full,T0.75x_G+0.00_Efast,FALSE,0.75,0.75x,0,Baseline Gini,Faster improvement,0.023,0.4,2C,R10REST_ASIA,headcount_pct,High-RE,230,1.481607005965861
Full,T0.75x_G+0.00_Efast,FALSE,0.75,0.75x,0,Baseline Gini,Faster improvement,0.023,0.4,All ambitions,Aggregated R10 regions,gap_GJ_pc,High-CMT,293,5.869516455406407
Full,T0.75x_G+0.00_Efast,FALSE,0.75,0.75x,0,Baseline Gini,Faster improvement,0.023,0.4,All ambitions,Aggregated R10 regions,gap_GJ_pc,High-RE,297,4.399978568873245
Full,T0.75x_G+0.00_Efast,FALSE,0.75,0.75x,0,Baseline Gini,Faster improvement,0.023,0.4,All ambitions,Aggregated R10 regions,headcount_pct,High-CMT,293,2.1303968183888244
Full,T0.75x_G+0.00_Efast,FALSE,0.75,0.75x,0,Baseline Gini,Faster improvement,0.023,0.4,All ambitions,Aggregated R10 regions,headcount_pct,High-RE,297,1.537741439019427
Full,T0.75x_G+0.00_Efast,FALSE,0.75,0.75x,0,Baseline Gini,Faster improvement,0.023,0.4,All ambitions,R10AFRICA,gap_GJ_pc,High-CMT,290,16.28686482435841
Full,T0.75x_G+0.00_Efast,FALSE,0.75,0.75x,0,Baseline Gini,Faster improvement,0.023,0.4,All ambitions,R10AFRICA,gap_GJ_pc,High-RE,297,9.84083545862027
Full,T0.75x_G+0.00_Efast,FALSE,0.75,0.75x,0,Baseline Gini,Faster improvement,0.023,0.4,All ambitions,R10AFRICA,headcount_pct,High-CMT,290,4.054989075613156
Full,T0.75x_G+0.00_Efast,FALSE,0.75,0.75x,0,Baseline Gini,Faster improvement,0.023,0.4,All ambitions,R10AFRICA,headcount_pct,High-RE,297,2.8865470692209665
Full,T0.75x_G+0.00_Efast,FALSE,0.75,0.75x,0,Baseline Gini,Faster improvement,0.023,0.4,All ambitions,R10CHINA+,gap_GJ_pc,High-CMT,293,4.458121654696821
Full,T0.75x_G+0.00_Efast,FALSE,0.75,0.75x,0,Baseline Gini,Faster improvement,0.023,0.4,All ambitions,R10CHINA+,gap_GJ_pc,High-RE,297,3.684524519929449
Full,T0.75x_G+0.00_Efast,FALSE,0.75,0.75x,0,Baseline Gini,Faster improvement,0.023,0.4,All ambitions,R10CHINA+,headcount_pct,High-CMT,293,1.8920793245592558
Full,T0.75x_G+0.00_Efast,FALSE,0.75,0.75x,0,Baseline Gini,Faster improvement,0.023,0.4,All ambitions,R10CHINA+,headcount_pct,High-RE,297,1.6441673662575798
Full,T0.75x_G+0.00_Efast,FALSE,0.75,0.75x,0,Baseline Gini,Faster improvement,0.023,0.4,All ambitions,R10EUROPE,gap_GJ_pc,High-CMT,293,0.01984184269064563
Full,T0.75x_G+0.00_Efast,FALSE,0.75,0.75x,0,Baseline Gini,Faster improvement,0.023,0.4,All ambitions,R10EUROPE,gap_GJ_pc,High-RE,297,0.008618080592086018
Full,T0.75x_G+0.00_Efast,FALSE,0.75,0.75x,0,Baseline Gini,Faster improvement,0.023,0.4,All ambitions,R10EUROPE,headcount_pct,High-CMT,293,0.011136998890710025
Full,T0.75x_G+0.00_Efast,FALSE,0.75,0.75x,0,Baseline Gini,Faster improvement,0.023,0.4,All ambitions,R10EUROPE,headcount_pct,High-RE,297,0.006080981350717292
Full,T0.75x_G+0.00_Efast,FALSE,0.75,0.75x,0,Baseline Gini,Faster improvement,0.023,0.4,All ambitions,R10INDIA+,gap_GJ_pc,High-CMT,290,0.7563533511242815
Full,T0.75x_G+0.00_Efast,FALSE,0.75,0.75x,0,Baseline Gini,Faster improvement,0.023,0.4,All ambitions,R10INDIA+,gap_GJ_pc,High-RE,297,0.2947508640443809
Full,T0.75x_G+0.00_Efast,FALSE,0.75,0.75x,0,Baseline Gini,Faster improvement,0.023,0.4,All ambitions,R10INDIA+,headcount_pct,High-CMT,290,0.4759803838841472
Full,T0.75x_G+0.00_Efast,FALSE,0.75,0.75x,0,Baseline Gini,Faster improvement,0.023,0.4,All ambitions,R10INDIA+,headcount_pct,High-RE,297,0.23889381584758354
Full,T0.75x_G+0.00_Efast,FALSE,0.75,0.75x,0,Baseline Gini,Faster improvement,0.023,0.4,All ambitions,R10LATIN_AM,gap_GJ_pc,High-CMT,293,23.055319424084498
Full,T0.75x_G+0.00_Efast,FALSE,0.75,0.75x,0,Baseline Gini,Faster improvement,0.023,0.4,All ambitions,R10LATIN_AM,gap_GJ_pc,High-RE,297,16.25164060537655
Full,T0.75x_G+0.00_Efast,FALSE,0.75,0.75x,0,Baseline Gini,Faster improvement,0.023,0.4,All ambitions,R10LATIN_AM,headcount_pct,High-CMT,293,6.742031831782292
Full,T0.75x_G+0.00_Efast,FALSE,0.75,0.75x,0,Baseline Gini,Faster improvement,0.023,0.4,All ambitions,R10LATIN_AM,headcount_pct,High-RE,297,4.521052388716566
Full,T0.75x_G+0.00_Efast,FALSE,0.75,0.75x,0,Baseline Gini,Faster improvement,0.023,0.4,All ambitions,R10MIDDLE_EAST,gap_GJ_pc,High-CMT,290,0.27387248265933795
Full,T0.75x_G+0.00_Efast,FALSE,0.75,0.75x,0,Baseline Gini,Faster improvement,0.023,0.4,All ambitions,R10MIDDLE_EAST,gap_GJ_pc,High-RE,297,0.8556239728253089
Full,T0.75x_G+0.00_Efast,FALSE,0.75,0.75x,0,Baseline Gini,Faster improvement,0.023,0.4,All ambitions,R10MIDDLE_EAST,headcount_pct,High-CMT,290,0.22296052393941024
Full,T0.75x_G+0.00_Efast,FALSE,0.75,0.75x,0,Baseline Gini,Faster improvement,0.023,0.4,All ambitions,R10MIDDLE_EAST,headcount_pct,High-RE,297,0.2995784364569905
Full,T0.75x_G+0.00_Efast,FALSE,0.75,0.75x,0,Baseline Gini,Faster improvement,0.023,0.4,All ambitions,R10NORTH_AM,gap_GJ_pc,High-CMT,293,0.007327656845612449
Full,T0.75x_G+0.00_Efast,FALSE,0.75,0.75x,0,Baseline Gini,Faster improvement,0.023,0.4,All ambitions,R10NORTH_AM,gap_GJ_pc,High-RE,297,0.005793462350452663
Full,T0.75x_G+0.00_Efast,FALSE,0.75,0.75x,0,Baseline Gini,Faster improvement,0.023,0.4,All ambitions,R10NORTH_AM,headcount_pct,High-CMT,293,0.002934004659308801
Full,T0.75x_G+0.00_Efast,FALSE,0.75,0.75x,0,Baseline Gini,Faster improvement,0.023,0.4,All ambitions,R10NORTH_AM,headcount_pct,High-RE,297,0.0024811528830056303
Full,T0.75x_G+0.00_Efast,FALSE,0.75,0.75x,0,Baseline Gini,Faster improvement,0.023,0.4,All ambitions,R10PAC_OECD,gap_GJ_pc,High-CMT,290,0.018941738367055552
Full,T0.75x_G+0.00_Efast,FALSE,0.75,0.75x,0,Baseline Gini,Faster improvement,0.023,0.4,All ambitions,R10PAC_OECD,gap_GJ_pc,High-RE,293,0.03620147293533539
Full,T0.75x_G+0.00_Efast,FALSE,0.75,0.75x,0,Baseline Gini,Faster improvement,0.023,0.4,All ambitions,R10PAC_OECD,headcount_pct,High-CMT,290,0.008559905247859018
Full,T0.75x_G+0.00_Efast,FALSE,0.75,0.75x,0,Baseline Gini,Faster improvement,0.023,0.4,All ambitions,R10PAC_OECD,headcount_pct,High-RE,293,0.026551937414574324
Full,T0.75x_G+0.00_Efast,FALSE,0.75,0.75x,0,Baseline Gini,Faster improvement,0.023,0.4,All ambitions,R10REF_ECON,gap_GJ_pc,High-CMT,293,1.4516574339219706
Full,T0.75x_G+0.00_Efast,FALSE,0.75,0.75x,0,Baseline Gini,Faster improvement,0.023,0.4,All ambitions,R10REF_ECON,gap_GJ_pc,High-RE,297,1.5556905378285932
Full,T0.75x_G+0.00_Efast,FALSE,0.75,0.75x,0,Baseline Gini,Faster improvement,0.023,0.4,All ambitions,R10REF_ECON,headcount_pct,High-CMT,293,0.5285471793063646
Full,T0.75x_G+0.00_Efast,FALSE,0.75,0.75x,0,Baseline Gini,Faster improvement,0.023,0.4,All ambitions,R10REF_ECON,headcount_pct,High-RE,297,0.5516199097109317
Full,T0.75x_G+0.00_Efast,FALSE,0.75,0.75x,0,Baseline Gini,Faster improvement,0.023,0.4,All ambitions,R10REST_ASIA,gap_GJ_pc,High-CMT,290,1.77148507758905
Full,T0.75x_G+0.00_Efast,FALSE,0.75,0.75x,0,Baseline Gini,Faster improvement,0.023,0.4,All ambitions,R10REST_ASIA,gap_GJ_pc,High-RE,297,4.218077377154322
Full,T0.75x_G+0.00_Efast,FALSE,0.75,0.75x,0,Baseline Gini,Faster improvement,0.023,0.4,All ambitions,R10REST_ASIA,headcount_pct,High-CMT,290,1.301796081612817
Full,T0.75x_G+0.00_Efast,FALSE,0.75,0.75x,0,Baseline Gini,Faster improvement,0.023,0.4,All ambitions,R10REST_ASIA,headcount_pct,High-RE,297,1.5029555816121658
Full,T0.75x_G+0.00_Eslow,FALSE,0.75,0.75x,0,Baseline Gini,Slower improvement,0.015,0.6,1.5C,Aggregated R10 regions,gap_GJ_pc,High-CMT,67,11.937869356829644
Full,T0.75x_G+0.00_Eslow,FALSE,0.75,0.75x,0,Baseline Gini,Slower improvement,0.015,0.6,1.5C,Aggregated R10 regions,gap_GJ_pc,High-RE,67,7.386635178373623
Full,T0.75x_G+0.00_Eslow,FALSE,0.75,0.75x,0,Baseline Gini,Slower improvement,0.015,0.6,1.5C,Aggregated R10 regions,headcount_pct,High-CMT,67,4.330179148483716
Full,T0.75x_G+0.00_Eslow,FALSE,0.75,0.75x,0,Baseline Gini,Slower improvement,0.015,0.6,1.5C,Aggregated R10 regions,headcount_pct,High-RE,67,2.625467219658493
Full,T0.75x_G+0.00_Eslow,FALSE,0.75,0.75x,0,Baseline Gini,Slower improvement,0.015,0.6,1.5C,R10AFRICA,gap_GJ_pc,High-CMT,67,29.426374471033395
Full,T0.75x_G+0.00_Eslow,FALSE,0.75,0.75x,0,Baseline Gini,Slower improvement,0.015,0.6,1.5C,R10AFRICA,gap_GJ_pc,High-RE,67,17.12245839623275
Full,T0.75x_G+0.00_Eslow,FALSE,0.75,0.75x,0,Baseline Gini,Slower improvement,0.015,0.6,1.5C,R10AFRICA,headcount_pct,High-CMT,67,8.027848321095176
Full,T0.75x_G+0.00_Eslow,FALSE,0.75,0.75x,0,Baseline Gini,Slower improvement,0.015,0.6,1.5C,R10AFRICA,headcount_pct,High-RE,67,5.25520064066501
Full,T0.75x_G+0.00_Eslow,FALSE,0.75,0.75x,0,Baseline Gini,Slower improvement,0.015,0.6,1.5C,R10CHINA+,gap_GJ_pc,High-CMT,67,10.50158889869165
Full,T0.75x_G+0.00_Eslow,FALSE,0.75,0.75x,0,Baseline Gini,Slower improvement,0.015,0.6,1.5C,R10CHINA+,gap_GJ_pc,High-RE,67,7.030446670158011
Full,T0.75x_G+0.00_Eslow,FALSE,0.75,0.75x,0,Baseline Gini,Slower improvement,0.015,0.6,1.5C,R10CHINA+,headcount_pct,High-CMT,67,4.53690775662002
Full,T0.75x_G+0.00_Eslow,FALSE,0.75,0.75x,0,Baseline Gini,Slower improvement,0.015,0.6,1.5C,R10CHINA+,headcount_pct,High-RE,67,3.0932805471701887
