model,scenario,Category,r10_region,year,deaths_pm25,deaths_o3,deaths_total,source
REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-600-COV,C1,R10MIDDLE_EAST,2020,295253,0,295253,original engineered-target run
REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-600-COV,C1,R10MIDDLE_EAST,2030,314202,0,314202,original engineered-target run
REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-600-COV,C1,R10MIDDLE_EAST,2040,343735,0,343735,original engineered-target run
REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-600-COV,C1,R10MIDDLE_EAST,2050,422987,0,422987,original engineered-target run
REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-600-COV,C1,R10MIDDLE_EAST,2060,549696,0,549696,original engineered-target run
REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-600-COV,C1,R10MIDDLE_EAST,2070,679929,0,679929,original engineered-target run
REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-600-COV,C1,R10MIDDLE_EAST,2080,785877,0,785877,original engineered-target run
REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-600-COV,C1,R10MIDDLE_EAST,2090,874764,0,874764,original engineered-target run
REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-600-COV,C1,R10MIDDLE_EAST,2100,986670,0,986670,original engineered-target run
REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-600-COV,C1,R10NORTH_AM,2010,85791,0,85791,original engineered-target run
REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-600-COV,C1,R10NORTH_AM,2020,76467,0,76467,original engineered-target run
REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-600-COV,C1,R10NORTH_AM,2030,73269,0,73269,original engineered-target run
REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-600-COV,C1,R10NORTH_AM,2040,75327,0,75327,original engineered-target run
REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-600-COV,C1,R10NORTH_AM,2050,86177,0,86177,original engineered-target run
REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-600-COV,C1,R10NORTH_AM,2060,104167,0,104167,original engineered-target run
REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-600-COV,C1,R10NORTH_AM,2070,122368,0,122368,original engineered-target run
REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-600-COV,C1,R10NORTH_AM,2080,143477,0,143477,original engineered-target run
REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-600-COV,C1,R10NORTH_AM,2090,161314,0,161314,original engineered-target run
REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-600-COV,C1,R10NORTH_AM,2100,176263,0,176263,original engineered-target run
REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-600-COV,C1,R10PAC_OECD,2010,42390,0,42390,original engineered-target run
REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-600-COV,C1,R10PAC_OECD,2020,43752,0,43752,original engineered-target run
REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-600-COV,C1,R10PAC_OECD,2030,43488,0,43488,original engineered-target run
REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-600-COV,C1,R10PAC_OECD,2040,43340,0,43340,original engineered-target run
REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-600-COV,C1,R10PAC_OECD,2050,43611,0,43611,original engineered-target run
REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-600-COV,C1,R10PAC_OECD,2060,45154,0,45154,original engineered-target run
REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-600-COV,C1,R10PAC_OECD,2070,46878,0,46878,original engineered-target run
REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-600-COV,C1,R10PAC_OECD,2080,46893,0,46893,original engineered-target run
REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-600-COV,C1,R10PAC_OECD,2090,45291,0,45291,original engineered-target run
REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-600-COV,C1,R10PAC_OECD,2100,44341,0,44341,original engineered-target run
REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-600-COV,C1,R10REF_ECON,2010,161777,0,161777,original engineered-target run
REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-600-COV,C1,R10REF_ECON,2020,130948,0,130948,original engineered-target run
REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-600-COV,C1,R10REF_ECON,2030,110688,0,110688,original engineered-target run
REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-600-COV,C1,R10REF_ECON,2040,113525,0,113525,original engineered-target run
REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-600-COV,C1,R10REF_ECON,2050,132336,0,132336,original engineered-target run
REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-600-COV,C1,R10REF_ECON,2060,155288,0,155288,original engineered-target run
REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-600-COV,C1,R10REF_ECON,2070,181801,0,181801,original engineered-target run
REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-600-COV,C1,R10REF_ECON,2080,202110,0,202110,original engineered-target run
REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-600-COV,C1,R10REF_ECON,2090,220296,0,220296,original engineered-target run
REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-600-COV,C1,R10REF_ECON,2100,241419,0,241419,original engineered-target run
REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-600-COV,C1,R10REST_ASIA,2010,496226,0,496226,original engineered-target run
REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-600-COV,C1,R10REST_ASIA,2020,548113,0,548113,original engineered-target run
REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-600-COV,C1,R10REST_ASIA,2030,553361,0,553361,original engineered-target run
REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-600-COV,C1,R10REST_ASIA,2040,533710,0,533710,original engineered-target run
REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-600-COV,C1,R10REST_ASIA,2050,585618,0,585618,original engineered-target run
REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-600-COV,C1,R10REST_ASIA,2060,678643,0,678643,original engineered-target run
REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-600-COV,C1,R10REST_ASIA,2070,771855,0,771855,original engineered-target run
REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-600-COV,C1,R10REST_ASIA,2080,851938,0,851938,original engineered-target run
REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-600-COV,C1,R10REST_ASIA,2090,900485,0,900485,original engineered-target run
REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-600-COV,C1,R10REST_ASIA,2100,957764,0,957764,original engineered-target run
REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-600f,C2,R10AFRICA,2010,425802,0,425802,original engineered-target run
REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-600f,C2,R10AFRICA,2020,466519,0,466519,original engineered-target run
REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-600f,C2,R10AFRICA,2030,512580,0,512580,original engineered-target run
REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-600f,C2,R10AFRICA,2040,586458,0,586458,original engineered-target run
REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-600f,C2,R10AFRICA,2050,721452,0,721452,original engineered-target run
REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-600f,C2,R10AFRICA,2060,895759,0,895759,original engineered-target run
REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-600f,C2,R10AFRICA,2070,1097329,0,1097329,original engineered-target run
REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-600f,C2,R10AFRICA,2080,1322064,0,1322064,original engineered-target run
REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-600f,C2,R10AFRICA,2090,1568502,0,1568502,original engineered-target run
REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-600f,C2,R10AFRICA,2100,1829175,0,1829175,original engineered-target run
REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-600f,C2,R10CHINA+,2010,1464385,0,1464385,original engineered-target run
REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-600f,C2,R10CHINA+,2020,1486223,0,1486223,original engineered-target run
REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-600f,C2,R10CHINA+,2030,1181463,0,1181463,original engineered-target run
REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-600f,C2,R10CHINA+,2040,898602,0,898602,original engineered-target run
REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-600f,C2,R10CHINA+,2050,866037,0,866037,original engineered-target run
REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-600f,C2,R10CHINA+,2060,912198,0,912198,original engineered-target run
REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-600f,C2,R10CHINA+,2070,919264,0,919264,original engineered-target run
REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-600f,C2,R10CHINA+,2080,915740,0,915740,original engineered-target run
REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-600f,C2,R10CHINA+,2090,874993,0,874993,original engineered-target run
REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-600f,C2,R10CHINA+,2100,822693,0,822693,original engineered-target run
REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-600f,C2,R10EUROPE,2010,166369,0,166369,original engineered-target run
REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-600f,C2,R10EUROPE,2020,139424,0,139424,original engineered-target run
REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-600f,C2,R10EUROPE,2030,114934,0,114934,original engineered-target run
REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-600f,C2,R10EUROPE,2040,106854,0,106854,original engineered-target run
REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-600f,C2,R10EUROPE,2050,117629,0,117629,original engineered-target run
REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-600f,C2,R10EUROPE,2060,133148,0,133148,original engineered-target run
REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-600f,C2,R10EUROPE,2070,150748,0,150748,original engineered-target run
REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-600f,C2,R10EUROPE,2080,162087,0,162087,original engineered-target run
REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-600f,C2,R10EUROPE,2090,169146,0,169146,original engineered-target run
REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-600f,C2,R10EUROPE,2100,177521,0,177521,original engineered-target run
REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-600f,C2,R10INDIA+,2010,1083715,0,1083715,original engineered-target run
REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-600f,C2,R10INDIA+,2020,1217630,0,1217630,original engineered-target run
REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-600f,C2,R10INDIA+,2030,1336158,0,1336158,original engineered-target run
REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-600f,C2,R10INDIA+,2040,1262815,0,1262815,original engineered-target run
REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-600f,C2,R10INDIA+,2050,1144503,0,1144503,original engineered-target run
REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-600f,C2,R10INDIA+,2060,1184995,0,1184995,original engineered-target run
REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-600f,C2,R10INDIA+,2070,1295607,0,1295607,original engineered-target run
REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-600f,C2,R10INDIA+,2080,1389185,0,1389185,original engineered-target run
REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-600f,C2,R10INDIA+,2090,1434288,0,1434288,original engineered-target run
REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-600f,C2,R10INDIA+,2100,1456805,0,1456805,original engineered-target run
REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-600f,C2,R10LATIN_AM,2010,115194,0,115194,original engineered-target run
REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-600f,C2,R10LATIN_AM,2020,116383,0,116383,original engineered-target run
REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-600f,C2,R10LATIN_AM,2030,137197,0,137197,original engineered-target run
REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-600f,C2,R10LATIN_AM,2040,140521,0,140521,original engineered-target run
REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-600f,C2,R10LATIN_AM,2050,160390,0,160390,original engineered-target run
REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-600f,C2,R10LATIN_AM,2060,193272,0,193272,original engineered-target run
REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-600f,C2,R10LATIN_AM,2070,221122,0,221122,original engineered-target run
REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-600f,C2,R10LATIN_AM,2080,247432,0,247432,original engineered-target run
REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-600f,C2,R10LATIN_AM,2090,267635,0,267635,original engineered-target run
REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-600f,C2,R10LATIN_AM,2100,286020,0,286020,original engineered-target run
REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-600f,C2,R10MIDDLE_EAST,2010,241079,0,241079,original engineered-target run
REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-600f,C2,R10MIDDLE_EAST,2020,298818,0,298818,original engineered-target run
REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-600f,C2,R10MIDDLE_EAST,2030,324456,0,324456,original engineered-target run
REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-600f,C2,R10MIDDLE_EAST,2040,351728,0,351728,original engineered-target run
REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-600f,C2,R10MIDDLE_EAST,2050,424114,0,424114,original engineered-target run
REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-600f,C2,R10MIDDLE_EAST,2060,550324,0,550324,original engineered-target run
REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-600f,C2,R10MIDDLE_EAST,2070,678808,0,678808,original engineered-target run
REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-600f,C2,R10MIDDLE_EAST,2080,784565,0,784565,original engineered-target run
REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-600f,C2,R10MIDDLE_EAST,2090,874764,0,874764,original engineered-target run
REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-600f,C2,R10MIDDLE_EAST,2100,983081,0,983081,original engineered-target run
REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-600f,C2,R10NORTH_AM,2010,85791,0,85791,original engineered-target run
REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-600f,C2,R10NORTH_AM,2020,76467,0,76467,original engineered-target run
REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-600f,C2,R10NORTH_AM,2030,73269,0,73269,original engineered-target run
REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-600f,C2,R10NORTH_AM,2040,75502,0,75502,original engineered-target run
REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-600f,C2,R10NORTH_AM,2050,86177,0,86177,original engineered-target run
REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-600f,C2,R10NORTH_AM,2060,104167,0,104167,original engineered-target run
REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-600f,C2,R10NORTH_AM,2070,122368,0,122368,original engineered-target run
REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-600f,C2,R10NORTH_AM,2080,143477,0,143477,original engineered-target run
REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-600f,C2,R10NORTH_AM,2090,161314,0,161314,original engineered-target run
REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-600f,C2,R10NORTH_AM,2100,176263,0,176263,original engineered-target run
REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-600f,C2,R10PAC_OECD,2010,42390,0,42390,original engineered-target run
REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-600f,C2,R10PAC_OECD,2020,43752,0,43752,original engineered-target run
REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-600f,C2,R10PAC_OECD,2030,44042,0,44042,original engineered-target run
REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-600f,C2,R10PAC_OECD,2040,43340,0,43340,original engineered-target run
REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-600f,C2,R10PAC_OECD,2050,43611,0,43611,original engineered-target run
REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-600f,C2,R10PAC_OECD,2060,45154,0,45154,original engineered-target run
REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-600f,C2,R10PAC_OECD,2070,46878,0,46878,original engineered-target run
REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-600f,C2,R10PAC_OECD,2080,46324,0,46324,original engineered-target run
REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-600f,C2,R10PAC_OECD,2090,45291,0,45291,original engineered-target run
REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-600f,C2,R10PAC_OECD,2100,44341,0,44341,original engineered-target run
REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-600f,C2,R10REF_ECON,2010,160115,0,160115,original engineered-target run
REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-600f,C2,R10REF_ECON,2020,134358,0,134358,original engineered-target run
REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-600f,C2,R10REF_ECON,2030,114952,0,114952,original engineered-target run
REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-600f,C2,R10REF_ECON,2040,114107,0,114107,original engineered-target run
REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-600f,C2,R10REF_ECON,2050,132336,0,132336,original engineered-target run
REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-600f,C2,R10REF_ECON,2060,155674,0,155674,original engineered-target run
REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-600f,C2,R10REF_ECON,2070,181801,0,181801,original engineered-target run
REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-600f,C2,R10REF_ECON,2080,202110,0,202110,original engineered-target run
REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-600f,C2,R10REF_ECON,2090,220296,0,220296,original engineered-target run
REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-600f,C2,R10REF_ECON,2100,241223,0,241223,original engineered-target run
REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-600f,C2,R10REST_ASIA,2010,495326,0,495326,original engineered-target run
REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-600f,C2,R10REST_ASIA,2020,555560,0,555560,original engineered-target run
REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-600f,C2,R10REST_ASIA,2030,569615,0,569615,original engineered-target run
REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-600f,C2,R10REST_ASIA,2040,541332,0,541332,original engineered-target run
REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-600f,C2,R10REST_ASIA,2050,590588,0,590588,original engineered-target run
REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-600f,C2,R10REST_ASIA,2060,681260,0,681260,original engineered-target run
REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-600f,C2,R10REST_ASIA,2070,761729,0,761729,original engineered-target run
REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-600f,C2,R10REST_ASIA,2080,837726,0,837726,original engineered-target run
REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-600f,C2,R10REST_ASIA,2090,897731,0,897731,original engineered-target run
REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-600f,C2,R10REST_ASIA,2100,944951,0,944951,original engineered-target run
REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-600f-COV,C1,R10AFRICA,2010,425802,0,425802,original engineered-target run
REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-600f-COV,C1,R10AFRICA,2020,462806,0,462806,original engineered-target run
REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-600f-COV,C1,R10AFRICA,2030,510213,0,510213,original engineered-target run
REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-600f-COV,C1,R10AFRICA,2040,586458,0,586458,original engineered-target run
REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-600f-COV,C1,R10AFRICA,2050,721452,0,721452,original engineered-target run
REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-600f-COV,C1,R10AFRICA,2060,895759,0,895759,original engineered-target run
REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-600f-COV,C1,R10AFRICA,2070,1097329,0,1097329,original engineered-target run
REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-600f-COV,C1,R10AFRICA,2080,1322064,0,1322064,original engineered-target run
REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-600f-COV,C1,R10AFRICA,2090,1568502,0,1568502,original engineered-target run
REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-600f-COV,C1,R10AFRICA,2100,1829175,0,1829175,original engineered-target run
REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-600f-COV,C1,R10CHINA+,2010,1467729,0,1467729,original engineered-target run
REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-600f-COV,C1,R10CHINA+,2020,1445268,0,1445268,original engineered-target run
REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-600f-COV,C1,R10CHINA+,2030,1176284,0,1176284,original engineered-target run
REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-600f-COV,C1,R10CHINA+,2040,893132,0,893132,original engineered-target run
REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-600f-COV,C1,R10CHINA+,2050,866037,0,866037,original engineered-target run
REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-600f-COV,C1,R10CHINA+,2060,912198,0,912198,original engineered-target run
REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-600f-COV,C1,R10CHINA+,2070,919264,0,919264,original engineered-target run
REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-600f-COV,C1,R10CHINA+,2080,915740,0,915740,original engineered-target run
REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-600f-COV,C1,R10CHINA+,2090,875167,0,875167,original engineered-target run
REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-600f-COV,C1,R10CHINA+,2100,828763,0,828763,original engineered-target run
REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-600f-COV,C1,R10EUROPE,2010,166907,0,166907,original engineered-target run
REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-600f-COV,C1,R10EUROPE,2020,137929,0,137929,original engineered-target run
REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-600f-COV,C1,R10EUROPE,2030,114934,0,114934,original engineered-target run
REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-600f-COV,C1,R10EUROPE,2040,106854,0,106854,original engineered-target run
REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-600f-COV,C1,R10EUROPE,2050,117697,0,117697,original engineered-target run
REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-600f-COV,C1,R10EUROPE,2060,133565,0,133565,original engineered-target run
REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-600f-COV,C1,R10EUROPE,2070,151059,0,151059,original engineered-target run
REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-600f-COV,C1,R10EUROPE,2080,162087,0,162087,original engineered-target run
REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-600f-COV,C1,R10EUROPE,2090,169218,0,169218,original engineered-target run
REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-600f-COV,C1,R10EUROPE,2100,177902,0,177902,original engineered-target run
REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-600f-COV,C1,R10INDIA+,2010,1088933,0,1088933,original engineered-target run
REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-600f-COV,C1,R10INDIA+,2020,1206144,0,1206144,original engineered-target run
REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-600f-COV,C1,R10INDIA+,2030,1339082,0,1339082,original engineered-target run
REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-600f-COV,C1,R10INDIA+,2040,1276353,0,1276353,original engineered-target run
REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-600f-COV,C1,R10INDIA+,2050,1175023,0,1175023,original engineered-target run
REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-600f-COV,C1,R10INDIA+,2060,1222090,0,1222090,original engineered-target run
REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-600f-COV,C1,R10INDIA+,2070,1321044,0,1321044,original engineered-target run
REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-600f-COV,C1,R10INDIA+,2080,1426245,0,1426245,original engineered-target run
REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-600f-COV,C1,R10INDIA+,2090,1463799,0,1463799,original engineered-target run
REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-600f-COV,C1,R10INDIA+,2100,1487348,0,1487348,original engineered-target run
REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-600f-COV,C1,R10LATIN_AM,2010,115194,0,115194,original engineered-target run
REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-600f-COV,C1,R10LATIN_AM,2020,114787,0,114787,original engineered-target run
REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-600f-COV,C1,R10LATIN_AM,2030,135482,0,135482,original engineered-target run
REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-600f-COV,C1,R10LATIN_AM,2040,139286,0,139286,original engineered-target run
REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-600f-COV,C1,R10LATIN_AM,2050,160390,0,160390,original engineered-target run
REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-600f-COV,C1,R10LATIN_AM,2060,192699,0,192699,original engineered-target run
REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-600f-COV,C1,R10LATIN_AM,2070,219946,0,219946,original engineered-target run
REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-600f-COV,C1,R10LATIN_AM,2080,247730,0,247730,original engineered-target run
REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-600f-COV,C1,R10LATIN_AM,2090,269954,0,269954,original engineered-target run
REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-600f-COV,C1,R10LATIN_AM,2100,286968,0,286968,original engineered-target run
REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-600f-COV,C1,R10MIDDLE_EAST,2010,241687,0,241687,original engineered-target run
REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-600f-COV,C1,R10MIDDLE_EAST,2020,295253,0,295253,original engineered-target run
REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-600f-COV,C1,R10MIDDLE_EAST,2030,316685,0,316685,original engineered-target run
