database,Region,amb,family,Model,project,n_cdr,n_re,median_cdr_million_deaths,median_re_million_deaths,comparable,robust,direction_coded_difference_million_deaths,relative_effect_pct,favours,matched_unit
Full,R10REST_ASIA,2C,MESSAGEix,MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,NGFS Phase 5,0,2,NA,56.81325,FALSE,FALSE,NA,NA,NA,MESSAGEix-GLOBIOM 2.0-M-R12-NGFS | NGFS Phase 5 | 2C
Full,R10REST_ASIA,2C,MESSAGEix,MESSAGEix-GLOBIOM GEI 1.0,GEI,6,1,57.818039999999996,54.44296,TRUE,FALSE,3.375079999999997,5.8374168339154995,High-RE,MESSAGEix-GLOBIOM GEI 1.0 | GEI | 2C
Full,R10REST_ASIA,2C,POLES,POLES-JRC ENGAGE,ENGAGE,56,0,53.9595025,NA,FALSE,FALSE,NA,NA,NA,POLES-JRC ENGAGE | ENGAGE | 2C
Full,R10REST_ASIA,2C,REMIND,REMIND 2.1,CEMICS,0,1,NA,72.85036,FALSE,FALSE,NA,NA,NA,REMIND 2.1 | CEMICS | 2C
Full,R10REST_ASIA,2C,REMIND,REMIND 2.1,LeastTotalCost,0,11,NA,57.722505,FALSE,FALSE,NA,NA,NA,REMIND 2.1 | LeastTotalCost | 2C
Full,R10REST_ASIA,2C,REMIND,REMIND 2.1,R2p1,0,8,NA,59.5068225,FALSE,FALSE,NA,NA,NA,REMIND 2.1 | R2p1 | 2C
Full,R10REST_ASIA,2C,REMIND,REMIND 2.1,TechCost,0,9,NA,57.431415,FALSE,FALSE,NA,NA,NA,REMIND 2.1 | TechCost | 2C
Full,R10REST_ASIA,2C,REMIND,REMIND 3.0,NAVIGATE,0,3,NA,55.343875,FALSE,FALSE,NA,NA,NA,REMIND 3.0 | NAVIGATE | 2C
Full,R10REST_ASIA,2C,REMIND,REMIND-MAgPIE 1.7-3.0,CD,0,5,NA,61.849645,FALSE,FALSE,NA,NA,NA,REMIND-MAgPIE 1.7-3.0 | CD | 2C
Full,R10REST_ASIA,2C,REMIND,REMIND-MAgPIE 1.7-3.0,COMMIT,0,4,NA,62.771395,FALSE,FALSE,NA,NA,NA,REMIND-MAgPIE 1.7-3.0 | COMMIT | 2C
Full,R10REST_ASIA,2C,REMIND,REMIND-MAgPIE 1.7-3.0,PEP,0,5,NA,61.84749,FALSE,FALSE,NA,NA,NA,REMIND-MAgPIE 1.7-3.0 | PEP | 2C
Full,R10REST_ASIA,2C,REMIND,REMIND-MAgPIE 2.1-4.2,CEMICS,0,1,NA,72.88625,FALSE,FALSE,NA,NA,NA,REMIND-MAgPIE 2.1-4.2 | CEMICS | 2C
Full,R10REST_ASIA,2C,REMIND,REMIND-MAgPIE 2.1-4.2,ENGAGE,0,59,NA,58.879985,FALSE,FALSE,NA,NA,NA,REMIND-MAgPIE 2.1-4.2 | ENGAGE | 2C
Full,R10REST_ASIA,2C,REMIND,REMIND-MAgPIE 2.1-4.2,NGFS Phase 2,0,2,NA,58.986675000000005,FALSE,FALSE,NA,NA,NA,REMIND-MAgPIE 2.1-4.2 | NGFS Phase 2 | 2C
Full,R10REST_ASIA,2C,REMIND,REMIND-MAgPIE 2.1-4.2,SusDev,0,3,NA,60.837465,FALSE,FALSE,NA,NA,NA,REMIND-MAgPIE 2.1-4.2 | SusDev | 2C
Full,R10REST_ASIA,2C,REMIND,REMIND-MAgPIE 2.1-4.3,DeepElectrification,0,3,NA,56.22884,FALSE,FALSE,NA,NA,NA,REMIND-MAgPIE 2.1-4.3 | DeepElectrification | 2C
Full,R10REST_ASIA,2C,REMIND,REMIND-MAgPIE 3.2-4.6,SHAPE,0,2,NA,56.569069999999996,FALSE,FALSE,NA,NA,NA,REMIND-MAgPIE 3.2-4.6 | SHAPE | 2C
Full,R10REST_ASIA,2C,REMIND,REMIND-MAgPIE 3.2.0-4.8.0,RESCUE,0,5,NA,55.010015,FALSE,FALSE,NA,NA,NA,REMIND-MAgPIE 3.2.0-4.8.0 | RESCUE | 2C
Full,R10REST_ASIA,2C,REMIND,REMIND-MAgPIE 3.3-4.8,NGFS Phase 5,0,5,NA,55.430945,FALSE,FALSE,NA,NA,NA,REMIND-MAgPIE 3.3-4.8 | NGFS Phase 5 | 2C
Full,R10REST_ASIA,2C,REMIND,REMIND-Transport 2.1,Transport,0,8,NA,56.489270000000005,FALSE,FALSE,NA,NA,NA,REMIND-Transport 2.1 | Transport | 2C
Full,R10REST_ASIA,2C,WITCH,WITCH 5.0,COMMIT,2,1,50.448215000000005,50.88954,TRUE,FALSE,-0.441324999999992,-0.8748079590130036,High-CDR,WITCH 5.0 | COMMIT | 2C
Full,R10REST_ASIA,2C,WITCH,WITCH 5.0,ENGAGE,0,2,NA,52.17959,FALSE,FALSE,NA,NA,NA,WITCH 5.0 | ENGAGE | 2C
Full,R10REST_ASIA,2C,WITCH,WITCH 5.0,NAVIGATE,0,4,NA,49.9207375,FALSE,FALSE,NA,NA,NA,WITCH 5.0 | NAVIGATE | 2C
SCI-vetted,Aggregated R10 regions,1.5C,GCAM,GCAM 6.0 NGFS,NGFS Phase 5,0,2,NA,447.772625,FALSE,FALSE,NA,NA,NA,GCAM 6.0 NGFS | NGFS Phase 5 | 1.5C
SCI-vetted,Aggregated R10 regions,1.5C,IMAGE,IMAGE 3.2,SSP2021,4,1,520.4065949999999,465.59645,TRUE,FALSE,54.81014499999992,10.532177248829816,High-RE,IMAGE 3.2 | SSP2021 | 1.5C
SCI-vetted,Aggregated R10 regions,1.5C,POLES,POLES-JRC ENGAGE,ENGAGE,2,0,393.3719225,NA,FALSE,FALSE,NA,NA,NA,POLES-JRC ENGAGE | ENGAGE | 1.5C
SCI-vetted,Aggregated R10 regions,1.5C,REMIND,REMIND-MAgPIE 3.2.0-4.8.0,RESCUE,0,2,NA,410.849655,FALSE,FALSE,NA,NA,NA,REMIND-MAgPIE 3.2.0-4.8.0 | RESCUE | 1.5C
SCI-vetted,Aggregated R10 regions,1.5C,REMIND,REMIND-MAgPIE 3.3-4.8,NGFS Phase 5,0,1,NA,412.991225,FALSE,FALSE,NA,NA,NA,REMIND-MAgPIE 3.3-4.8 | NGFS Phase 5 | 1.5C
SCI-vetted,Aggregated R10 regions,2C,GCAM,GCAM 5.3,NGFS Phase 2,0,1,NA,458.142275,FALSE,FALSE,NA,NA,NA,GCAM 5.3 | NGFS Phase 2 | 2C
SCI-vetted,Aggregated R10 regions,2C,GCAM,GCAM 6.0 NGFS,NGFS Phase 5,0,4,NA,483.73089000000004,FALSE,FALSE,NA,NA,NA,GCAM 6.0 NGFS | NGFS Phase 5 | 2C
SCI-vetted,Aggregated R10 regions,2C,IMAGE,IMAGE 3.0,ENGAGE,15,0,520.91717,NA,FALSE,FALSE,NA,NA,NA,IMAGE 3.0 | ENGAGE | 2C
SCI-vetted,Aggregated R10 regions,2C,IMAGE,IMAGE 3.2,SSP2021,6,3,547.4050950000001,498.9329,TRUE,TRUE,48.472195000000056,8.854903880644379,High-RE,IMAGE 3.2 | SSP2021 | 2C
SCI-vetted,Aggregated R10 regions,2C,IMAGE,IMAGE 3.3,NAVIGATE,1,0,487.80983,NA,FALSE,FALSE,NA,NA,NA,IMAGE 3.3 | NAVIGATE | 2C
SCI-vetted,Aggregated R10 regions,2C,MESSAGEix,MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,NGFS Phase 5,0,3,NA,448.27388,FALSE,FALSE,NA,NA,NA,MESSAGEix-GLOBIOM 2.0-M-R12-NGFS | NGFS Phase 5 | 2C
SCI-vetted,Aggregated R10 regions,2C,POLES,POLES-JRC ENGAGE,ENGAGE,41,0,410.06586,NA,FALSE,FALSE,NA,NA,NA,POLES-JRC ENGAGE | ENGAGE | 2C
SCI-vetted,Aggregated R10 regions,2C,REMIND,REMIND 2.1,LeastTotalCost,0,1,NA,503.38078,FALSE,FALSE,NA,NA,NA,REMIND 2.1 | LeastTotalCost | 2C
SCI-vetted,Aggregated R10 regions,2C,REMIND,REMIND 2.1,R2p1,0,1,NA,482.88204,FALSE,FALSE,NA,NA,NA,REMIND 2.1 | R2p1 | 2C
SCI-vetted,Aggregated R10 regions,2C,REMIND,REMIND-Buildings 2.0,BEG,0,1,NA,531.202955,FALSE,FALSE,NA,NA,NA,REMIND-Buildings 2.0 | BEG | 2C
SCI-vetted,Aggregated R10 regions,2C,REMIND,REMIND-MAgPIE 1.7-3.0,CD,0,1,NA,492.362645,FALSE,FALSE,NA,NA,NA,REMIND-MAgPIE 1.7-3.0 | CD | 2C
SCI-vetted,Aggregated R10 regions,2C,REMIND,REMIND-MAgPIE 1.7-3.0,COMMIT,0,2,NA,485.1808025,FALSE,FALSE,NA,NA,NA,REMIND-MAgPIE 1.7-3.0 | COMMIT | 2C
SCI-vetted,Aggregated R10 regions,2C,REMIND,REMIND-MAgPIE 1.7-3.0,PEP,0,2,NA,485.1808025,FALSE,FALSE,NA,NA,NA,REMIND-MAgPIE 1.7-3.0 | PEP | 2C
SCI-vetted,Aggregated R10 regions,2C,REMIND,REMIND-MAgPIE 2.1-4.2,ENGAGE,0,1,NA,479.72188,FALSE,FALSE,NA,NA,NA,REMIND-MAgPIE 2.1-4.2 | ENGAGE | 2C
SCI-vetted,Aggregated R10 regions,2C,REMIND,REMIND-MAgPIE 2.1-4.2,NGFS Phase 2,0,2,NA,428.7699675,FALSE,FALSE,NA,NA,NA,REMIND-MAgPIE 2.1-4.2 | NGFS Phase 2 | 2C
SCI-vetted,Aggregated R10 regions,2C,REMIND,REMIND-MAgPIE 2.1-4.3,DeepElectrification,0,2,NA,452.28385749999995,FALSE,FALSE,NA,NA,NA,REMIND-MAgPIE 2.1-4.3 | DeepElectrification | 2C
SCI-vetted,Aggregated R10 regions,2C,REMIND,REMIND-MAgPIE 3.2-4.6,SHAPE,0,2,NA,417.9216925,FALSE,FALSE,NA,NA,NA,REMIND-MAgPIE 3.2-4.6 | SHAPE | 2C
SCI-vetted,Aggregated R10 regions,2C,REMIND,REMIND-MAgPIE 3.2.0-4.8.0,RESCUE,0,4,NA,411.5572725,FALSE,FALSE,NA,NA,NA,REMIND-MAgPIE 3.2.0-4.8.0 | RESCUE | 2C
SCI-vetted,Aggregated R10 regions,2C,REMIND,REMIND-MAgPIE 3.3-4.8,NGFS Phase 5,0,5,NA,439.21914,FALSE,FALSE,NA,NA,NA,REMIND-MAgPIE 3.3-4.8 | NGFS Phase 5 | 2C
SCI-vetted,Aggregated R10 regions,2C,WITCH,WITCH 5.0,ENGAGE,0,26,NA,439.28450499999997,FALSE,FALSE,NA,NA,NA,WITCH 5.0 | ENGAGE | 2C
SCI-vetted,Aggregated R10 regions,2C,WITCH,WITCH 5.0,NAVIGATE,0,2,NA,443.397235,FALSE,FALSE,NA,NA,NA,WITCH 5.0 | NAVIGATE | 2C
SCI-vetted,R10AFRICA,1.5C,GCAM,GCAM 6.0 NGFS,NGFS Phase 5,0,2,NA,81.59686500000001,FALSE,FALSE,NA,NA,NA,GCAM 6.0 NGFS | NGFS Phase 5 | 1.5C
SCI-vetted,R10AFRICA,1.5C,IMAGE,IMAGE 3.2,SSP2021,4,1,84.3068025,76.85588,TRUE,FALSE,7.450922500000004,8.837866315710412,High-RE,IMAGE 3.2 | SSP2021 | 1.5C
SCI-vetted,R10AFRICA,1.5C,POLES,POLES-JRC ENGAGE,ENGAGE,2,0,70.95993999999999,NA,FALSE,FALSE,NA,NA,NA,POLES-JRC ENGAGE | ENGAGE | 1.5C
SCI-vetted,R10AFRICA,1.5C,REMIND,REMIND-MAgPIE 3.2.0-4.8.0,RESCUE,0,2,NA,78.659675,FALSE,FALSE,NA,NA,NA,REMIND-MAgPIE 3.2.0-4.8.0 | RESCUE | 1.5C
SCI-vetted,R10AFRICA,1.5C,REMIND,REMIND-MAgPIE 3.3-4.8,NGFS Phase 5,0,1,NA,78.522135,FALSE,FALSE,NA,NA,NA,REMIND-MAgPIE 3.3-4.8 | NGFS Phase 5 | 1.5C
SCI-vetted,R10AFRICA,2C,GCAM,GCAM 5.3,NGFS Phase 2,0,1,NA,81.22196,FALSE,FALSE,NA,NA,NA,GCAM 5.3 | NGFS Phase 2 | 2C
SCI-vetted,R10AFRICA,2C,GCAM,GCAM 6.0 NGFS,NGFS Phase 5,0,4,NA,84.17089,FALSE,FALSE,NA,NA,NA,GCAM 6.0 NGFS | NGFS Phase 5 | 2C
SCI-vetted,R10AFRICA,2C,IMAGE,IMAGE 3.0,ENGAGE,15,0,76.289795,NA,FALSE,FALSE,NA,NA,NA,IMAGE 3.0 | ENGAGE | 2C
SCI-vetted,R10AFRICA,2C,IMAGE,IMAGE 3.2,SSP2021,6,3,85.72425000000001,78.281565,TRUE,TRUE,7.4426850000000115,8.682123203177643,High-RE,IMAGE 3.2 | SSP2021 | 2C
SCI-vetted,R10AFRICA,2C,IMAGE,IMAGE 3.3,NAVIGATE,1,0,77.150045,NA,FALSE,FALSE,NA,NA,NA,IMAGE 3.3 | NAVIGATE | 2C
SCI-vetted,R10AFRICA,2C,MESSAGEix,MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,NGFS Phase 5,0,3,NA,74.78913,FALSE,FALSE,NA,NA,NA,MESSAGEix-GLOBIOM 2.0-M-R12-NGFS | NGFS Phase 5 | 2C
SCI-vetted,R10AFRICA,2C,POLES,POLES-JRC ENGAGE,ENGAGE,41,0,72.94773,NA,FALSE,FALSE,NA,NA,NA,POLES-JRC ENGAGE | ENGAGE | 2C
SCI-vetted,R10AFRICA,2C,REMIND,REMIND 2.1,LeastTotalCost,0,1,NA,79.43079,FALSE,FALSE,NA,NA,NA,REMIND 2.1 | LeastTotalCost | 2C
SCI-vetted,R10AFRICA,2C,REMIND,REMIND 2.1,R2p1,0,1,NA,79.25232,FALSE,FALSE,NA,NA,NA,REMIND 2.1 | R2p1 | 2C
SCI-vetted,R10AFRICA,2C,REMIND,REMIND-Buildings 2.0,BEG,0,1,NA,79.849665,FALSE,FALSE,NA,NA,NA,REMIND-Buildings 2.0 | BEG | 2C
SCI-vetted,R10AFRICA,2C,REMIND,REMIND-MAgPIE 1.7-3.0,CD,0,1,NA,79.56119,FALSE,FALSE,NA,NA,NA,REMIND-MAgPIE 1.7-3.0 | CD | 2C
SCI-vetted,R10AFRICA,2C,REMIND,REMIND-MAgPIE 1.7-3.0,COMMIT,0,2,NA,79.418295,FALSE,FALSE,NA,NA,NA,REMIND-MAgPIE 1.7-3.0 | COMMIT | 2C
SCI-vetted,R10AFRICA,2C,REMIND,REMIND-MAgPIE 1.7-3.0,PEP,0,2,NA,79.418295,FALSE,FALSE,NA,NA,NA,REMIND-MAgPIE 1.7-3.0 | PEP | 2C
SCI-vetted,R10AFRICA,2C,REMIND,REMIND-MAgPIE 2.1-4.2,ENGAGE,0,1,NA,79.229,FALSE,FALSE,NA,NA,NA,REMIND-MAgPIE 2.1-4.2 | ENGAGE | 2C
SCI-vetted,R10AFRICA,2C,REMIND,REMIND-MAgPIE 2.1-4.2,NGFS Phase 2,0,2,NA,78.7457775,FALSE,FALSE,NA,NA,NA,REMIND-MAgPIE 2.1-4.2 | NGFS Phase 2 | 2C
SCI-vetted,R10AFRICA,2C,REMIND,REMIND-MAgPIE 2.1-4.3,DeepElectrification,0,2,NA,78.73678000000001,FALSE,FALSE,NA,NA,NA,REMIND-MAgPIE 2.1-4.3 | DeepElectrification | 2C
SCI-vetted,R10AFRICA,2C,REMIND,REMIND-MAgPIE 3.2-4.6,SHAPE,0,2,NA,78.7214,FALSE,FALSE,NA,NA,NA,REMIND-MAgPIE 3.2-4.6 | SHAPE | 2C
SCI-vetted,R10AFRICA,2C,REMIND,REMIND-MAgPIE 3.2.0-4.8.0,RESCUE,0,4,NA,78.8246975,FALSE,FALSE,NA,NA,NA,REMIND-MAgPIE 3.2.0-4.8.0 | RESCUE | 2C
SCI-vetted,R10AFRICA,2C,REMIND,REMIND-MAgPIE 3.3-4.8,NGFS Phase 5,0,5,NA,78.917735,FALSE,FALSE,NA,NA,NA,REMIND-MAgPIE 3.3-4.8 | NGFS Phase 5 | 2C
SCI-vetted,R10AFRICA,2C,WITCH,WITCH 5.0,ENGAGE,0,26,NA,67.2470325,FALSE,FALSE,NA,NA,NA,WITCH 5.0 | ENGAGE | 2C
SCI-vetted,R10AFRICA,2C,WITCH,WITCH 5.0,NAVIGATE,0,2,NA,68.1212875,FALSE,FALSE,NA,NA,NA,WITCH 5.0 | NAVIGATE | 2C
SCI-vetted,R10CHINA+,1.5C,GCAM,GCAM 6.0 NGFS,NGFS Phase 5,0,2,NA,89.274005,FALSE,FALSE,NA,NA,NA,GCAM 6.0 NGFS | NGFS Phase 5 | 1.5C
SCI-vetted,R10CHINA+,1.5C,IMAGE,IMAGE 3.2,SSP2021,4,1,94.0979925,88.954105,TRUE,FALSE,5.143887500000005,5.466522040839505,High-RE,IMAGE 3.2 | SSP2021 | 1.5C
SCI-vetted,R10CHINA+,1.5C,POLES,POLES-JRC ENGAGE,ENGAGE,2,0,74.97582,NA,FALSE,FALSE,NA,NA,NA,POLES-JRC ENGAGE | ENGAGE | 1.5C
SCI-vetted,R10CHINA+,1.5C,REMIND,REMIND-MAgPIE 3.2.0-4.8.0,RESCUE,0,2,NA,80.847835,FALSE,FALSE,NA,NA,NA,REMIND-MAgPIE 3.2.0-4.8.0 | RESCUE | 1.5C
SCI-vetted,R10CHINA+,1.5C,REMIND,REMIND-MAgPIE 3.3-4.8,NGFS Phase 5,0,1,NA,83.97431,FALSE,FALSE,NA,NA,NA,REMIND-MAgPIE 3.3-4.8 | NGFS Phase 5 | 1.5C
SCI-vetted,R10CHINA+,2C,GCAM,GCAM 5.3,NGFS Phase 2,0,1,NA,93.22458,FALSE,FALSE,NA,NA,NA,GCAM 5.3 | NGFS Phase 2 | 2C
SCI-vetted,R10CHINA+,2C,GCAM,GCAM 6.0 NGFS,NGFS Phase 5,0,4,NA,96.2566475,FALSE,FALSE,NA,NA,NA,GCAM 6.0 NGFS | NGFS Phase 5 | 2C
SCI-vetted,R10CHINA+,2C,IMAGE,IMAGE 3.0,ENGAGE,15,0,99.98506,NA,FALSE,FALSE,NA,NA,NA,IMAGE 3.0 | ENGAGE | 2C
SCI-vetted,R10CHINA+,2C,IMAGE,IMAGE 3.2,SSP2021,6,3,100.392215,92.18815,TRUE,TRUE,8.204065,8.172013138668174,High-RE,IMAGE 3.2 | SSP2021 | 2C
SCI-vetted,R10CHINA+,2C,IMAGE,IMAGE 3.3,NAVIGATE,1,0,92.097075,NA,FALSE,FALSE,NA,NA,NA,IMAGE 3.3 | NAVIGATE | 2C
SCI-vetted,R10CHINA+,2C,MESSAGEix,MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,NGFS Phase 5,0,3,NA,97.574975,FALSE,FALSE,NA,NA,NA,MESSAGEix-GLOBIOM 2.0-M-R12-NGFS | NGFS Phase 5 | 2C
SCI-vetted,R10CHINA+,2C,POLES,POLES-JRC ENGAGE,ENGAGE,41,0,78.76173,NA,FALSE,FALSE,NA,NA,NA,POLES-JRC ENGAGE | ENGAGE | 2C
SCI-vetted,R10CHINA+,2C,REMIND,REMIND 2.1,LeastTotalCost,0,1,NA,85.046305,FALSE,FALSE,NA,NA,NA,REMIND 2.1 | LeastTotalCost | 2C
SCI-vetted,R10CHINA+,2C,REMIND,REMIND 2.1,R2p1,0,1,NA,84.548325,FALSE,FALSE,NA,NA,NA,REMIND 2.1 | R2p1 | 2C
SCI-vetted,R10CHINA+,2C,REMIND,REMIND-Buildings 2.0,BEG,0,1,NA,87.096135,FALSE,FALSE,NA,NA,NA,REMIND-Buildings 2.0 | BEG | 2C
SCI-vetted,R10CHINA+,2C,REMIND,REMIND-MAgPIE 1.7-3.0,CD,0,1,NA,92.555285,FALSE,FALSE,NA,NA,NA,REMIND-MAgPIE 1.7-3.0 | CD | 2C
SCI-vetted,R10CHINA+,2C,REMIND,REMIND-MAgPIE 1.7-3.0,COMMIT,0,2,NA,89.753195,FALSE,FALSE,NA,NA,NA,REMIND-MAgPIE 1.7-3.0 | COMMIT | 2C
SCI-vetted,R10CHINA+,2C,REMIND,REMIND-MAgPIE 1.7-3.0,PEP,0,2,NA,89.753195,FALSE,FALSE,NA,NA,NA,REMIND-MAgPIE 1.7-3.0 | PEP | 2C
SCI-vetted,R10CHINA+,2C,REMIND,REMIND-MAgPIE 2.1-4.2,ENGAGE,0,1,NA,84.18047,FALSE,FALSE,NA,NA,NA,REMIND-MAgPIE 2.1-4.2 | ENGAGE | 2C
SCI-vetted,R10CHINA+,2C,REMIND,REMIND-MAgPIE 2.1-4.2,NGFS Phase 2,0,2,NA,77.0413375,FALSE,FALSE,NA,NA,NA,REMIND-MAgPIE 2.1-4.2 | NGFS Phase 2 | 2C
SCI-vetted,R10CHINA+,2C,REMIND,REMIND-MAgPIE 2.1-4.3,DeepElectrification,0,2,NA,80.91575,FALSE,FALSE,NA,NA,NA,REMIND-MAgPIE 2.1-4.3 | DeepElectrification | 2C
SCI-vetted,R10CHINA+,2C,REMIND,REMIND-MAgPIE 3.2-4.6,SHAPE,0,2,NA,82.47591,FALSE,FALSE,NA,NA,NA,REMIND-MAgPIE 3.2-4.6 | SHAPE | 2C
SCI-vetted,R10CHINA+,2C,REMIND,REMIND-MAgPIE 3.2.0-4.8.0,RESCUE,0,4,NA,80.4796925,FALSE,FALSE,NA,NA,NA,REMIND-MAgPIE 3.2.0-4.8.0 | RESCUE | 2C
SCI-vetted,R10CHINA+,2C,REMIND,REMIND-MAgPIE 3.3-4.8,NGFS Phase 5,0,5,NA,91.72005,FALSE,FALSE,NA,NA,NA,REMIND-MAgPIE 3.3-4.8 | NGFS Phase 5 | 2C
SCI-vetted,R10CHINA+,2C,WITCH,WITCH 5.0,ENGAGE,0,26,NA,94.58778000000001,FALSE,FALSE,NA,NA,NA,WITCH 5.0 | ENGAGE | 2C
SCI-vetted,R10CHINA+,2C,WITCH,WITCH 5.0,NAVIGATE,0,2,NA,95.83463,FALSE,FALSE,NA,NA,NA,WITCH 5.0 | NAVIGATE | 2C
SCI-vetted,R10EUROPE,1.5C,GCAM,GCAM 6.0 NGFS,NGFS Phase 5,0,2,NA,18.5102275,FALSE,FALSE,NA,NA,NA,GCAM 6.0 NGFS | NGFS Phase 5 | 1.5C
SCI-vetted,R10EUROPE,1.5C,IMAGE,IMAGE 3.2,SSP2021,4,1,20.630945,20.015275,TRUE,FALSE,0.6156700000000015,2.984206491753051,High-RE,IMAGE 3.2 | SSP2021 | 1.5C
SCI-vetted,R10EUROPE,1.5C,POLES,POLES-JRC ENGAGE,ENGAGE,2,0,11.84294,NA,FALSE,FALSE,NA,NA,NA,POLES-JRC ENGAGE | ENGAGE | 1.5C
SCI-vetted,R10EUROPE,1.5C,REMIND,REMIND-MAgPIE 3.2.0-4.8.0,RESCUE,0,2,NA,11.933185,FALSE,FALSE,NA,NA,NA,REMIND-MAgPIE 3.2.0-4.8.0 | RESCUE | 1.5C
SCI-vetted,R10EUROPE,1.5C,REMIND,REMIND-MAgPIE 3.3-4.8,NGFS Phase 5,0,1,NA,15.693855,FALSE,FALSE,NA,NA,NA,REMIND-MAgPIE 3.3-4.8 | NGFS Phase 5 | 1.5C
SCI-vetted,R10EUROPE,2C,GCAM,GCAM 5.3,NGFS Phase 2,0,1,NA,22.27415,FALSE,FALSE,NA,NA,NA,GCAM 5.3 | NGFS Phase 2 | 2C
SCI-vetted,R10EUROPE,2C,GCAM,GCAM 6.0 NGFS,NGFS Phase 5,0,4,NA,20.59216,FALSE,FALSE,NA,NA,NA,GCAM 6.0 NGFS | NGFS Phase 5 | 2C
SCI-vetted,R10EUROPE,2C,IMAGE,IMAGE 3.0,ENGAGE,15,0,21.984375,NA,FALSE,FALSE,NA,NA,NA,IMAGE 3.0 | ENGAGE | 2C
SCI-vetted,R10EUROPE,2C,IMAGE,IMAGE 3.2,SSP2021,6,3,22.43652,19.65049,TRUE,TRUE,2.7860300000000002,12.417389149475943,High-RE,IMAGE 3.2 | SSP2021 | 2C
SCI-vetted,R10EUROPE,2C,IMAGE,IMAGE 3.3,NAVIGATE,1,0,23.814865,NA,FALSE,FALSE,NA,NA,NA,IMAGE 3.3 | NAVIGATE | 2C
SCI-vetted,R10EUROPE,2C,MESSAGEix,MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,NGFS Phase 5,0,3,NA,15.768265,FALSE,FALSE,NA,NA,NA,MESSAGEix-GLOBIOM 2.0-M-R12-NGFS | NGFS Phase 5 | 2C
SCI-vetted,R10EUROPE,2C,POLES,POLES-JRC ENGAGE,ENGAGE,41,0,12.066905,NA,FALSE,FALSE,NA,NA,NA,POLES-JRC ENGAGE | ENGAGE | 2C
SCI-vetted,R10EUROPE,2C,REMIND,REMIND 2.1,LeastTotalCost,0,1,NA,11.232865,FALSE,FALSE,NA,NA,NA,REMIND 2.1 | LeastTotalCost | 2C
SCI-vetted,R10EUROPE,2C,REMIND,REMIND 2.1,R2p1,0,1,NA,11.160365,FALSE,FALSE,NA,NA,NA,REMIND 2.1 | R2p1 | 2C
SCI-vetted,R10EUROPE,2C,REMIND,REMIND-Buildings 2.0,BEG,0,1,NA,11.392925,FALSE,FALSE,NA,NA,NA,REMIND-Buildings 2.0 | BEG | 2C
SCI-vetted,R10EUROPE,2C,REMIND,REMIND-MAgPIE 1.7-3.0,CD,0,1,NA,12.65058,FALSE,FALSE,NA,NA,NA,REMIND-MAgPIE 1.7-3.0 | CD | 2C
SCI-vetted,R10EUROPE,2C,REMIND,REMIND-MAgPIE 1.7-3.0,COMMIT,0,2,NA,12.3745575,FALSE,FALSE,NA,NA,NA,REMIND-MAgPIE 1.7-3.0 | COMMIT | 2C
SCI-vetted,R10EUROPE,2C,REMIND,REMIND-MAgPIE 1.7-3.0,PEP,0,2,NA,12.3745575,FALSE,FALSE,NA,NA,NA,REMIND-MAgPIE 1.7-3.0 | PEP | 2C
SCI-vetted,R10EUROPE,2C,REMIND,REMIND-MAgPIE 2.1-4.2,ENGAGE,0,1,NA,11.14057,FALSE,FALSE,NA,NA,NA,REMIND-MAgPIE 2.1-4.2 | ENGAGE | 2C
SCI-vetted,R10EUROPE,2C,REMIND,REMIND-MAgPIE 2.1-4.2,NGFS Phase 2,0,2,NA,10.931185,FALSE,FALSE,NA,NA,NA,REMIND-MAgPIE 2.1-4.2 | NGFS Phase 2 | 2C
SCI-vetted,R10EUROPE,2C,REMIND,REMIND-MAgPIE 2.1-4.3,DeepElectrification,0,2,NA,11.12537,FALSE,FALSE,NA,NA,NA,REMIND-MAgPIE 2.1-4.3 | DeepElectrification | 2C
SCI-vetted,R10EUROPE,2C,REMIND,REMIND-MAgPIE 3.2-4.6,SHAPE,0,2,NA,10.910045,FALSE,FALSE,NA,NA,NA,REMIND-MAgPIE 3.2-4.6 | SHAPE | 2C
SCI-vetted,R10EUROPE,2C,REMIND,REMIND-MAgPIE 3.2.0-4.8.0,RESCUE,0,4,NA,11.9497275,FALSE,FALSE,NA,NA,NA,REMIND-MAgPIE 3.2.0-4.8.0 | RESCUE | 2C
SCI-vetted,R10EUROPE,2C,REMIND,REMIND-MAgPIE 3.3-4.8,NGFS Phase 5,0,5,NA,17.89474,FALSE,FALSE,NA,NA,NA,REMIND-MAgPIE 3.3-4.8 | NGFS Phase 5 | 2C
SCI-vetted,R10EUROPE,2C,WITCH,WITCH 5.0,ENGAGE,0,26,NA,17.9705,FALSE,FALSE,NA,NA,NA,WITCH 5.0 | ENGAGE | 2C
SCI-vetted,R10EUROPE,2C,WITCH,WITCH 5.0,NAVIGATE,0,2,NA,17.6098675,FALSE,FALSE,NA,NA,NA,WITCH 5.0 | NAVIGATE | 2C
