"Model_Group","Model","Scenario","ModelGroup_Scenario","Region","Category","Variable","Total_Value","proxy"
"COMPASS","GCAM 6.0 NGFS","NGFS Phase 5-Below 2°C","COMPASS_NGFS Phase 5-Below 2°C","R10REST_ASIA","C3","Renewable Capacity",362280.348800651,FALSE
"COMPASS","GCAM 6.0 NGFS","NGFS Phase 5-Below 2°C","COMPASS_NGFS Phase 5-Below 2°C","R10REST_ASIA","C3","Total CDR",18423.0055364124,FALSE
"COMPASS","GCAM 6.0 NGFS","NGFS Phase 5-Current Policies","COMPASS_NGFS Phase 5-Current Policies","R10AFRICA","C4","Fossil CCS",3121.07295377776,FALSE
"COMPASS","GCAM 6.0 NGFS","NGFS Phase 5-Current Policies","COMPASS_NGFS Phase 5-Current Policies","R10AFRICA","C4","Renewable Capacity",304166.658775049,FALSE
"COMPASS","GCAM 6.0 NGFS","NGFS Phase 5-Current Policies","COMPASS_NGFS Phase 5-Current Policies","R10AFRICA","C4","Total CDR",3121.07295377776,FALSE
"COMPASS","GCAM 6.0 NGFS","NGFS Phase 5-Current Policies","COMPASS_NGFS Phase 5-Current Policies","R10CHINA+","C4","Fossil CCS",19588.377703182,FALSE
"COMPASS","GCAM 6.0 NGFS","NGFS Phase 5-Current Policies","COMPASS_NGFS Phase 5-Current Policies","R10CHINA+","C4","Renewable Capacity",216298.7413441,FALSE
"COMPASS","GCAM 6.0 NGFS","NGFS Phase 5-Current Policies","COMPASS_NGFS Phase 5-Current Policies","R10CHINA+","C4","Total CDR",19588.377703182,FALSE
"COMPASS","GCAM 6.0 NGFS","NGFS Phase 5-Current Policies","COMPASS_NGFS Phase 5-Current Policies","R10EUROPE","C4","Fossil CCS",8605.52970217584,FALSE
"COMPASS","GCAM 6.0 NGFS","NGFS Phase 5-Current Policies","COMPASS_NGFS Phase 5-Current Policies","R10EUROPE","C4","Renewable Capacity",165564.632504481,FALSE
"COMPASS","GCAM 6.0 NGFS","NGFS Phase 5-Current Policies","COMPASS_NGFS Phase 5-Current Policies","R10EUROPE","C4","Total CDR",8605.52970217584,FALSE
"COMPASS","GCAM 6.0 NGFS","NGFS Phase 5-Current Policies","COMPASS_NGFS Phase 5-Current Policies","R10INDIA+","C4","Fossil CCS",11316.6515606062,FALSE
"COMPASS","GCAM 6.0 NGFS","NGFS Phase 5-Current Policies","COMPASS_NGFS Phase 5-Current Policies","R10INDIA+","C4","Renewable Capacity",220790.958409012,FALSE
"COMPASS","GCAM 6.0 NGFS","NGFS Phase 5-Current Policies","COMPASS_NGFS Phase 5-Current Policies","R10INDIA+","C4","Total CDR",11316.6515606062,FALSE
"COMPASS","GCAM 6.0 NGFS","NGFS Phase 5-Current Policies","COMPASS_NGFS Phase 5-Current Policies","R10LATIN_AM","C4","Fossil CCS",5478.70590786672,FALSE
"COMPASS","GCAM 6.0 NGFS","NGFS Phase 5-Current Policies","COMPASS_NGFS Phase 5-Current Policies","R10LATIN_AM","C4","Renewable Capacity",138625.482451526,FALSE
"COMPASS","GCAM 6.0 NGFS","NGFS Phase 5-Current Policies","COMPASS_NGFS Phase 5-Current Policies","R10LATIN_AM","C4","Total CDR",5478.70590786672,FALSE
"COMPASS","GCAM 6.0 NGFS","NGFS Phase 5-Current Policies","COMPASS_NGFS Phase 5-Current Policies","R10MIDDLE_EAST","C4","Fossil CCS",3083.88004817061,FALSE
"COMPASS","GCAM 6.0 NGFS","NGFS Phase 5-Current Policies","COMPASS_NGFS Phase 5-Current Policies","R10MIDDLE_EAST","C4","Renewable Capacity",56451.3823247592,FALSE
"COMPASS","GCAM 6.0 NGFS","NGFS Phase 5-Current Policies","COMPASS_NGFS Phase 5-Current Policies","R10MIDDLE_EAST","C4","Total CDR",3083.88004817061,FALSE
"COMPASS","GCAM 6.0 NGFS","NGFS Phase 5-Current Policies","COMPASS_NGFS Phase 5-Current Policies","R10NORTH_AM","C4","Fossil CCS",10515.4956882846,FALSE
"COMPASS","GCAM 6.0 NGFS","NGFS Phase 5-Current Policies","COMPASS_NGFS Phase 5-Current Policies","R10NORTH_AM","C4","Renewable Capacity",210663.401511153,FALSE
"COMPASS","GCAM 6.0 NGFS","NGFS Phase 5-Current Policies","COMPASS_NGFS Phase 5-Current Policies","R10NORTH_AM","C4","Total CDR",10515.4956882846,FALSE
"COMPASS","GCAM 6.0 NGFS","NGFS Phase 5-Current Policies","COMPASS_NGFS Phase 5-Current Policies","R10PAC_OECD","C4","Fossil CCS",3963.75664764304,FALSE
"COMPASS","GCAM 6.0 NGFS","NGFS Phase 5-Current Policies","COMPASS_NGFS Phase 5-Current Policies","R10PAC_OECD","C4","Renewable Capacity",34503.2481524296,FALSE
"COMPASS","GCAM 6.0 NGFS","NGFS Phase 5-Current Policies","COMPASS_NGFS Phase 5-Current Policies","R10PAC_OECD","C4","Total CDR",3963.75664764304,FALSE
"COMPASS","GCAM 6.0 NGFS","NGFS Phase 5-Current Policies","COMPASS_NGFS Phase 5-Current Policies","R10REF_ECON","C4","Fossil CCS",3772.04088364599,FALSE
"COMPASS","GCAM 6.0 NGFS","NGFS Phase 5-Current Policies","COMPASS_NGFS Phase 5-Current Policies","R10REF_ECON","C4","Renewable Capacity",50235.5884954303,FALSE
"COMPASS","GCAM 6.0 NGFS","NGFS Phase 5-Current Policies","COMPASS_NGFS Phase 5-Current Policies","R10REF_ECON","C4","Total CDR",3772.04088364599,FALSE
"COMPASS","GCAM 6.0 NGFS","NGFS Phase 5-Current Policies","COMPASS_NGFS Phase 5-Current Policies","R10REST_ASIA","C4","Fossil CCS",4229.29643239394,FALSE
"COMPASS","GCAM 6.0 NGFS","NGFS Phase 5-Current Policies","COMPASS_NGFS Phase 5-Current Policies","R10REST_ASIA","C4","Renewable Capacity",156828.876553619,FALSE
"COMPASS","GCAM 6.0 NGFS","NGFS Phase 5-Current Policies","COMPASS_NGFS Phase 5-Current Policies","R10REST_ASIA","C4","Total CDR",4229.29643239394,FALSE
"COMPASS","GCAM 6.0 NGFS","NGFS Phase 5-Delayed Transition","COMPASS_NGFS Phase 5-Delayed Transition","R10AFRICA","C3","Fossil CCS",12371.6450773897,FALSE
"COMPASS","GCAM 6.0 NGFS","NGFS Phase 5-Delayed Transition","COMPASS_NGFS Phase 5-Delayed Transition","R10AFRICA","C3","Renewable Capacity",585462.758688032,FALSE
"COMPASS","GCAM 6.0 NGFS","NGFS Phase 5-Delayed Transition","COMPASS_NGFS Phase 5-Delayed Transition","R10AFRICA","C3","Total CDR",12371.6450773897,FALSE
"COMPASS","GCAM 6.0 NGFS","NGFS Phase 5-Delayed Transition","COMPASS_NGFS Phase 5-Delayed Transition","R10CHINA+","C3","Fossil CCS",49438.9312613625,FALSE
"COMPASS","GCAM 6.0 NGFS","NGFS Phase 5-Delayed Transition","COMPASS_NGFS Phase 5-Delayed Transition","R10CHINA+","C3","Renewable Capacity",460236.086059171,FALSE
"COMPASS","GCAM 6.0 NGFS","NGFS Phase 5-Delayed Transition","COMPASS_NGFS Phase 5-Delayed Transition","R10CHINA+","C3","Total CDR",49438.9312613625,FALSE
"COMPASS","GCAM 6.0 NGFS","NGFS Phase 5-Delayed Transition","COMPASS_NGFS Phase 5-Delayed Transition","R10EUROPE","C3","Fossil CCS",16711.2265383003,FALSE
"COMPASS","GCAM 6.0 NGFS","NGFS Phase 5-Delayed Transition","COMPASS_NGFS Phase 5-Delayed Transition","R10EUROPE","C3","Renewable Capacity",298825.622169883,FALSE
"COMPASS","GCAM 6.0 NGFS","NGFS Phase 5-Delayed Transition","COMPASS_NGFS Phase 5-Delayed Transition","R10EUROPE","C3","Total CDR",16711.2265383003,FALSE
"COMPASS","GCAM 6.0 NGFS","NGFS Phase 5-Delayed Transition","COMPASS_NGFS Phase 5-Delayed Transition","R10INDIA+","C3","Fossil CCS",30664.0525103726,FALSE
"COMPASS","GCAM 6.0 NGFS","NGFS Phase 5-Delayed Transition","COMPASS_NGFS Phase 5-Delayed Transition","R10INDIA+","C3","Renewable Capacity",429979.915407728,FALSE
"COMPASS","GCAM 6.0 NGFS","NGFS Phase 5-Delayed Transition","COMPASS_NGFS Phase 5-Delayed Transition","R10INDIA+","C3","Total CDR",30664.0525103726,FALSE
"COMPASS","GCAM 6.0 NGFS","NGFS Phase 5-Delayed Transition","COMPASS_NGFS Phase 5-Delayed Transition","R10LATIN_AM","C3","Fossil CCS",11341.9208187558,FALSE
"COMPASS","GCAM 6.0 NGFS","NGFS Phase 5-Delayed Transition","COMPASS_NGFS Phase 5-Delayed Transition","R10LATIN_AM","C3","Renewable Capacity",257851.697503197,FALSE
"COMPASS","GCAM 6.0 NGFS","NGFS Phase 5-Delayed Transition","COMPASS_NGFS Phase 5-Delayed Transition","R10LATIN_AM","C3","Total CDR",11341.9208187558,FALSE
"COMPASS","GCAM 6.0 NGFS","NGFS Phase 5-Delayed Transition","COMPASS_NGFS Phase 5-Delayed Transition","R10MIDDLE_EAST","C3","Fossil CCS",9406.44762042822,FALSE
"COMPASS","GCAM 6.0 NGFS","NGFS Phase 5-Delayed Transition","COMPASS_NGFS Phase 5-Delayed Transition","R10MIDDLE_EAST","C3","Renewable Capacity",154954.568018103,FALSE
"COMPASS","GCAM 6.0 NGFS","NGFS Phase 5-Delayed Transition","COMPASS_NGFS Phase 5-Delayed Transition","R10MIDDLE_EAST","C3","Total CDR",9406.44762042822,FALSE
"COMPASS","GCAM 6.0 NGFS","NGFS Phase 5-Delayed Transition","COMPASS_NGFS Phase 5-Delayed Transition","R10NORTH_AM","C3","Fossil CCS",13359.0223540156,FALSE
"COMPASS","GCAM 6.0 NGFS","NGFS Phase 5-Delayed Transition","COMPASS_NGFS Phase 5-Delayed Transition","R10NORTH_AM","C3","Renewable Capacity",354240.887416585,FALSE
"COMPASS","GCAM 6.0 NGFS","NGFS Phase 5-Delayed Transition","COMPASS_NGFS Phase 5-Delayed Transition","R10NORTH_AM","C3","Total CDR",13359.0223540156,FALSE
"COMPASS","GCAM 6.0 NGFS","NGFS Phase 5-Delayed Transition","COMPASS_NGFS Phase 5-Delayed Transition","R10PAC_OECD","C3","Fossil CCS",5873.34576235887,FALSE
"COMPASS","GCAM 6.0 NGFS","NGFS Phase 5-Delayed Transition","COMPASS_NGFS Phase 5-Delayed Transition","R10PAC_OECD","C3","Renewable Capacity",60362.2836083015,FALSE
"COMPASS","GCAM 6.0 NGFS","NGFS Phase 5-Delayed Transition","COMPASS_NGFS Phase 5-Delayed Transition","R10PAC_OECD","C3","Total CDR",5873.34576235887,FALSE
"COMPASS","GCAM 6.0 NGFS","NGFS Phase 5-Delayed Transition","COMPASS_NGFS Phase 5-Delayed Transition","R10REF_ECON","C3","Fossil CCS",9059.06285728518,FALSE
"COMPASS","GCAM 6.0 NGFS","NGFS Phase 5-Delayed Transition","COMPASS_NGFS Phase 5-Delayed Transition","R10REF_ECON","C3","Renewable Capacity",129603.960943041,FALSE
"COMPASS","GCAM 6.0 NGFS","NGFS Phase 5-Delayed Transition","COMPASS_NGFS Phase 5-Delayed Transition","R10REF_ECON","C3","Total CDR",9059.06285728518,FALSE
"COMPASS","GCAM 6.0 NGFS","NGFS Phase 5-Delayed Transition","COMPASS_NGFS Phase 5-Delayed Transition","R10REST_ASIA","C3","Fossil CCS",17359.7470941063,FALSE
"COMPASS","GCAM 6.0 NGFS","NGFS Phase 5-Delayed Transition","COMPASS_NGFS Phase 5-Delayed Transition","R10REST_ASIA","C3","Renewable Capacity",358027.600064677,FALSE
"COMPASS","GCAM 6.0 NGFS","NGFS Phase 5-Delayed Transition","COMPASS_NGFS Phase 5-Delayed Transition","R10REST_ASIA","C3","Total CDR",17359.7470941063,FALSE
"COMPASS","GCAM 6.0 NGFS","NGFS Phase 5-Fragmented World","COMPASS_NGFS Phase 5-Fragmented World","R10AFRICA","C3","Fossil CCS",5735.89466798094,FALSE
"COMPASS","GCAM 6.0 NGFS","NGFS Phase 5-Fragmented World","COMPASS_NGFS Phase 5-Fragmented World","R10AFRICA","C3","Renewable Capacity",353947.44420497,FALSE
"COMPASS","GCAM 6.0 NGFS","NGFS Phase 5-Fragmented World","COMPASS_NGFS Phase 5-Fragmented World","R10AFRICA","C3","Total CDR",5735.89466798094,FALSE
"COMPASS","GCAM 6.0 NGFS","NGFS Phase 5-Fragmented World","COMPASS_NGFS Phase 5-Fragmented World","R10CHINA+","C3","Fossil CCS",70520.1686515143,FALSE
"COMPASS","GCAM 6.0 NGFS","NGFS Phase 5-Fragmented World","COMPASS_NGFS Phase 5-Fragmented World","R10CHINA+","C3","Renewable Capacity",368480.377027209,FALSE
"COMPASS","GCAM 6.0 NGFS","NGFS Phase 5-Fragmented World","COMPASS_NGFS Phase 5-Fragmented World","R10CHINA+","C3","Total CDR",70520.1686515143,FALSE
"COMPASS","GCAM 6.0 NGFS","NGFS Phase 5-Fragmented World","COMPASS_NGFS Phase 5-Fragmented World","R10EUROPE","C3","Fossil CCS",17626.8711423685,FALSE
"COMPASS","GCAM 6.0 NGFS","NGFS Phase 5-Fragmented World","COMPASS_NGFS Phase 5-Fragmented World","R10EUROPE","C3","Renewable Capacity",218537.579552818,FALSE
"COMPASS","GCAM 6.0 NGFS","NGFS Phase 5-Fragmented World","COMPASS_NGFS Phase 5-Fragmented World","R10EUROPE","C3","Total CDR",17626.8711423685,FALSE
"COMPASS","GCAM 6.0 NGFS","NGFS Phase 5-Fragmented World","COMPASS_NGFS Phase 5-Fragmented World","R10INDIA+","C3","Fossil CCS",37368.569323593,FALSE
"COMPASS","GCAM 6.0 NGFS","NGFS Phase 5-Fragmented World","COMPASS_NGFS Phase 5-Fragmented World","R10INDIA+","C3","Renewable Capacity",363405.344315087,FALSE
"COMPASS","GCAM 6.0 NGFS","NGFS Phase 5-Fragmented World","COMPASS_NGFS Phase 5-Fragmented World","R10INDIA+","C3","Total CDR",37368.569323593,FALSE
"COMPASS","GCAM 6.0 NGFS","NGFS Phase 5-Fragmented World","COMPASS_NGFS Phase 5-Fragmented World","R10LATIN_AM","C3","Fossil CCS",10719.6016415837,FALSE
"COMPASS","GCAM 6.0 NGFS","NGFS Phase 5-Fragmented World","COMPASS_NGFS Phase 5-Fragmented World","R10LATIN_AM","C3","Renewable Capacity",174064.055122292,FALSE
"COMPASS","GCAM 6.0 NGFS","NGFS Phase 5-Fragmented World","COMPASS_NGFS Phase 5-Fragmented World","R10LATIN_AM","C3","Total CDR",10719.6016415837,FALSE
"COMPASS","GCAM 6.0 NGFS","NGFS Phase 5-Fragmented World","COMPASS_NGFS Phase 5-Fragmented World","R10MIDDLE_EAST","C3","Fossil CCS",3598.13278717568,FALSE
"COMPASS","GCAM 6.0 NGFS","NGFS Phase 5-Fragmented World","COMPASS_NGFS Phase 5-Fragmented World","R10MIDDLE_EAST","C3","Renewable Capacity",60709.7187495289,FALSE
"COMPASS","GCAM 6.0 NGFS","NGFS Phase 5-Fragmented World","COMPASS_NGFS Phase 5-Fragmented World","R10MIDDLE_EAST","C3","Total CDR",3598.13278717568,FALSE
"COMPASS","GCAM 6.0 NGFS","NGFS Phase 5-Fragmented World","COMPASS_NGFS Phase 5-Fragmented World","R10NORTH_AM","C3","Fossil CCS",15329.4605794949,FALSE
"COMPASS","GCAM 6.0 NGFS","NGFS Phase 5-Fragmented World","COMPASS_NGFS Phase 5-Fragmented World","R10NORTH_AM","C3","Renewable Capacity",263789.47254317,FALSE
"COMPASS","GCAM 6.0 NGFS","NGFS Phase 5-Fragmented World","COMPASS_NGFS Phase 5-Fragmented World","R10NORTH_AM","C3","Total CDR",15329.4605794949,FALSE
"COMPASS","GCAM 6.0 NGFS","NGFS Phase 5-Fragmented World","COMPASS_NGFS Phase 5-Fragmented World","R10PAC_OECD","C3","Fossil CCS",8184.36331697463,FALSE
"COMPASS","GCAM 6.0 NGFS","NGFS Phase 5-Fragmented World","COMPASS_NGFS Phase 5-Fragmented World","R10PAC_OECD","C3","Renewable Capacity",46434.1202548918,FALSE
"COMPASS","GCAM 6.0 NGFS","NGFS Phase 5-Fragmented World","COMPASS_NGFS Phase 5-Fragmented World","R10PAC_OECD","C3","Total CDR",8184.36331697463,FALSE
"COMPASS","GCAM 6.0 NGFS","NGFS Phase 5-Fragmented World","COMPASS_NGFS Phase 5-Fragmented World","R10REF_ECON","C3","Fossil CCS",4783.5709817434,FALSE
"COMPASS","GCAM 6.0 NGFS","NGFS Phase 5-Fragmented World","COMPASS_NGFS Phase 5-Fragmented World","R10REF_ECON","C3","Renewable Capacity",54625.2270720393,FALSE
"COMPASS","GCAM 6.0 NGFS","NGFS Phase 5-Fragmented World","COMPASS_NGFS Phase 5-Fragmented World","R10REF_ECON","C3","Total CDR",4783.5709817434,FALSE
"COMPASS","GCAM 6.0 NGFS","NGFS Phase 5-Fragmented World","COMPASS_NGFS Phase 5-Fragmented World","R10REST_ASIA","C3","Fossil CCS",7679.86183614121,FALSE
"COMPASS","GCAM 6.0 NGFS","NGFS Phase 5-Fragmented World","COMPASS_NGFS Phase 5-Fragmented World","R10REST_ASIA","C3","Renewable Capacity",181334.601021699,FALSE
"COMPASS","GCAM 6.0 NGFS","NGFS Phase 5-Fragmented World","COMPASS_NGFS Phase 5-Fragmented World","R10REST_ASIA","C3","Total CDR",7679.86183614121,FALSE
"COMPASS","GCAM 6.0 NGFS","NGFS Phase 5-Low Demand","COMPASS_NGFS Phase 5-Low Demand","R10AFRICA","C2","Fossil CCS",10459.5818849659,FALSE
"COMPASS","GCAM 6.0 NGFS","NGFS Phase 5-Low Demand","COMPASS_NGFS Phase 5-Low Demand","R10AFRICA","C2","Renewable Capacity",508443.589196654,FALSE
"COMPASS","GCAM 6.0 NGFS","NGFS Phase 5-Low Demand","COMPASS_NGFS Phase 5-Low Demand","R10AFRICA","C2","Total CDR",10459.5818849659,FALSE
"COMPASS","GCAM 6.0 NGFS","NGFS Phase 5-Low Demand","COMPASS_NGFS Phase 5-Low Demand","R10CHINA+","C2","Fossil CCS",42865.6529849041,FALSE
"COMPASS","GCAM 6.0 NGFS","NGFS Phase 5-Low Demand","COMPASS_NGFS Phase 5-Low Demand","R10CHINA+","C2","Renewable Capacity",401283.612894013,FALSE
"COMPASS","GCAM 6.0 NGFS","NGFS Phase 5-Low Demand","COMPASS_NGFS Phase 5-Low Demand","R10CHINA+","C2","Total CDR",42865.6529849041,FALSE
"COMPASS","GCAM 6.0 NGFS","NGFS Phase 5-Low Demand","COMPASS_NGFS Phase 5-Low Demand","R10EUROPE","C2","Fossil CCS",12805.3607608739,FALSE
"COMPASS","GCAM 6.0 NGFS","NGFS Phase 5-Low Demand","COMPASS_NGFS Phase 5-Low Demand","R10EUROPE","C2","Renewable Capacity",248851.033765745,FALSE
"COMPASS","GCAM 6.0 NGFS","NGFS Phase 5-Low Demand","COMPASS_NGFS Phase 5-Low Demand","R10EUROPE","C2","Total CDR",12805.3607608739,FALSE
"COMPASS","GCAM 6.0 NGFS","NGFS Phase 5-Low Demand","COMPASS_NGFS Phase 5-Low Demand","R10INDIA+","C2","Fossil CCS",25642.6207128771,FALSE
"COMPASS","GCAM 6.0 NGFS","NGFS Phase 5-Low Demand","COMPASS_NGFS Phase 5-Low Demand","R10INDIA+","C2","Renewable Capacity",372920.787826951,FALSE
"COMPASS","GCAM 6.0 NGFS","NGFS Phase 5-Low Demand","COMPASS_NGFS Phase 5-Low Demand","R10INDIA+","C2","Total CDR",25642.6207128771,FALSE
"COMPASS","GCAM 6.0 NGFS","NGFS Phase 5-Low Demand","COMPASS_NGFS Phase 5-Low Demand","R10LATIN_AM","C2","Fossil CCS",8534.90905012756,FALSE
"COMPASS","GCAM 6.0 NGFS","NGFS Phase 5-Low Demand","COMPASS_NGFS Phase 5-Low Demand","R10LATIN_AM","C2","Renewable Capacity",208948.563517078,FALSE
"COMPASS","GCAM 6.0 NGFS","NGFS Phase 5-Low Demand","COMPASS_NGFS Phase 5-Low Demand","R10LATIN_AM","C2","Total CDR",8534.90905012756,FALSE
"COMPASS","GCAM 6.0 NGFS","NGFS Phase 5-Low Demand","COMPASS_NGFS Phase 5-Low Demand","R10MIDDLE_EAST","C2","Fossil CCS",8060.29907094048,FALSE
"COMPASS","GCAM 6.0 NGFS","NGFS Phase 5-Low Demand","COMPASS_NGFS Phase 5-Low Demand","R10MIDDLE_EAST","C2","Renewable Capacity",144753.968672796,FALSE
"COMPASS","GCAM 6.0 NGFS","NGFS Phase 5-Low Demand","COMPASS_NGFS Phase 5-Low Demand","R10MIDDLE_EAST","C2","Total CDR",8060.29907094048,FALSE
"COMPASS","GCAM 6.0 NGFS","NGFS Phase 5-Low Demand","COMPASS_NGFS Phase 5-Low Demand","R10NORTH_AM","C2","Fossil CCS",8899.1987832086,FALSE
"COMPASS","GCAM 6.0 NGFS","NGFS Phase 5-Low Demand","COMPASS_NGFS Phase 5-Low Demand","R10NORTH_AM","C2","Renewable Capacity",303796.937752121,FALSE
"COMPASS","GCAM 6.0 NGFS","NGFS Phase 5-Low Demand","COMPASS_NGFS Phase 5-Low Demand","R10NORTH_AM","C2","Total CDR",8899.1987832086,FALSE
"COMPASS","GCAM 6.0 NGFS","NGFS Phase 5-Low Demand","COMPASS_NGFS Phase 5-Low Demand","R10PAC_OECD","C2","Fossil CCS",4633.13809183896,FALSE
"COMPASS","GCAM 6.0 NGFS","NGFS Phase 5-Low Demand","COMPASS_NGFS Phase 5-Low Demand","R10PAC_OECD","C2","Renewable Capacity",51186.1671423281,FALSE
"COMPASS","GCAM 6.0 NGFS","NGFS Phase 5-Low Demand","COMPASS_NGFS Phase 5-Low Demand","R10PAC_OECD","C2","Total CDR",4633.13809183896,FALSE
"COMPASS","GCAM 6.0 NGFS","NGFS Phase 5-Low Demand","COMPASS_NGFS Phase 5-Low Demand","R10REF_ECON","C2","Fossil CCS",6616.34283304817,FALSE
"COMPASS","GCAM 6.0 NGFS","NGFS Phase 5-Low Demand","COMPASS_NGFS Phase 5-Low Demand","R10REF_ECON","C2","Renewable Capacity",125114.829285161,FALSE
"COMPASS","GCAM 6.0 NGFS","NGFS Phase 5-Low Demand","COMPASS_NGFS Phase 5-Low Demand","R10REF_ECON","C2","Total CDR",6616.34283304817,FALSE
"COMPASS","GCAM 6.0 NGFS","NGFS Phase 5-Low Demand","COMPASS_NGFS Phase 5-Low Demand","R10REST_ASIA","C2","Fossil CCS",16661.462473614,FALSE
"COMPASS","GCAM 6.0 NGFS","NGFS Phase 5-Low Demand","COMPASS_NGFS Phase 5-Low Demand","R10REST_ASIA","C2","Renewable Capacity",295498.014406665,FALSE
"COMPASS","GCAM 6.0 NGFS","NGFS Phase 5-Low Demand","COMPASS_NGFS Phase 5-Low Demand","R10REST_ASIA","C2","Total CDR",16661.462473614,FALSE
"COMPASS","GCAM 6.0 NGFS","NGFS Phase 5-Nationally Determined Contributions (NDCs)","COMPASS_NGFS Phase 5-Nationally Determined Contributions (NDCs)","R10AFRICA","C4","Fossil CCS",14602.4056568696,FALSE
"COMPASS","GCAM 6.0 NGFS","NGFS Phase 5-Nationally Determined Contributions (NDCs)","COMPASS_NGFS Phase 5-Nationally Determined Contributions (NDCs)","R10AFRICA","C4","Renewable Capacity",389025.582906806,FALSE
"COMPASS","GCAM 6.0 NGFS","NGFS Phase 5-Nationally Determined Contributions (NDCs)","COMPASS_NGFS Phase 5-Nationally Determined Contributions (NDCs)","R10AFRICA","C4","Total CDR",14602.4056568696,FALSE
"COMPASS","GCAM 6.0 NGFS","NGFS Phase 5-Nationally Determined Contributions (NDCs)","COMPASS_NGFS Phase 5-Nationally Determined Contributions (NDCs)","R10CHINA+","C4","Fossil CCS",38008.0976964727,FALSE
"COMPASS","GCAM 6.0 NGFS","NGFS Phase 5-Nationally Determined Contributions (NDCs)","COMPASS_NGFS Phase 5-Nationally Determined Contributions (NDCs)","R10CHINA+","C4","Renewable Capacity",267733.581846373,FALSE
"COMPASS","GCAM 6.0 NGFS","NGFS Phase 5-Nationally Determined Contributions (NDCs)","COMPASS_NGFS Phase 5-Nationally Determined Contributions (NDCs)","R10CHINA+","C4","Total CDR",38008.0976964727,FALSE
"COMPASS","GCAM 6.0 NGFS","NGFS Phase 5-Nationally Determined Contributions (NDCs)","COMPASS_NGFS Phase 5-Nationally Determined Contributions (NDCs)","R10EUROPE","C4","Fossil CCS",16173.1477874346,FALSE
"COMPASS","GCAM 6.0 NGFS","NGFS Phase 5-Nationally Determined Contributions (NDCs)","COMPASS_NGFS Phase 5-Nationally Determined Contributions (NDCs)","R10EUROPE","C4","Renewable Capacity",206425.771413364,FALSE
"COMPASS","GCAM 6.0 NGFS","NGFS Phase 5-Nationally Determined Contributions (NDCs)","COMPASS_NGFS Phase 5-Nationally Determined Contributions (NDCs)","R10EUROPE","C4","Total CDR",16173.1477874346,FALSE
"COMPASS","GCAM 6.0 NGFS","NGFS Phase 5-Nationally Determined Contributions (NDCs)","COMPASS_NGFS Phase 5-Nationally Determined Contributions (NDCs)","R10INDIA+","C4","Fossil CCS",20045.8077850948,FALSE
"COMPASS","GCAM 6.0 NGFS","NGFS Phase 5-Nationally Determined Contributions (NDCs)","COMPASS_NGFS Phase 5-Nationally Determined Contributions (NDCs)","R10INDIA+","C4","Renewable Capacity",265228.252131132,FALSE
"COMPASS","GCAM 6.0 NGFS","NGFS Phase 5-Nationally Determined Contributions (NDCs)","COMPASS_NGFS Phase 5-Nationally Determined Contributions (NDCs)","R10INDIA+","C4","Total CDR",20045.8077850948,FALSE
"COMPASS","GCAM 6.0 NGFS","NGFS Phase 5-Nationally Determined Contributions (NDCs)","COMPASS_NGFS Phase 5-Nationally Determined Contributions (NDCs)","R10LATIN_AM","C4","Fossil CCS",13464.4703307677,FALSE
"COMPASS","GCAM 6.0 NGFS","NGFS Phase 5-Nationally Determined Contributions (NDCs)","COMPASS_NGFS Phase 5-Nationally Determined Contributions (NDCs)","R10LATIN_AM","C4","Renewable Capacity",175155.988778013,FALSE
