database,Model,Scenario,Pathway,amb,family,project,Region,outcome,value,outcome_label,outcome_unit,lower_is_better
Full,REMIND-MAgPIE 1.7-3.0,CD-LINKS-NPi2020_1000,High-RE,1.5C,REMIND,CD,R10AFRICA,headcount_pct,7.802001136696666,Deprived share,population-year-weighted mean % below the DLE threshold,TRUE
Full,REMIND-MAgPIE 1.7-3.0,CD-LINKS-NPi2020_1000,High-RE,1.5C,REMIND,CD,R10CHINA+,gap_GJ_pc,13.707951693543643,DLE gap,GJ per capita of cumulative DLE gap,TRUE
Full,REMIND-MAgPIE 1.7-3.0,CD-LINKS-NPi2020_1000,High-RE,1.5C,REMIND,CD,R10CHINA+,headcount_pct,3.957233615194391,Deprived share,population-year-weighted mean % below the DLE threshold,TRUE
Full,REMIND-MAgPIE 1.7-3.0,CD-LINKS-NPi2020_1000,High-RE,1.5C,REMIND,CD,R10EUROPE,gap_GJ_pc,0.07294738553274475,DLE gap,GJ per capita of cumulative DLE gap,TRUE
Full,REMIND-MAgPIE 1.7-3.0,CD-LINKS-NPi2020_1000,High-RE,1.5C,REMIND,CD,R10EUROPE,headcount_pct,0.03438550676984356,Deprived share,population-year-weighted mean % below the DLE threshold,TRUE
Full,REMIND-MAgPIE 1.7-3.0,CD-LINKS-NPi2020_1000,High-RE,1.5C,REMIND,CD,R10INDIA+,gap_GJ_pc,0.9557740912220823,DLE gap,GJ per capita of cumulative DLE gap,TRUE
Full,REMIND-MAgPIE 1.7-3.0,CD-LINKS-NPi2020_1000,High-RE,1.5C,REMIND,CD,R10INDIA+,headcount_pct,0.531048825856852,Deprived share,population-year-weighted mean % below the DLE threshold,TRUE
Full,REMIND-MAgPIE 1.7-3.0,CD-LINKS-NPi2020_1000,High-RE,1.5C,REMIND,CD,R10LATIN_AM,gap_GJ_pc,38.382987956225335,DLE gap,GJ per capita of cumulative DLE gap,TRUE
Full,REMIND-MAgPIE 1.7-3.0,CD-LINKS-NPi2020_1000,High-RE,1.5C,REMIND,CD,R10LATIN_AM,headcount_pct,7.686058117642768,Deprived share,population-year-weighted mean % below the DLE threshold,TRUE
Full,REMIND-MAgPIE 1.7-3.0,CD-LINKS-NPi2020_1000,High-RE,1.5C,REMIND,CD,R10MIDDLE_EAST,gap_GJ_pc,3.668476470730475,DLE gap,GJ per capita of cumulative DLE gap,TRUE
Full,REMIND-MAgPIE 1.7-3.0,CD-LINKS-NPi2020_1000,High-RE,1.5C,REMIND,CD,R10MIDDLE_EAST,headcount_pct,0.9327493749508372,Deprived share,population-year-weighted mean % below the DLE threshold,TRUE
Full,REMIND-MAgPIE 1.7-3.0,CD-LINKS-NPi2020_1000,High-RE,1.5C,REMIND,CD,R10NORTH_AM,gap_GJ_pc,0.09153075353460534,DLE gap,GJ per capita of cumulative DLE gap,TRUE
Full,REMIND-MAgPIE 1.7-3.0,CD-LINKS-NPi2020_1000,High-RE,1.5C,REMIND,CD,R10NORTH_AM,headcount_pct,0.02572059136235919,Deprived share,population-year-weighted mean % below the DLE threshold,TRUE
Full,REMIND-MAgPIE 1.7-3.0,CD-LINKS-NPi2020_1000,High-RE,1.5C,REMIND,CD,R10PAC_OECD,gap_GJ_pc,0.27790105704039675,DLE gap,GJ per capita of cumulative DLE gap,TRUE
Full,REMIND-MAgPIE 1.7-3.0,CD-LINKS-NPi2020_1000,High-RE,1.5C,REMIND,CD,R10PAC_OECD,headcount_pct,0.13860312900188398,Deprived share,population-year-weighted mean % below the DLE threshold,TRUE
Full,REMIND-MAgPIE 1.7-3.0,CD-LINKS-NPi2020_1000,High-RE,1.5C,REMIND,CD,R10REF_ECON,gap_GJ_pc,1.3344891003729653,DLE gap,GJ per capita of cumulative DLE gap,TRUE
Full,REMIND-MAgPIE 1.7-3.0,CD-LINKS-NPi2020_1000,High-RE,1.5C,REMIND,CD,R10REF_ECON,headcount_pct,0.7245635604432002,Deprived share,population-year-weighted mean % below the DLE threshold,TRUE
Full,REMIND-MAgPIE 1.7-3.0,CD-LINKS-NPi2020_1000,High-RE,1.5C,REMIND,CD,R10REST_ASIA,gap_GJ_pc,14.809757675804777,DLE gap,GJ per capita of cumulative DLE gap,TRUE
Full,REMIND-MAgPIE 1.7-3.0,CD-LINKS-NPi2020_1000,High-RE,1.5C,REMIND,CD,R10REST_ASIA,headcount_pct,3.5937196848644213,Deprived share,population-year-weighted mean % below the DLE threshold,TRUE
Full,REMIND-MAgPIE 1.7-3.0,CD-LINKS-NPi2020_1600,High-RE,2C,REMIND,CD,R10AFRICA,gap_GJ_pc,34.79161833503711,DLE gap,GJ per capita of cumulative DLE gap,TRUE
Full,REMIND-MAgPIE 1.7-3.0,CD-LINKS-NPi2020_1600,High-RE,2C,REMIND,CD,R10AFRICA,headcount_pct,6.909083629816785,Deprived share,population-year-weighted mean % below the DLE threshold,TRUE
Full,REMIND-MAgPIE 1.7-3.0,CD-LINKS-NPi2020_1600,High-RE,2C,REMIND,CD,R10CHINA+,gap_GJ_pc,12.74678625944275,DLE gap,GJ per capita of cumulative DLE gap,TRUE
Full,REMIND-MAgPIE 1.7-3.0,CD-LINKS-NPi2020_1600,High-RE,2C,REMIND,CD,R10CHINA+,headcount_pct,3.67419591379848,Deprived share,population-year-weighted mean % below the DLE threshold,TRUE
Full,REMIND-MAgPIE 1.7-3.0,CD-LINKS-NPi2020_1600,High-RE,2C,REMIND,CD,R10EUROPE,gap_GJ_pc,0.06561601922924142,DLE gap,GJ per capita of cumulative DLE gap,TRUE
Full,REMIND-MAgPIE 1.7-3.0,CD-LINKS-NPi2020_1600,High-RE,2C,REMIND,CD,R10EUROPE,headcount_pct,0.03074970056311387,Deprived share,population-year-weighted mean % below the DLE threshold,TRUE
Full,REMIND-MAgPIE 1.7-3.0,CD-LINKS-NPi2020_1600,High-RE,2C,REMIND,CD,R10INDIA+,gap_GJ_pc,0.8359456992214068,DLE gap,GJ per capita of cumulative DLE gap,TRUE
Full,REMIND-MAgPIE 1.7-3.0,CD-LINKS-NPi2020_1600,High-RE,2C,REMIND,CD,R10INDIA+,headcount_pct,0.462297818862924,Deprived share,population-year-weighted mean % below the DLE threshold,TRUE
Full,REMIND-MAgPIE 1.7-3.0,CD-LINKS-NPi2020_1600,High-RE,2C,REMIND,CD,R10LATIN_AM,gap_GJ_pc,36.33452799317485,DLE gap,GJ per capita of cumulative DLE gap,TRUE
Full,REMIND-MAgPIE 1.7-3.0,CD-LINKS-NPi2020_1600,High-RE,2C,REMIND,CD,R10LATIN_AM,headcount_pct,7.313201392999119,Deprived share,population-year-weighted mean % below the DLE threshold,TRUE
Full,REMIND-MAgPIE 1.7-3.0,CD-LINKS-NPi2020_1600,High-RE,2C,REMIND,CD,R10MIDDLE_EAST,gap_GJ_pc,2.987899807802583,DLE gap,GJ per capita of cumulative DLE gap,TRUE
Full,REMIND-MAgPIE 1.7-3.0,CD-LINKS-NPi2020_1600,High-RE,2C,REMIND,CD,R10MIDDLE_EAST,headcount_pct,0.7586648765751693,Deprived share,population-year-weighted mean % below the DLE threshold,TRUE
Full,REMIND-MAgPIE 1.7-3.0,CD-LINKS-NPi2020_1600,High-RE,2C,REMIND,CD,R10NORTH_AM,gap_GJ_pc,0.080005873896203,DLE gap,GJ per capita of cumulative DLE gap,TRUE
Full,REMIND-MAgPIE 1.7-3.0,CD-LINKS-NPi2020_1600,High-RE,2C,REMIND,CD,R10NORTH_AM,headcount_pct,0.02234049619712599,Deprived share,population-year-weighted mean % below the DLE threshold,TRUE
Full,REMIND-MAgPIE 1.7-3.0,CD-LINKS-NPi2020_1600,High-RE,2C,REMIND,CD,R10PAC_OECD,gap_GJ_pc,0.24357445068867695,DLE gap,GJ per capita of cumulative DLE gap,TRUE
Full,REMIND-MAgPIE 1.7-3.0,CD-LINKS-NPi2020_1600,High-RE,2C,REMIND,CD,R10PAC_OECD,headcount_pct,0.12052341058769582,Deprived share,population-year-weighted mean % below the DLE threshold,TRUE
Full,REMIND-MAgPIE 1.7-3.0,CD-LINKS-NPi2020_1600,High-RE,2C,REMIND,CD,R10REF_ECON,gap_GJ_pc,1.0189795034366531,DLE gap,GJ per capita of cumulative DLE gap,TRUE
Full,REMIND-MAgPIE 1.7-3.0,CD-LINKS-NPi2020_1600,High-RE,2C,REMIND,CD,R10REF_ECON,headcount_pct,0.5644651626044815,Deprived share,population-year-weighted mean % below the DLE threshold,TRUE
Full,REMIND-MAgPIE 1.7-3.0,CD-LINKS-NPi2020_1600,High-RE,2C,REMIND,CD,R10REST_ASIA,gap_GJ_pc,13.5353862254973,DLE gap,GJ per capita of cumulative DLE gap,TRUE
Full,REMIND-MAgPIE 1.7-3.0,CD-LINKS-NPi2020_1600,High-RE,2C,REMIND,CD,R10REST_ASIA,headcount_pct,3.265554367699565,Deprived share,population-year-weighted mean % below the DLE threshold,TRUE
Full,REMIND-MAgPIE 1.7-3.0,CD-LINKS-NPi2020_400,High-RE,1.5C,REMIND,CD,R10AFRICA,gap_GJ_pc,44.64351119760083,DLE gap,GJ per capita of cumulative DLE gap,TRUE
Full,REMIND-MAgPIE 1.7-3.0,CD-LINKS-NPi2020_400,High-RE,1.5C,REMIND,CD,R10AFRICA,headcount_pct,8.825858741678395,Deprived share,population-year-weighted mean % below the DLE threshold,TRUE
Full,REMIND-MAgPIE 1.7-3.0,CD-LINKS-NPi2020_400,High-RE,1.5C,REMIND,CD,R10CHINA+,gap_GJ_pc,14.80345746598922,DLE gap,GJ per capita of cumulative DLE gap,TRUE
Full,REMIND-MAgPIE 1.7-3.0,CD-LINKS-NPi2020_400,High-RE,1.5C,REMIND,CD,R10CHINA+,headcount_pct,4.2943964389977065,Deprived share,population-year-weighted mean % below the DLE threshold,TRUE
Full,REMIND-MAgPIE 1.7-3.0,CD-LINKS-NPi2020_400,High-RE,1.5C,REMIND,CD,R10EUROPE,gap_GJ_pc,0.08167350513438083,DLE gap,GJ per capita of cumulative DLE gap,TRUE
Full,REMIND-MAgPIE 1.7-3.0,CD-LINKS-NPi2020_400,High-RE,1.5C,REMIND,CD,R10EUROPE,headcount_pct,0.03908023023273745,Deprived share,population-year-weighted mean % below the DLE threshold,TRUE
Full,REMIND-MAgPIE 1.7-3.0,CD-LINKS-NPi2020_400,High-RE,1.5C,REMIND,CD,R10INDIA+,gap_GJ_pc,1.1245412039621705,DLE gap,GJ per capita of cumulative DLE gap,TRUE
Full,REMIND-MAgPIE 1.7-3.0,CD-LINKS-NPi2020_400,High-RE,1.5C,REMIND,CD,R10INDIA+,headcount_pct,0.6300632039077338,Deprived share,population-year-weighted mean % below the DLE threshold,TRUE
Full,REMIND-MAgPIE 1.7-3.0,CD-LINKS-NPi2020_400,High-RE,1.5C,REMIND,CD,R10LATIN_AM,gap_GJ_pc,41.88180051397881,DLE gap,GJ per capita of cumulative DLE gap,TRUE
Full,REMIND-MAgPIE 1.7-3.0,CD-LINKS-NPi2020_400,High-RE,1.5C,REMIND,CD,R10LATIN_AM,headcount_pct,8.287975378317949,Deprived share,population-year-weighted mean % below the DLE threshold,TRUE
Full,REMIND-MAgPIE 1.7-3.0,CD-LINKS-NPi2020_400,High-RE,1.5C,REMIND,CD,R10MIDDLE_EAST,gap_GJ_pc,4.591324171688652,DLE gap,GJ per capita of cumulative DLE gap,TRUE
Full,REMIND-MAgPIE 1.7-3.0,CD-LINKS-NPi2020_400,High-RE,1.5C,REMIND,CD,R10MIDDLE_EAST,headcount_pct,1.1579890869149485,Deprived share,population-year-weighted mean % below the DLE threshold,TRUE
Full,REMIND-MAgPIE 1.7-3.0,CD-LINKS-NPi2020_400,High-RE,1.5C,REMIND,CD,R10NORTH_AM,gap_GJ_pc,0.11483888093464442,DLE gap,GJ per capita of cumulative DLE gap,TRUE
Full,REMIND-MAgPIE 1.7-3.0,CD-LINKS-NPi2020_400,High-RE,1.5C,REMIND,CD,R10NORTH_AM,headcount_pct,0.03225687976605605,Deprived share,population-year-weighted mean % below the DLE threshold,TRUE
Full,REMIND-MAgPIE 1.7-3.0,CD-LINKS-NPi2020_400,High-RE,1.5C,REMIND,CD,R10PAC_OECD,gap_GJ_pc,0.32318387591861414,DLE gap,GJ per capita of cumulative DLE gap,TRUE
Full,REMIND-MAgPIE 1.7-3.0,CD-LINKS-NPi2020_400,High-RE,1.5C,REMIND,CD,R10PAC_OECD,headcount_pct,0.16323370660621647,Deprived share,population-year-weighted mean % below the DLE threshold,TRUE
Full,REMIND-MAgPIE 1.7-3.0,CD-LINKS-NPi2020_400,High-RE,1.5C,REMIND,CD,R10REF_ECON,gap_GJ_pc,1.7663875880152202,DLE gap,GJ per capita of cumulative DLE gap,TRUE
Full,REMIND-MAgPIE 1.7-3.0,CD-LINKS-NPi2020_400,High-RE,1.5C,REMIND,CD,R10REF_ECON,headcount_pct,0.9482685251896424,Deprived share,population-year-weighted mean % below the DLE threshold,TRUE
Full,REMIND-MAgPIE 1.7-3.0,CD-LINKS-NPi2020_400,High-RE,1.5C,REMIND,CD,R10REST_ASIA,gap_GJ_pc,16.557632977980408,DLE gap,GJ per capita of cumulative DLE gap,TRUE
Full,REMIND-MAgPIE 1.7-3.0,CD-LINKS-NPi2020_400,High-RE,1.5C,REMIND,CD,R10REST_ASIA,headcount_pct,4.046580077871344,Deprived share,population-year-weighted mean % below the DLE threshold,TRUE
Full,REMIND-MAgPIE 1.7-3.0,CD-LINKS-No-Policy,High-RE,2C,REMIND,CD,R10AFRICA,gap_GJ_pc,25.92058724997604,DLE gap,GJ per capita of cumulative DLE gap,TRUE
Full,REMIND-MAgPIE 1.7-3.0,CD-LINKS-No-Policy,High-RE,2C,REMIND,CD,R10AFRICA,headcount_pct,4.8434766810032075,Deprived share,population-year-weighted mean % below the DLE threshold,TRUE
Full,REMIND-MAgPIE 1.7-3.0,CD-LINKS-No-Policy,High-RE,2C,REMIND,CD,R10CHINA+,gap_GJ_pc,10.3283433331014,DLE gap,GJ per capita of cumulative DLE gap,TRUE
Full,REMIND-MAgPIE 1.7-3.0,CD-LINKS-No-Policy,High-RE,2C,REMIND,CD,R10CHINA+,headcount_pct,2.97133898315197,Deprived share,population-year-weighted mean % below the DLE threshold,TRUE
Full,REMIND-MAgPIE 1.7-3.0,CD-LINKS-No-Policy,High-RE,2C,REMIND,CD,R10EUROPE,gap_GJ_pc,0.0460873108171335,DLE gap,GJ per capita of cumulative DLE gap,TRUE
Full,REMIND-MAgPIE 1.7-3.0,CD-LINKS-No-Policy,High-RE,2C,REMIND,CD,R10EUROPE,headcount_pct,0.02171599890183374,Deprived share,population-year-weighted mean % below the DLE threshold,TRUE
Full,REMIND-MAgPIE 1.7-3.0,CD-LINKS-No-Policy,High-RE,2C,REMIND,CD,R10INDIA+,gap_GJ_pc,0.4630080026705633,DLE gap,GJ per capita of cumulative DLE gap,TRUE
Full,REMIND-MAgPIE 1.7-3.0,CD-LINKS-No-Policy,High-RE,2C,REMIND,CD,R10INDIA+,headcount_pct,0.26666935546094156,Deprived share,population-year-weighted mean % below the DLE threshold,TRUE
Full,REMIND-MAgPIE 1.7-3.0,CD-LINKS-No-Policy,High-RE,2C,REMIND,CD,R10LATIN_AM,gap_GJ_pc,31.953791497778564,DLE gap,GJ per capita of cumulative DLE gap,TRUE
Full,REMIND-MAgPIE 1.7-3.0,CD-LINKS-No-Policy,High-RE,2C,REMIND,CD,R10LATIN_AM,headcount_pct,6.251144179053806,Deprived share,population-year-weighted mean % below the DLE threshold,TRUE
Full,REMIND-MAgPIE 1.7-3.0,CD-LINKS-No-Policy,High-RE,2C,REMIND,CD,R10MIDDLE_EAST,gap_GJ_pc,2.481010189858886,DLE gap,GJ per capita of cumulative DLE gap,TRUE
Full,REMIND-MAgPIE 1.7-3.0,CD-LINKS-No-Policy,High-RE,2C,REMIND,CD,R10MIDDLE_EAST,headcount_pct,0.5840361769376929,Deprived share,population-year-weighted mean % below the DLE threshold,TRUE
Full,REMIND-MAgPIE 1.7-3.0,CD-LINKS-No-Policy,High-RE,2C,REMIND,CD,R10NORTH_AM,gap_GJ_pc,0.04431140805531936,DLE gap,GJ per capita of cumulative DLE gap,TRUE
Full,REMIND-MAgPIE 1.7-3.0,CD-LINKS-No-Policy,High-RE,2C,REMIND,CD,R10NORTH_AM,headcount_pct,0.01214044271325085,Deprived share,population-year-weighted mean % below the DLE threshold,TRUE
Full,REMIND-MAgPIE 1.7-3.0,CD-LINKS-No-Policy,High-RE,2C,REMIND,CD,R10PAC_OECD,gap_GJ_pc,0.1953289654037976,DLE gap,GJ per capita of cumulative DLE gap,TRUE
Full,REMIND-MAgPIE 1.7-3.0,CD-LINKS-No-Policy,High-RE,2C,REMIND,CD,R10PAC_OECD,headcount_pct,0.09537350765092475,Deprived share,population-year-weighted mean % below the DLE threshold,TRUE
Full,REMIND-MAgPIE 1.7-3.0,CD-LINKS-No-Policy,High-RE,2C,REMIND,CD,R10REF_ECON,gap_GJ_pc,0.819577425086524,DLE gap,GJ per capita of cumulative DLE gap,TRUE
Full,REMIND-MAgPIE 1.7-3.0,CD-LINKS-No-Policy,High-RE,2C,REMIND,CD,R10REF_ECON,headcount_pct,0.4181161714047227,Deprived share,population-year-weighted mean % below the DLE threshold,TRUE
Full,REMIND-MAgPIE 1.7-3.0,CD-LINKS-No-Policy,High-RE,2C,REMIND,CD,R10REST_ASIA,gap_GJ_pc,10.160180365934467,DLE gap,GJ per capita of cumulative DLE gap,TRUE
Full,REMIND-MAgPIE 1.7-3.0,CD-LINKS-No-Policy,High-RE,2C,REMIND,CD,R10REST_ASIA,headcount_pct,2.4288397747109407,Deprived share,population-year-weighted mean % below the DLE threshold,TRUE
Full,REMIND-MAgPIE 1.7-3.0,COMMIT-2°C-2020,High-RE,1.5C,REMIND,COMMIT,R10AFRICA,gap_GJ_pc,40.70177632270243,DLE gap,GJ per capita of cumulative DLE gap,TRUE
Full,REMIND-MAgPIE 1.7-3.0,COMMIT-2°C-2020,High-RE,1.5C,REMIND,COMMIT,R10AFRICA,headcount_pct,7.993698159593642,Deprived share,population-year-weighted mean % below the DLE threshold,TRUE
Full,REMIND-MAgPIE 1.7-3.0,COMMIT-2°C-2020,High-RE,1.5C,REMIND,COMMIT,R10CHINA+,gap_GJ_pc,11.633933989803939,DLE gap,GJ per capita of cumulative DLE gap,TRUE
Full,REMIND-MAgPIE 1.7-3.0,COMMIT-2°C-2020,High-RE,1.5C,REMIND,COMMIT,R10CHINA+,headcount_pct,3.566326193857782,Deprived share,population-year-weighted mean % below the DLE threshold,TRUE
Full,REMIND-MAgPIE 1.7-3.0,COMMIT-2°C-2020,High-RE,1.5C,REMIND,COMMIT,R10EUROPE,gap_GJ_pc,0.08113460190548613,DLE gap,GJ per capita of cumulative DLE gap,TRUE
Full,REMIND-MAgPIE 1.7-3.0,COMMIT-2°C-2020,High-RE,1.5C,REMIND,COMMIT,R10EUROPE,headcount_pct,0.03836805410813902,Deprived share,population-year-weighted mean % below the DLE threshold,TRUE
Full,REMIND-MAgPIE 1.7-3.0,COMMIT-2°C-2020,High-RE,1.5C,REMIND,COMMIT,R10INDIA+,gap_GJ_pc,1.0303207472779294,DLE gap,GJ per capita of cumulative DLE gap,TRUE
Full,REMIND-MAgPIE 1.7-3.0,COMMIT-2°C-2020,High-RE,1.5C,REMIND,COMMIT,R10INDIA+,headcount_pct,0.5745435437770172,Deprived share,population-year-weighted mean % below the DLE threshold,TRUE
Full,REMIND-MAgPIE 1.7-3.0,COMMIT-2°C-2020,High-RE,1.5C,REMIND,COMMIT,R10LATIN_AM,gap_GJ_pc,38.39117368202128,DLE gap,GJ per capita of cumulative DLE gap,TRUE
Full,REMIND-MAgPIE 1.7-3.0,COMMIT-2°C-2020,High-RE,1.5C,REMIND,COMMIT,R10LATIN_AM,headcount_pct,7.715906443319033,Deprived share,population-year-weighted mean % below the DLE threshold,TRUE
Full,REMIND-MAgPIE 1.7-3.0,COMMIT-2°C-2020,High-RE,1.5C,REMIND,COMMIT,R10MIDDLE_EAST,gap_GJ_pc,3.299082200453089,DLE gap,GJ per capita of cumulative DLE gap,TRUE
Full,REMIND-MAgPIE 1.7-3.0,COMMIT-2°C-2020,High-RE,1.5C,REMIND,COMMIT,R10MIDDLE_EAST,headcount_pct,0.8536812440153012,Deprived share,population-year-weighted mean % below the DLE threshold,TRUE
Full,REMIND-MAgPIE 1.7-3.0,COMMIT-2°C-2020,High-RE,1.5C,REMIND,COMMIT,R10NORTH_AM,gap_GJ_pc,0.12924701975780503,DLE gap,GJ per capita of cumulative DLE gap,TRUE
Full,REMIND-MAgPIE 1.7-3.0,COMMIT-2°C-2020,High-RE,1.5C,REMIND,COMMIT,R10NORTH_AM,headcount_pct,0.0367341970991187,Deprived share,population-year-weighted mean % below the DLE threshold,TRUE
Full,REMIND-MAgPIE 1.7-3.0,COMMIT-2°C-2020,High-RE,1.5C,REMIND,COMMIT,R10PAC_OECD,gap_GJ_pc,0.2996717274035893,DLE gap,GJ per capita of cumulative DLE gap,TRUE
Full,REMIND-MAgPIE 1.7-3.0,COMMIT-2°C-2020,High-RE,1.5C,REMIND,COMMIT,R10PAC_OECD,headcount_pct,0.1513924774460964,Deprived share,population-year-weighted mean % below the DLE threshold,TRUE
Full,REMIND-MAgPIE 1.7-3.0,COMMIT-2°C-2020,High-RE,1.5C,REMIND,COMMIT,R10REF_ECON,gap_GJ_pc,1.1323103245921355,DLE gap,GJ per capita of cumulative DLE gap,TRUE
Full,REMIND-MAgPIE 1.7-3.0,COMMIT-2°C-2020,High-RE,1.5C,REMIND,COMMIT,R10REF_ECON,headcount_pct,0.628190232399863,Deprived share,population-year-weighted mean % below the DLE threshold,TRUE
Full,REMIND-MAgPIE 1.7-3.0,COMMIT-2°C-2020,High-RE,1.5C,REMIND,COMMIT,R10REST_ASIA,gap_GJ_pc,13.794736688676148,DLE gap,GJ per capita of cumulative DLE gap,TRUE
Full,REMIND-MAgPIE 1.7-3.0,COMMIT-2°C-2020,High-RE,1.5C,REMIND,COMMIT,R10REST_ASIA,headcount_pct,3.398271154964549,Deprived share,population-year-weighted mean % below the DLE threshold,TRUE
Full,REMIND-MAgPIE 1.7-3.0,COMMIT-2°C-2030,High-RE,1.5C,REMIND,COMMIT,R10AFRICA,gap_GJ_pc,30.82032332789413,DLE gap,GJ per capita of cumulative DLE gap,TRUE
Full,REMIND-MAgPIE 1.7-3.0,COMMIT-2°C-2030,High-RE,1.5C,REMIND,COMMIT,R10AFRICA,headcount_pct,6.590701621757325,Deprived share,population-year-weighted mean % below the DLE threshold,TRUE
Full,REMIND-MAgPIE 1.7-3.0,COMMIT-2°C-2030,High-RE,1.5C,REMIND,COMMIT,R10CHINA+,gap_GJ_pc,9.961006960882198,DLE gap,GJ per capita of cumulative DLE gap,TRUE
Full,REMIND-MAgPIE 1.7-3.0,COMMIT-2°C-2030,High-RE,1.5C,REMIND,COMMIT,R10CHINA+,headcount_pct,3.1773357251772905,Deprived share,population-year-weighted mean % below the DLE threshold,TRUE
Full,REMIND-MAgPIE 1.7-3.0,COMMIT-2°C-2030,High-RE,1.5C,REMIND,COMMIT,R10EUROPE,gap_GJ_pc,0.08333953033242336,DLE gap,GJ per capita of cumulative DLE gap,TRUE
Full,REMIND-MAgPIE 1.7-3.0,COMMIT-2°C-2030,High-RE,1.5C,REMIND,COMMIT,R10EUROPE,headcount_pct,0.03965653650764163,Deprived share,population-year-weighted mean % below the DLE threshold,TRUE
Full,REMIND-MAgPIE 1.7-3.0,COMMIT-2°C-2030,High-RE,1.5C,REMIND,COMMIT,R10INDIA+,gap_GJ_pc,0.8708873212277948,DLE gap,GJ per capita of cumulative DLE gap,TRUE
Full,REMIND-MAgPIE 1.7-3.0,COMMIT-2°C-2030,High-RE,1.5C,REMIND,COMMIT,R10INDIA+,headcount_pct,0.4813015192437568,Deprived share,population-year-weighted mean % below the DLE threshold,TRUE
Full,REMIND-MAgPIE 1.7-3.0,COMMIT-2°C-2030,High-RE,1.5C,REMIND,COMMIT,R10LATIN_AM,gap_GJ_pc,37.44380804136954,DLE gap,GJ per capita of cumulative DLE gap,TRUE
Full,REMIND-MAgPIE 1.7-3.0,COMMIT-2°C-2030,High-RE,1.5C,REMIND,COMMIT,R10LATIN_AM,headcount_pct,7.627933613712323,Deprived share,population-year-weighted mean % below the DLE threshold,TRUE
Full,REMIND-MAgPIE 1.7-3.0,COMMIT-2°C-2030,High-RE,1.5C,REMIND,COMMIT,R10MIDDLE_EAST,gap_GJ_pc,2.4442975441463264,DLE gap,GJ per capita of cumulative DLE gap,TRUE
Full,REMIND-MAgPIE 1.7-3.0,COMMIT-2°C-2030,High-RE,1.5C,REMIND,COMMIT,R10MIDDLE_EAST,headcount_pct,0.6787980501400402,Deprived share,population-year-weighted mean % below the DLE threshold,TRUE
Full,REMIND-MAgPIE 1.7-3.0,COMMIT-2°C-2030,High-RE,1.5C,REMIND,COMMIT,R10NORTH_AM,gap_GJ_pc,0.13579834287106515,DLE gap,GJ per capita of cumulative DLE gap,TRUE
Full,REMIND-MAgPIE 1.7-3.0,COMMIT-2°C-2030,High-RE,1.5C,REMIND,COMMIT,R10NORTH_AM,headcount_pct,0.03853539279464081,Deprived share,population-year-weighted mean % below the DLE threshold,TRUE
Full,REMIND-MAgPIE 1.7-3.0,COMMIT-2°C-2030,High-RE,1.5C,REMIND,COMMIT,R10PAC_OECD,gap_GJ_pc,0.2592441456507885,DLE gap,GJ per capita of cumulative DLE gap,TRUE
Full,REMIND-MAgPIE 1.7-3.0,COMMIT-2°C-2030,High-RE,1.5C,REMIND,COMMIT,R10PAC_OECD,headcount_pct,0.13214010799779957,Deprived share,population-year-weighted mean % below the DLE threshold,TRUE
Full,REMIND-MAgPIE 1.7-3.0,COMMIT-2°C-2030,High-RE,1.5C,REMIND,COMMIT,R10REF_ECON,gap_GJ_pc,0.9041599156907754,DLE gap,GJ per capita of cumulative DLE gap,TRUE
Full,REMIND-MAgPIE 1.7-3.0,COMMIT-2°C-2030,High-RE,1.5C,REMIND,COMMIT,R10REF_ECON,headcount_pct,0.5349179355040623,Deprived share,population-year-weighted mean % below the DLE threshold,TRUE
Full,REMIND-MAgPIE 1.7-3.0,COMMIT-2°C-2030,High-RE,1.5C,REMIND,COMMIT,R10REST_ASIA,gap_GJ_pc,12.118086391290875,DLE gap,GJ per capita of cumulative DLE gap,TRUE
Full,REMIND-MAgPIE 1.7-3.0,COMMIT-2°C-2030,High-RE,1.5C,REMIND,COMMIT,R10REST_ASIA,headcount_pct,3.062052457614852,Deprived share,population-year-weighted mean % below the DLE threshold,TRUE
Full,REMIND-MAgPIE 1.7-3.0,COMMIT-Baseline,High-RE,2C,REMIND,COMMIT,R10AFRICA,gap_GJ_pc,28.47578528367952,DLE gap,GJ per capita of cumulative DLE gap,TRUE
Full,REMIND-MAgPIE 1.7-3.0,COMMIT-Baseline,High-RE,2C,REMIND,COMMIT,R10AFRICA,headcount_pct,5.216446062427832,Deprived share,population-year-weighted mean % below the DLE threshold,TRUE
Full,REMIND-MAgPIE 1.7-3.0,COMMIT-Baseline,High-RE,2C,REMIND,COMMIT,R10CHINA+,gap_GJ_pc,8.490531116517495,DLE gap,GJ per capita of cumulative DLE gap,TRUE
Full,REMIND-MAgPIE 1.7-3.0,COMMIT-Baseline,High-RE,2C,REMIND,COMMIT,R10CHINA+,headcount_pct,2.5778746480499755,Deprived share,population-year-weighted mean % below the DLE threshold,TRUE
Full,REMIND-MAgPIE 1.7-3.0,COMMIT-Baseline,High-RE,2C,REMIND,COMMIT,R10EUROPE,gap_GJ_pc,0.0504764025064009,DLE gap,GJ per capita of cumulative DLE gap,TRUE
Full,REMIND-MAgPIE 1.7-3.0,COMMIT-Baseline,High-RE,2C,REMIND,COMMIT,R10EUROPE,headcount_pct,0.02361436348680446,Deprived share,population-year-weighted mean % below the DLE threshold,TRUE
