database,ambition_view,Region,outcome,outcome_label,outcome_unit,lower_is_better,family,n_cdr,n_re,median_cdr,median_re,cliffs_delta_raw,comparable,robust,direction_coded_difference,relative_effect_pct,direction_coded_cliffs_delta,favours,pooled_effect_pct,pooled_favours,agrees_with_pooled
Full,1.5C,R10INDIA+,total_energy_jobyears_per_1k,Employment,"total energy-sector job-years per 1,000 people",FALSE,MESSAGEix,25,3,339.0312339618879,680.3840631841778,0.92,TRUE,TRUE,341.35282922228987,100.68477326801782,0.92,High-RE,194.5219959482682,High-RE,TRUE
Full,1.5C,R10INDIA+,total_energy_jobyears_per_1k,Employment,"total energy-sector job-years per 1,000 people",FALSE,POLES,4,1,637.2770561048793,639.089827507719,0,TRUE,FALSE,1.812771402839644,0.28445577719674076,0,High-RE,194.5219959482682,High-RE,TRUE
Full,1.5C,R10INDIA+,total_energy_jobyears_per_1k,Employment,"total energy-sector job-years per 1,000 people",FALSE,REMIND,1,59,435.5119185229572,1077.691243649376,1,TRUE,FALSE,642.1793251264188,147.45390374260617,1,High-RE,194.5219959482682,High-RE,TRUE
Full,1.5C,R10INDIA+,total_energy_jobyears_per_1k,Employment,"total energy-sector job-years per 1,000 people",FALSE,WITCH,6,0,280.40266828151977,NA,NA,FALSE,FALSE,NA,NA,NA,NA,194.5219959482682,High-RE,FALSE
Full,1.5C,R10LATIN_AM,gap_GJ_pc,DLE gap,GJ per capita of cumulative DLE gap,TRUE,AIM,1,3,66.92992083656075,71.81424242378066,0.3333333333333333,TRUE,FALSE,-4.884321587219901,-7.297665268642929,-0.3333333333333333,High-CDR,39.521389162290596,High-RE,FALSE
Full,1.5C,R10LATIN_AM,gap_GJ_pc,DLE gap,GJ per capita of cumulative DLE gap,TRUE,GCAM,7,1,49.424721139777624,51.246909021829836,0.7142857142857143,TRUE,FALSE,-1.8221878820522122,-3.686794462428829,-0.7142857142857143,High-CDR,39.521389162290596,High-RE,FALSE
Full,1.5C,R10LATIN_AM,gap_GJ_pc,DLE gap,GJ per capita of cumulative DLE gap,TRUE,IMAGE,23,0,70.86619211058442,NA,NA,FALSE,FALSE,NA,NA,NA,NA,39.521389162290596,High-RE,FALSE
Full,1.5C,R10LATIN_AM,gap_GJ_pc,DLE gap,GJ per capita of cumulative DLE gap,TRUE,MESSAGEix,25,3,49.90280551393486,34.958658870899825,-0.52,TRUE,TRUE,14.944146643035033,29.9465059912554,0.52,High-RE,39.521389162290596,High-RE,TRUE
Full,1.5C,R10LATIN_AM,gap_GJ_pc,DLE gap,GJ per capita of cumulative DLE gap,TRUE,POLES,4,1,75.5138517291361,80.40560140992491,1,TRUE,FALSE,-4.891749680788806,-6.477950162488378,-1,High-CDR,39.521389162290596,High-RE,FALSE
Full,1.5C,R10LATIN_AM,gap_GJ_pc,DLE gap,GJ per capita of cumulative DLE gap,TRUE,REMIND,1,59,61.27111848911873,37.353373342430565,-0.9661016949152542,TRUE,FALSE,23.917745146688162,39.03592057151,0.9661016949152542,High-RE,39.521389162290596,High-RE,TRUE
Full,1.5C,R10LATIN_AM,gap_GJ_pc,DLE gap,GJ per capita of cumulative DLE gap,TRUE,WITCH,6,0,77.30099726827291,NA,NA,FALSE,FALSE,NA,NA,NA,NA,39.521389162290596,High-RE,FALSE
Full,1.5C,R10LATIN_AM,headcount_pct,Deprived headcount,% of population below the DLE threshold,TRUE,AIM,1,3,17.83151775261211,19.005810824317454,0.3333333333333333,TRUE,FALSE,-1.1742930717053426,-6.585491420287666,-0.3333333333333333,High-CDR,41.555862073116835,High-RE,FALSE
Full,1.5C,R10LATIN_AM,headcount_pct,Deprived headcount,% of population below the DLE threshold,TRUE,GCAM,7,1,13.18309536551665,13.575929739770876,0.42857142857142855,TRUE,FALSE,-0.3928343742542264,-2.979834123644232,-0.42857142857142855,High-CDR,41.555862073116835,High-RE,FALSE
Full,1.5C,R10LATIN_AM,headcount_pct,Deprived headcount,% of population below the DLE threshold,TRUE,IMAGE,23,0,18.68644818141363,NA,NA,FALSE,FALSE,NA,NA,NA,NA,41.555862073116835,High-RE,FALSE
Full,1.5C,R10LATIN_AM,headcount_pct,Deprived headcount,% of population below the DLE threshold,TRUE,MESSAGEix,25,3,12.936328414391665,9.407665653397155,-0.52,TRUE,TRUE,3.5286627609945107,27.277158154618842,0.52,High-RE,41.555862073116835,High-RE,TRUE
Full,1.5C,R10LATIN_AM,headcount_pct,Deprived headcount,% of population below the DLE threshold,TRUE,POLES,4,1,21.036011298982615,20.348980489059645,-1,TRUE,FALSE,0.6870308099229696,3.265974714304309,1,High-RE,41.555862073116835,High-RE,TRUE
Full,1.5C,R10LATIN_AM,headcount_pct,Deprived headcount,% of population below the DLE threshold,TRUE,REMIND,1,59,16.730564165236807,9.653316204504241,-0.9661016949152542,TRUE,FALSE,7.077247960732565,42.3013108872793,0.9661016949152542,High-RE,41.555862073116835,High-RE,TRUE
Full,1.5C,R10LATIN_AM,headcount_pct,Deprived headcount,% of population below the DLE threshold,TRUE,WITCH,6,0,19.941692864589484,NA,NA,FALSE,FALSE,NA,NA,NA,NA,41.555862073116835,High-RE,FALSE
Full,1.5C,R10LATIN_AM,mortality_million_deaths,PM2.5 mortality,million cumulative PM2.5-attributable deaths,TRUE,AIM,1,0,19.329555,NA,NA,FALSE,FALSE,NA,NA,NA,NA,-2.816424218897393,High-CDR,FALSE
Full,1.5C,R10LATIN_AM,mortality_million_deaths,PM2.5 mortality,million cumulative PM2.5-attributable deaths,TRUE,GCAM,0,1,NA,15.379195,NA,FALSE,FALSE,NA,NA,NA,NA,-2.816424218897393,High-CDR,FALSE
Full,1.5C,R10LATIN_AM,mortality_million_deaths,PM2.5 mortality,million cumulative PM2.5-attributable deaths,TRUE,IMAGE,23,0,22.66771,NA,NA,FALSE,FALSE,NA,NA,NA,NA,-2.816424218897393,High-CDR,FALSE
Full,1.5C,R10LATIN_AM,mortality_million_deaths,PM2.5 mortality,million cumulative PM2.5-attributable deaths,TRUE,MESSAGEix,23,3,13.32975,13.94317,0.4782608695652174,TRUE,TRUE,-0.6134199999999996,-4.601886757065959,-0.4782608695652174,High-CDR,-2.816424218897393,High-CDR,TRUE
Full,1.5C,R10LATIN_AM,mortality_million_deaths,PM2.5 mortality,million cumulative PM2.5-attributable deaths,TRUE,POLES,4,0,13.167055000000001,NA,NA,FALSE,FALSE,NA,NA,NA,NA,-2.816424218897393,High-CDR,FALSE
Full,1.5C,R10LATIN_AM,mortality_million_deaths,PM2.5 mortality,million cumulative PM2.5-attributable deaths,TRUE,REMIND,0,50,NA,15.62623,NA,FALSE,FALSE,NA,NA,NA,NA,-2.816424218897393,High-CDR,FALSE
Full,1.5C,R10LATIN_AM,mortality_million_deaths,PM2.5 mortality,million cumulative PM2.5-attributable deaths,TRUE,WITCH,6,0,15.2153325,NA,NA,FALSE,FALSE,NA,NA,NA,NA,-2.816424218897393,High-CDR,FALSE
Full,1.5C,R10LATIN_AM,total_energy_jobyears_per_1k,Employment,"total energy-sector job-years per 1,000 people",FALSE,AIM,1,3,492.6624209967473,235.77991491233195,-1,TRUE,FALSE,-256.88250608441535,-52.14168873783685,-1,High-CDR,59.02493683083227,High-RE,FALSE
Full,1.5C,R10LATIN_AM,total_energy_jobyears_per_1k,Employment,"total energy-sector job-years per 1,000 people",FALSE,GCAM,0,1,NA,602.1933668556466,NA,FALSE,FALSE,NA,NA,NA,NA,59.02493683083227,High-RE,FALSE
Full,1.5C,R10LATIN_AM,total_energy_jobyears_per_1k,Employment,"total energy-sector job-years per 1,000 people",FALSE,IMAGE,21,0,376.76369100055786,NA,NA,FALSE,FALSE,NA,NA,NA,NA,59.02493683083227,High-RE,FALSE
Full,1.5C,R10LATIN_AM,total_energy_jobyears_per_1k,Employment,"total energy-sector job-years per 1,000 people",FALSE,MESSAGEix,25,3,264.39377898536395,399.57154511644575,0.8133333333333334,TRUE,TRUE,135.1777661310818,51.12743826645211,0.8133333333333334,High-RE,59.02493683083227,High-RE,TRUE
Full,1.5C,R10LATIN_AM,total_energy_jobyears_per_1k,Employment,"total energy-sector job-years per 1,000 people",FALSE,POLES,4,1,531.3761035295423,386.34526149100765,-1,TRUE,FALSE,-145.03084203853467,-27.293444525487878,-1,High-CDR,59.02493683083227,High-RE,FALSE
Full,1.5C,R10LATIN_AM,total_energy_jobyears_per_1k,Employment,"total energy-sector job-years per 1,000 people",FALSE,REMIND,1,59,304.1281882816191,593.6773793325028,0.8983050847457628,TRUE,FALSE,289.54919105088373,95.20629859628949,0.8983050847457628,High-RE,59.02493683083227,High-RE,TRUE
Full,1.5C,R10LATIN_AM,total_energy_jobyears_per_1k,Employment,"total energy-sector job-years per 1,000 people",FALSE,WITCH,6,0,590.829208052083,NA,NA,FALSE,FALSE,NA,NA,NA,NA,59.02493683083227,High-RE,FALSE
Full,1.5C,R10MIDDLE_EAST,gap_GJ_pc,DLE gap,GJ per capita of cumulative DLE gap,TRUE,AIM,1,3,0.4559273363710192,0.288267767999389,-1,TRUE,FALSE,0.16765956837163015,36.77330903343644,1,High-RE,-32.51577742839889,High-CDR,FALSE
Full,1.5C,R10MIDDLE_EAST,gap_GJ_pc,DLE gap,GJ per capita of cumulative DLE gap,TRUE,GCAM,7,1,0.4654526956473439,0.496761973417486,0.14285714285714285,TRUE,FALSE,-0.03130927777014214,-6.726629378866894,-0.14285714285714285,High-CDR,-32.51577742839889,High-CDR,TRUE
Full,1.5C,R10MIDDLE_EAST,gap_GJ_pc,DLE gap,GJ per capita of cumulative DLE gap,TRUE,IMAGE,23,0,0.7594029790678164,NA,NA,FALSE,FALSE,NA,NA,NA,NA,-32.51577742839889,High-CDR,FALSE
Full,1.5C,R10MIDDLE_EAST,gap_GJ_pc,DLE gap,GJ per capita of cumulative DLE gap,TRUE,MESSAGEix,25,3,3.5426975232240014,2.0789400763393964,-0.52,TRUE,TRUE,1.463757446884605,41.31759590789239,0.52,High-RE,-32.51577742839889,High-CDR,FALSE
Full,1.5C,R10MIDDLE_EAST,gap_GJ_pc,DLE gap,GJ per capita of cumulative DLE gap,TRUE,POLES,4,1,1.6628403109606795,1.354487854973702,-1,TRUE,FALSE,0.30835245598697747,18.543720281163484,1,High-RE,-32.51577742839889,High-CDR,FALSE
Full,1.5C,R10MIDDLE_EAST,gap_GJ_pc,DLE gap,GJ per capita of cumulative DLE gap,TRUE,REMIND,1,59,4.585330902147441,2.7325883272240854,-0.6949152542372882,TRUE,FALSE,1.8527425749233557,40.405864145064506,0.6949152542372882,High-RE,-32.51577742839889,High-CDR,FALSE
Full,1.5C,R10MIDDLE_EAST,gap_GJ_pc,DLE gap,GJ per capita of cumulative DLE gap,TRUE,WITCH,6,0,7.538888177773391,NA,NA,FALSE,FALSE,NA,NA,NA,NA,-32.51577742839889,High-CDR,FALSE
Full,1.5C,R10MIDDLE_EAST,headcount_pct,Deprived headcount,% of population below the DLE threshold,TRUE,AIM,1,3,0.2065310015519362,0.1664792183731701,-1,TRUE,FALSE,0.04005178317876612,19.392625261004376,1,High-RE,-32.8920259605135,High-CDR,FALSE
Full,1.5C,R10MIDDLE_EAST,headcount_pct,Deprived headcount,% of population below the DLE threshold,TRUE,GCAM,7,1,0.22239580244308768,0.2434519674948738,0.7142857142857143,TRUE,FALSE,-0.02105616505178612,-9.46787880907712,-0.7142857142857143,High-CDR,-32.8920259605135,High-CDR,TRUE
Full,1.5C,R10MIDDLE_EAST,headcount_pct,Deprived headcount,% of population below the DLE threshold,TRUE,IMAGE,23,0,0.406439433973545,NA,NA,FALSE,FALSE,NA,NA,NA,NA,-32.8920259605135,High-CDR,FALSE
Full,1.5C,R10MIDDLE_EAST,headcount_pct,Deprived headcount,% of population below the DLE threshold,TRUE,MESSAGEix,25,3,1.4181840700974078,0.7694955089117668,-0.52,TRUE,TRUE,0.648688561185641,45.740787452300594,0.52,High-RE,-32.8920259605135,High-CDR,FALSE
Full,1.5C,R10MIDDLE_EAST,headcount_pct,Deprived headcount,% of population below the DLE threshold,TRUE,POLES,4,1,0.906039164876197,0.6134033570044245,-1,TRUE,FALSE,0.29263580787177246,32.29836183866939,1,High-RE,-32.8920259605135,High-CDR,FALSE
Full,1.5C,R10MIDDLE_EAST,headcount_pct,Deprived headcount,% of population below the DLE threshold,TRUE,REMIND,1,59,2.217219653749971,1.1091162156161103,-0.8305084745762712,TRUE,FALSE,1.1081034381338608,49.97716109271049,0.8305084745762712,High-RE,-32.8920259605135,High-CDR,FALSE
Full,1.5C,R10MIDDLE_EAST,headcount_pct,Deprived headcount,% of population below the DLE threshold,TRUE,WITCH,6,0,2.7786835657366518,NA,NA,FALSE,FALSE,NA,NA,NA,NA,-32.8920259605135,High-CDR,FALSE
Full,1.5C,R10MIDDLE_EAST,mortality_million_deaths,PM2.5 mortality,million cumulative PM2.5-attributable deaths,TRUE,AIM,1,0,42.889415,NA,NA,FALSE,FALSE,NA,NA,NA,NA,16.34217568544139,High-RE,FALSE
Full,1.5C,R10MIDDLE_EAST,mortality_million_deaths,PM2.5 mortality,million cumulative PM2.5-attributable deaths,TRUE,GCAM,0,1,NA,44.78591,NA,FALSE,FALSE,NA,NA,NA,NA,16.34217568544139,High-RE,FALSE
Full,1.5C,R10MIDDLE_EAST,mortality_million_deaths,PM2.5 mortality,million cumulative PM2.5-attributable deaths,TRUE,IMAGE,23,0,43.48305,NA,NA,FALSE,FALSE,NA,NA,NA,NA,16.34217568544139,High-RE,FALSE
Full,1.5C,R10MIDDLE_EAST,mortality_million_deaths,PM2.5 mortality,million cumulative PM2.5-attributable deaths,TRUE,MESSAGEix,23,3,58.88863,53.47191,-1,TRUE,TRUE,5.416719999999998,9.198244211149076,1,High-RE,16.34217568544139,High-RE,TRUE
Full,1.5C,R10MIDDLE_EAST,mortality_million_deaths,PM2.5 mortality,million cumulative PM2.5-attributable deaths,TRUE,POLES,4,0,42.866065000000006,NA,NA,FALSE,FALSE,NA,NA,NA,NA,16.34217568544139,High-RE,FALSE
Full,1.5C,R10MIDDLE_EAST,mortality_million_deaths,PM2.5 mortality,million cumulative PM2.5-attributable deaths,TRUE,REMIND,0,50,NA,46.237995,NA,FALSE,FALSE,NA,NA,NA,NA,16.34217568544139,High-RE,FALSE
Full,1.5C,R10MIDDLE_EAST,mortality_million_deaths,PM2.5 mortality,million cumulative PM2.5-attributable deaths,TRUE,WITCH,6,0,67.4981375,NA,NA,FALSE,FALSE,NA,NA,NA,NA,16.34217568544139,High-RE,FALSE
Full,1.5C,R10MIDDLE_EAST,total_energy_jobyears_per_1k,Employment,"total energy-sector job-years per 1,000 people",FALSE,AIM,1,3,567.0919872825815,496.7824351018834,-1,TRUE,FALSE,-70.30955218069812,-12.398262320300239,-1,High-CDR,84.60675075516038,High-RE,FALSE
Full,1.5C,R10MIDDLE_EAST,total_energy_jobyears_per_1k,Employment,"total energy-sector job-years per 1,000 people",FALSE,GCAM,0,1,NA,589.3857539577606,NA,FALSE,FALSE,NA,NA,NA,NA,84.60675075516038,High-RE,FALSE
Full,1.5C,R10MIDDLE_EAST,total_energy_jobyears_per_1k,Employment,"total energy-sector job-years per 1,000 people",FALSE,IMAGE,21,0,449.7313312736444,NA,NA,FALSE,FALSE,NA,NA,NA,NA,84.60675075516038,High-RE,FALSE
Full,1.5C,R10MIDDLE_EAST,total_energy_jobyears_per_1k,Employment,"total energy-sector job-years per 1,000 people",FALSE,MESSAGEix,25,3,477.3819908736882,477.87648992861716,-0.013333333333333334,TRUE,TRUE,0.4944990549289514,0.10358561160297147,-0.013333333333333334,High-RE,84.60675075516038,High-RE,TRUE
Full,1.5C,R10MIDDLE_EAST,total_energy_jobyears_per_1k,Employment,"total energy-sector job-years per 1,000 people",FALSE,POLES,4,1,301.1037383963785,389.17173975604044,1,TRUE,FALSE,88.06800135966193,29.24839187606751,1,High-RE,84.60675075516038,High-RE,TRUE
Full,1.5C,R10MIDDLE_EAST,total_energy_jobyears_per_1k,Employment,"total energy-sector job-years per 1,000 people",FALSE,REMIND,1,59,602.3224036439866,947.3459563989738,0.9322033898305084,TRUE,FALSE,345.02355275498724,57.28220479059576,0.9322033898305084,High-RE,84.60675075516038,High-RE,TRUE
Full,1.5C,R10MIDDLE_EAST,total_energy_jobyears_per_1k,Employment,"total energy-sector job-years per 1,000 people",FALSE,WITCH,6,0,574.5300303799288,NA,NA,FALSE,FALSE,NA,NA,NA,NA,84.60675075516038,High-RE,FALSE
Full,1.5C,R10NORTH_AM,gap_GJ_pc,DLE gap,GJ per capita of cumulative DLE gap,TRUE,AIM,1,3,5.149071840382672,6.484842050926264,1,TRUE,FALSE,-1.3357702105435916,-25.941961035919807,-1,High-CDR,25.707949899556972,High-RE,FALSE
Full,1.5C,R10NORTH_AM,gap_GJ_pc,DLE gap,GJ per capita of cumulative DLE gap,TRUE,GCAM,7,1,6.341281101506195,7.480831805195003,1,TRUE,FALSE,-1.1395507036888084,-17.97035465622459,-1,High-CDR,25.707949899556972,High-RE,FALSE
Full,1.5C,R10NORTH_AM,gap_GJ_pc,DLE gap,GJ per capita of cumulative DLE gap,TRUE,IMAGE,23,0,22.875988320367625,NA,NA,FALSE,FALSE,NA,NA,NA,NA,25.707949899556972,High-RE,FALSE
Full,1.5C,R10NORTH_AM,gap_GJ_pc,DLE gap,GJ per capita of cumulative DLE gap,TRUE,MESSAGEix,25,3,9.229877337521808,5.157902612010137,-0.52,TRUE,TRUE,4.071974725511671,44.11732222006953,0.52,High-RE,25.707949899556972,High-RE,TRUE
Full,1.5C,R10NORTH_AM,gap_GJ_pc,DLE gap,GJ per capita of cumulative DLE gap,TRUE,POLES,4,1,40.97743038670914,25.180485473049007,-1,TRUE,FALSE,15.79694491366013,38.55035507249329,1,High-RE,25.707949899556972,High-RE,TRUE
Full,1.5C,R10NORTH_AM,gap_GJ_pc,DLE gap,GJ per capita of cumulative DLE gap,TRUE,REMIND,1,59,30.14794141655369,7.9360717044914475,-1,TRUE,FALSE,22.211869712062242,73.67624012917216,1,High-RE,25.707949899556972,High-RE,TRUE
Full,1.5C,R10NORTH_AM,gap_GJ_pc,DLE gap,GJ per capita of cumulative DLE gap,TRUE,WITCH,6,0,7.518749718033423,NA,NA,FALSE,FALSE,NA,NA,NA,NA,25.707949899556972,High-RE,FALSE
Full,1.5C,R10NORTH_AM,headcount_pct,Deprived headcount,% of population below the DLE threshold,TRUE,AIM,1,3,1.246074639384603,1.5724527027551685,1,TRUE,FALSE,-0.3263780633705655,-26.192497066769082,-1,High-CDR,29.118133618756506,High-RE,FALSE
Full,1.5C,R10NORTH_AM,headcount_pct,Deprived headcount,% of population below the DLE threshold,TRUE,GCAM,7,1,1.5428498503847619,1.8357150577052603,1,TRUE,FALSE,-0.2928652073204985,-18.98209389899235,-1,High-CDR,29.118133618756506,High-RE,FALSE
Full,1.5C,R10NORTH_AM,headcount_pct,Deprived headcount,% of population below the DLE threshold,TRUE,IMAGE,23,0,5.671688742973611,NA,NA,FALSE,FALSE,NA,NA,NA,NA,29.118133618756506,High-RE,FALSE
Full,1.5C,R10NORTH_AM,headcount_pct,Deprived headcount,% of population below the DLE threshold,TRUE,MESSAGEix,25,3,2.2997960463865676,1.291848957315035,-0.52,TRUE,TRUE,1.0079470890715327,43.82767292148432,0.52,High-RE,29.118133618756506,High-RE,TRUE
Full,1.5C,R10NORTH_AM,headcount_pct,Deprived headcount,% of population below the DLE threshold,TRUE,POLES,4,1,9.923573081219455,6.086724780891113,-1,TRUE,FALSE,3.8368483003283425,38.663979888349374,1,High-RE,29.118133618756506,High-RE,TRUE
Full,1.5C,R10NORTH_AM,headcount_pct,Deprived headcount,% of population below the DLE threshold,TRUE,REMIND,1,59,7.487829429176834,1.9412380585603957,-1,TRUE,FALSE,5.546591370616438,74.07475588324394,1,High-RE,29.118133618756506,High-RE,TRUE
Full,1.5C,R10NORTH_AM,headcount_pct,Deprived headcount,% of population below the DLE threshold,TRUE,WITCH,6,0,1.4768294438970941,NA,NA,FALSE,FALSE,NA,NA,NA,NA,29.118133618756506,High-RE,FALSE
Full,1.5C,R10NORTH_AM,mortality_million_deaths,PM2.5 mortality,million cumulative PM2.5-attributable deaths,TRUE,AIM,1,0,10.61145,NA,NA,FALSE,FALSE,NA,NA,NA,NA,-20.183673991455827,High-CDR,FALSE
Full,1.5C,R10NORTH_AM,mortality_million_deaths,PM2.5 mortality,million cumulative PM2.5-attributable deaths,TRUE,GCAM,0,1,NA,11.61245,NA,FALSE,FALSE,NA,NA,NA,NA,-20.183673991455827,High-CDR,FALSE
Full,1.5C,R10NORTH_AM,mortality_million_deaths,PM2.5 mortality,million cumulative PM2.5-attributable deaths,TRUE,IMAGE,23,0,9.38093,NA,NA,FALSE,FALSE,NA,NA,NA,NA,-20.183673991455827,High-CDR,FALSE
Full,1.5C,R10NORTH_AM,mortality_million_deaths,PM2.5 mortality,million cumulative PM2.5-attributable deaths,TRUE,MESSAGEix,23,3,6.399125,7.132085,0.4782608695652174,TRUE,TRUE,-0.7329600000000003,-11.45406598558397,-0.4782608695652174,High-CDR,-20.183673991455827,High-CDR,TRUE
Full,1.5C,R10NORTH_AM,mortality_million_deaths,PM2.5 mortality,million cumulative PM2.5-attributable deaths,TRUE,POLES,4,0,6.451639999999999,NA,NA,FALSE,FALSE,NA,NA,NA,NA,-20.183673991455827,High-CDR,FALSE
Full,1.5C,R10NORTH_AM,mortality_million_deaths,PM2.5 mortality,million cumulative PM2.5-attributable deaths,TRUE,REMIND,0,50,NA,8.92639,NA,FALSE,FALSE,NA,NA,NA,NA,-20.183673991455827,High-CDR,FALSE
Full,1.5C,R10NORTH_AM,mortality_million_deaths,PM2.5 mortality,million cumulative PM2.5-attributable deaths,TRUE,WITCH,6,0,10.61156,NA,NA,FALSE,FALSE,NA,NA,NA,NA,-20.183673991455827,High-CDR,FALSE
Full,1.5C,R10NORTH_AM,total_energy_jobyears_per_1k,Employment,"total energy-sector job-years per 1,000 people",FALSE,AIM,1,3,579.918126314849,412.915037563369,-1,TRUE,FALSE,-167.00308875148,-28.797701119073267,-1,High-CDR,13.43874302221498,High-RE,FALSE
Full,1.5C,R10NORTH_AM,total_energy_jobyears_per_1k,Employment,"total energy-sector job-years per 1,000 people",FALSE,GCAM,0,1,NA,470.1068437661372,NA,FALSE,FALSE,NA,NA,NA,NA,13.43874302221498,High-RE,FALSE
Full,1.5C,R10NORTH_AM,total_energy_jobyears_per_1k,Employment,"total energy-sector job-years per 1,000 people",FALSE,IMAGE,21,0,375.322379749312,NA,NA,FALSE,FALSE,NA,NA,NA,NA,13.43874302221498,High-RE,FALSE
Full,1.5C,R10NORTH_AM,total_energy_jobyears_per_1k,Employment,"total energy-sector job-years per 1,000 people",FALSE,MESSAGEix,25,3,236.8343978767705,365.63490246749353,1,TRUE,TRUE,128.80050459072302,54.38420505865048,1,High-RE,13.43874302221498,High-RE,TRUE
Full,1.5C,R10NORTH_AM,total_energy_jobyears_per_1k,Employment,"total energy-sector job-years per 1,000 people",FALSE,POLES,4,1,319.7133338419069,354.69393883728657,0.5,TRUE,FALSE,34.98060499537968,10.94124057167945,0.5,High-RE,13.43874302221498,High-RE,TRUE
Full,1.5C,R10NORTH_AM,total_energy_jobyears_per_1k,Employment,"total energy-sector job-years per 1,000 people",FALSE,REMIND,1,59,170.4416750451756,376.15684005403574,1,TRUE,FALSE,205.71516500886014,120.69534340960641,1,High-RE,13.43874302221498,High-RE,TRUE
Full,1.5C,R10NORTH_AM,total_energy_jobyears_per_1k,Employment,"total energy-sector job-years per 1,000 people",FALSE,WITCH,6,0,637.4670708148092,NA,NA,FALSE,FALSE,NA,NA,NA,NA,13.43874302221498,High-RE,FALSE
Full,1.5C,R10PAC_OECD,gap_GJ_pc,DLE gap,GJ per capita of cumulative DLE gap,TRUE,AIM,1,3,3.989895356394121,5.713547397466473,1,TRUE,FALSE,-1.7236520410723521,-43.2004322697352,-1,High-CDR,-7.2390410212755345,High-CDR,TRUE
Full,1.5C,R10PAC_OECD,gap_GJ_pc,DLE gap,GJ per capita of cumulative DLE gap,TRUE,GCAM,7,1,4.416301934076453,4.929036559235696,0.42857142857142855,TRUE,FALSE,-0.5127346251592426,-11.610044621336943,-0.42857142857142855,High-CDR,-7.2390410212755345,High-CDR,TRUE
Full,1.5C,R10PAC_OECD,gap_GJ_pc,DLE gap,GJ per capita of cumulative DLE gap,TRUE,IMAGE,23,0,9.002017991647659,NA,NA,FALSE,FALSE,NA,NA,NA,NA,-7.2390410212755345,High-CDR,FALSE
Full,1.5C,R10PAC_OECD,gap_GJ_pc,DLE gap,GJ per capita of cumulative DLE gap,TRUE,MESSAGEix,25,3,5.446745098285086,2.388553048320353,-0.52,TRUE,TRUE,3.058192049964733,56.147148338695125,0.52,High-RE,-7.2390410212755345,High-CDR,FALSE
Full,1.5C,R10PAC_OECD,gap_GJ_pc,DLE gap,GJ per capita of cumulative DLE gap,TRUE,POLES,4,1,5.460550776018618,7.607817020736269,1,TRUE,FALSE,-2.1472662447176516,-39.32325387665858,-1,High-CDR,-7.2390410212755345,High-CDR,TRUE
Full,1.5C,R10PAC_OECD,gap_GJ_pc,DLE gap,GJ per capita of cumulative DLE gap,TRUE,REMIND,1,59,15.250002749573337,6.387701848839904,-0.9322033898305084,TRUE,FALSE,8.862300900733434,58.113438051553025,0.9322033898305084,High-RE,-7.2390410212755345,High-CDR,FALSE
Full,1.5C,R10PAC_OECD,gap_GJ_pc,DLE gap,GJ per capita of cumulative DLE gap,TRUE,WITCH,6,0,9.788818156621005,NA,NA,FALSE,FALSE,NA,NA,NA,NA,-7.2390410212755345,High-CDR,FALSE
